SA3_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
12503,3,0,84,8832,11249,7407,7391,4216,3713,42811,4265,6755,4988,5683,3650,3799,29146,923,539,279,239,122,80,2191,830,1041,861,941,579,448,4705,1756,1585,1141,1178,702,524,6891,1033,623,309,237,102,55,2360,1208,1198,854,564,234,93,4146,582,709,494,308,150,84,2333,30,27,11,8,8,3,81,2857,2560,1666,1126,491,228,8925,0,0,3,0,0,0,9,0,3,3,0,0,4,11,33,48,35,42,37,19,212,36,50,39,49,38,28,233,61,41,36,21,15,22,185,8976,10980,7868,8059,4897,4603,45380
12504,4,0,44,10207,13363,8549,7316,2834,1450,43717,2820,5238,3550,4278,1958,1204,19047,820,589,414,423,119,63,2429,833,1037,1015,955,299,178,4321,1655,1624,1430,1379,423,241,6750,1724,1393,1014,736,197,87,5157,1942,2255,1920,1233,312,152,7822,1729,2672,2160,1164,322,126,8179,14,14,3,3,0,0,34,5417,6331,5095,3147,837,371,21195,0,0,0,0,0,0,7,0,0,0,0,0,0,0,40,32,48,36,20,5,180,43,37,49,38,19,5,193,108,56,46,27,12,13,251,10038,13284,10163,8865,3242,1833,47432
12601,3,0,4,2621,4244,2690,3270,1339,476,14634,1276,2976,2043,2854,1259,633,11037,152,142,71,78,27,3,476,185,261,216,220,52,32,957,330,404,292,297,82,34,1433,169,46,17,24,9,0,267,365,428,347,256,49,6,1454,269,449,313,195,35,11,1271,8,8,0,4,0,0,20,811,934,674,481,93,22,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,12,5,5,3,7,0,0,16,9,12,5,3,3,3,34,2434,4330,3018,3639,1433,691,15539
12602,0,0,25,10922,13272,7548,7549,2954,1173,43420,3209,6049,4205,5646,2587,1362,23057,776,829,534,428,128,42,2742,1369,1454,970,811,254,115,4975,2140,2284,1510,1240,385,155,7710,837,502,211,118,28,11,1704,2608,2583,1228,635,138,44,7238,1993,2912,1389,663,145,37,7139,11,6,0,3,0,0,27,5451,6006,2833,1422,315,91,16110,7,5,0,0,0,0,11,0,0,0,0,0,0,0,42,30,19,9,4,3,112,48,32,26,9,4,0,122,81,60,36,37,15,8,236,10926,14431,8606,8353,3299,1620,47236
12701,0,0,14,2930,4819,4066,5203,3125,2335,22485,2580,5466,4690,6131,3720,2882,25466,140,154,100,93,42,21,560,237,277,285,293,142,75,1306,381,432,380,383,187,102,1865,282,91,42,23,5,5,456,190,44,21,12,5,0,267,3,7,0,0,0,0,9,5,3,3,0,0,0,12,479,138,65,39,13,4,742,11,3,0,0,0,0,13,5,0,0,3,0,0,13,9,9,5,3,0,0,22,18,13,5,11,0,3,52,86,38,20,13,12,8,174,3550,6086,5161,6580,3933,2995,28295
12702,6,4,53,7795,12348,10014,10698,6362,4888,52106,4673,8761,7140,8104,5267,4965,38916,453,402,266,215,94,77,1503,796,1195,1135,1190,652,500,5484,1256,1599,1401,1409,746,573,6979,776,498,338,300,117,81,2118,637,807,530,381,140,53,2544,498,661,427,321,102,47,2053,35,24,21,15,3,0,104,1937,1995,1325,1016,365,178,6822,56,14,0,0,0,0,73,10,5,10,3,6,0,39,61,71,60,51,39,38,323,134,93,72,54,47,38,429,77,69,53,35,12,17,261,8074,12515,9999,10612,6439,5771,53414
12703,0,0,33,5908,8300,6039,6941,3284,1998,32480,2718,5388,4506,5730,3055,2185,23572,337,208,63,63,29,21,727,860,956,718,686,308,143,3666,1202,1163,788,745,335,160,4394,547,260,130,94,35,10,1069,1155,1015,699,498,153,50,3572,502,745,506,376,139,72,2338,19,15,7,8,3,0,58,2217,2037,1346,970,331,134,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,12,9,8,3,68,18,11,12,15,14,0,68,44,23,6,11,6,8,103,6207,8627,6656,7471,3745,2486,35183
12801,0,0,10,10067,13380,5907,6363,2801,945,39459,2904,6346,3676,5432,2645,999,22002,629,367,149,96,34,11,1277,1405,1754,850,664,157,46,4868,2037,2115,997,760,190,57,6145,1167,834,241,98,28,5,2380,2111,2249,818,323,72,10,5580,1469,1460,427,210,42,3,3608,3,0,0,0,0,0,6,4752,4546,1490,625,134,23,11573,36,25,3,5,0,0,69,0,0,0,0,0,0,0,48,42,28,16,7,0,130,86,68,31,17,7,0,208,37,36,13,9,4,0,106,9801,13124,6209,6840,2980,1078,40030
12802,0,0,5,6223,10694,6317,7876,3438,1152,35700,2804,7476,4940,7014,3175,1108,26514,412,352,158,184,55,13,1179,749,966,636,491,166,43,3042,1155,1319,796,674,220,55,4226,650,341,136,85,21,3,1243,1150,1177,429,165,31,9,2968,326,375,153,47,9,0,919,3,10,0,0,0,0,17,2131,1902,728,297,63,10,5142,61,21,6,0,8,4,106,5,0,0,0,0,0,5,17,21,7,4,0,0,59,84,43,16,6,8,4,161,31,23,12,15,4,7,96,6215,10765,6493,8006,3469,1186,36132
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,9,10235,12466,5415,4975,2306,888,36275,7803,11324,4988,5085,2174,851,32233,2523,1385,495,307,107,38,4855,171,180,72,53,18,8,506,2692,1562,573,361,126,48,5362,734,278,70,29,3,3,1117,36,27,6,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,301,81,26,3,3,1185,10,6,0,4,0,0,18,0,0,0,4,0,0,4,26,39,8,13,0,0,90,31,41,8,16,0,0,106,83,49,15,11,7,0,171,11383,13282,5669,5504,2310,902,39056
20102,0,0,3,2771,3948,1361,1316,616,287,10294,2638,3768,1311,1252,594,265,9822,103,23,9,3,0,0,134,4,5,0,0,0,0,6,106,21,9,3,0,0,141,84,29,6,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,29,6,0,0,0,115,34,15,0,0,0,0,49,5,5,0,0,0,0,14,99,132,38,25,16,11,326,141,147,43,25,14,11,387,51,43,13,15,10,3,133,3014,4009,1382,1299,619,275,10591
20103,0,0,8,3056,3692,1169,1043,525,237,9723,2838,3701,1170,1016,461,251,9440,217,76,10,11,0,0,321,3,0,0,0,0,0,3,222,76,11,11,0,0,323,83,15,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,11,0,0,0,0,100,96,36,3,0,0,0,133,8,4,0,0,0,0,16,19,12,0,4,0,0,40,124,46,7,4,3,0,181,22,16,7,3,4,0,44,3288,3850,1191,1035,471,256,10096
20201,0,0,10,9099,11471,5018,4425,2010,835,32856,7888,11205,5002,4507,2074,871,31549,1741,755,200,89,14,8,2805,159,143,57,26,7,0,388,1897,901,261,112,18,13,3199,278,124,40,24,3,3,464,39,12,3,0,0,0,56,17,0,0,0,0,0,17,0,0,0,0,0,0,0,328,131,43,24,6,3,532,79,28,0,0,3,0,110,4,0,0,0,0,0,3,14,21,3,6,0,0,47,102,49,4,6,5,0,159,61,36,11,4,10,7,125,10265,12326,5321,4652,2103,888,35561
20202,0,0,10,4529,6197,2263,2148,1011,435,16594,4262,6345,2346,2343,979,362,16641,318,114,21,14,9,0,485,4,8,3,0,0,0,16,324,121,27,14,4,0,500,116,27,10,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,119,27,10,0,0,0,158,48,9,0,0,0,0,60,8,0,0,0,0,0,8,24,25,11,3,3,0,61,75,37,10,3,3,3,133,53,62,18,10,6,3,157,4830,6592,2416,2376,993,375,17580
20203,0,0,0,1283,1699,548,463,261,142,4398,1208,1636,511,438,254,119,4158,15,0,3,0,0,0,18,0,0,0,0,0,0,3,15,4,3,0,0,0,20,42,13,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,0,0,0,0,52,50,6,3,3,0,0,63,4,9,0,0,0,0,8,7,8,0,0,3,0,26,60,27,5,4,5,0,92,15,20,3,0,0,0,41,1332,1696,516,442,254,119,4367
20301,0,0,4,947,2034,825,1055,513,231,5601,1037,2183,945,1199,593,245,6198,9,4,3,0,3,0,19,0,0,0,0,0,0,0,9,4,3,0,3,0,19,15,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,29,3,0,0,0,0,0,5,6,3,0,3,0,0,11,0,0,0,0,0,0,5,7,3,3,8,0,3,26,10,15,0,3,0,0,24,1077,2213,949,1217,595,248,6296
20302,0,0,17,18603,22585,10215,9514,3985,1521,66427,13701,20022,9858,9679,4015,1583,58858,4042,2111,585,248,72,37,7100,507,535,203,112,20,11,1392,4550,2647,785,361,97,47,8488,1188,499,164,64,8,3,1932,71,30,7,0,0,0,107,110,61,11,0,3,3,186,3,3,0,0,0,0,4,1373,595,182,66,14,3,2234,221,57,8,8,0,0,290,0,0,0,0,0,0,3,54,48,27,60,26,11,224,277,107,34,69,23,11,522,76,59,26,25,7,0,193,19974,23431,10889,10193,4151,1653,70291
20303,0,0,10,5462,8447,3051,3506,1444,479,22390,5318,8967,3336,3952,1713,508,23790,570,326,57,32,10,3,996,211,279,81,73,24,3,668,778,599,142,105,32,7,1665,188,108,19,10,0,0,325,25,9,3,4,0,0,41,4,0,0,0,0,0,10,0,0,0,0,0,0,0,216,119,18,15,0,0,371,20,14,3,3,0,0,37,0,0,0,0,0,0,0,19,10,8,6,0,0,45,43,26,6,7,0,0,81,42,43,17,9,10,3,124,6392,9756,3520,4092,1760,519,26043
20401,0,0,15,5284,7207,2461,2372,1063,457,18849,4982,7181,2474,2375,1083,456,18548,388,153,18,5,3,0,572,16,14,9,3,0,0,43,406,161,29,11,5,0,611,349,104,21,10,6,0,485,0,0,0,0,0,0,0,5,0,3,0,0,0,13,0,0,0,0,0,0,0,352,103,23,12,6,0,498,164,49,5,3,0,0,231,8,11,4,0,0,0,24,13,19,10,7,3,0,53,197,80,19,8,3,0,307,50,61,14,10,0,4,142,5986,7589,2562,2421,1104,462,20110
20402,0,0,3,5241,6535,2347,2115,1023,386,17643,4273,6437,2150,2060,940,330,16192,759,276,34,23,8,0,1104,30,8,7,3,0,0,52,791,289,44,27,8,0,1152,369,103,27,8,0,0,501,18,15,0,0,0,0,38,34,7,3,0,0,0,40,0,0,0,0,0,0,0,419,122,25,8,4,0,578,52,16,5,3,0,0,74,4,0,0,0,3,0,8,10,16,3,3,4,0,31,65,25,8,8,3,0,112,20,29,11,7,3,3,77,5575,6906,2241,2106,957,334,18116
20403,0,0,13,6477,9090,3462,3368,1537,579,24511,5444,8903,3382,3361,1498,573,23166,992,456,116,41,11,4,1614,48,52,20,10,4,0,130,1034,503,132,55,17,4,1747,363,155,32,18,3,0,569,4,5,0,0,0,0,15,7,7,5,7,0,0,28,0,0,0,0,0,0,0,376,165,39,22,6,0,613,52,29,0,3,0,0,82,3,0,0,0,0,0,4,33,14,10,11,0,3,67,88,44,5,8,0,5,160,62,79,29,16,8,3,197,7003,9691,3599,3463,1529,589,25872
20501,0,0,4,3989,5903,2158,2288,1164,508,16021,3453,6056,2381,2348,1218,529,15981,384,169,31,14,7,0,608,28,15,0,0,0,0,47,415,185,33,15,7,0,655,467,264,31,15,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,264,31,15,0,0,775,95,37,3,4,3,0,141,0,0,0,0,0,0,3,3,6,3,0,0,0,15,97,38,8,4,3,0,155,32,24,5,9,9,0,79,4467,6568,2454,2392,1229,535,17641
20502,0,0,13,4887,6964,2056,1801,837,356,16907,4504,6819,1948,1768,793,327,16152,406,127,31,8,7,3,579,33,21,6,4,0,0,62,441,150,38,12,7,3,649,196,86,18,5,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,199,86,18,5,0,0,305,158,66,9,8,0,0,237,7,4,0,4,3,0,18,23,15,4,3,0,0,44,183,86,10,16,3,0,303,108,58,19,15,6,0,213,5437,7190,2035,1811,809,332,17614
20503,0,0,11,6578,8739,2757,2608,1209,487,22380,6358,8838,2758,2529,1276,486,22236,576,199,17,22,4,3,811,59,58,21,10,0,0,151,635,255,35,31,5,5,965,288,116,10,7,0,0,424,13,3,0,0,0,0,13,5,4,0,0,0,0,9,3,0,0,0,0,0,7,309,117,17,6,0,0,451,142,48,5,0,0,0,199,3,4,0,0,0,0,3,26,14,13,0,3,0,60,174,60,18,0,0,3,265,45,39,13,10,6,3,120,7513,9316,2839,2582,1298,493,24037
20504,0,0,7,8087,9808,4086,3660,1543,707,27885,6422,9059,3830,3474,1387,603,24773,1120,376,69,25,13,0,1604,54,29,12,6,3,3,106,1178,405,72,36,16,3,1710,1043,311,68,23,9,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,311,68,23,9,0,1458,60,29,0,0,0,0,90,5,0,0,0,0,0,5,4,8,0,0,0,0,14,68,33,3,3,0,0,112,63,25,7,9,3,0,103,8774,9839,3985,3546,1411,606,28158
20505,0,0,4,4399,5793,2099,1955,984,387,15619,3996,5646,2038,1878,951,352,14866,338,100,22,7,3,0,466,59,17,3,0,0,0,81,390,112,22,11,3,0,541,243,91,21,7,4,0,364,10,13,4,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,103,21,7,6,0,399,60,35,0,5,3,0,97,7,4,3,0,0,0,6,14,19,5,0,0,0,42,79,49,9,8,3,0,150,32,21,8,14,4,0,77,4752,5946,2097,1915,967,353,16030
20601,3,0,16,8587,10493,5421,4367,1457,620,30946,3114,4977,3193,3565,1173,470,16496,1330,1578,668,377,88,36,4074,1014,1716,1002,575,135,46,4493,2350,3295,1672,956,219,86,8572,1758,1292,376,133,51,17,3618,557,552,110,36,7,4,1268,1625,1701,320,93,16,5,3758,3,4,3,0,0,0,11,3946,3548,800,261,75,24,8652,0,0,0,0,0,0,3,0,0,0,0,0,0,0,59,69,28,18,7,3,186,55,65,30,18,7,3,191,52,52,18,18,7,4,153,9513,11934,5720,4822,1482,587,34058
20602,0,0,11,5782,6394,3185,2875,930,288,19457,1834,2916,2026,2425,765,237,10199,795,979,467,330,62,24,2659,777,946,420,294,71,16,2528,1575,1922,895,627,135,38,5187,1815,1165,260,91,15,3,3346,281,244,68,25,0,0,617,366,296,49,5,0,5,726,3,0,0,0,0,0,3,2461,1712,371,120,20,11,4693,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,49,17,7,7,0,115,38,48,14,7,7,0,121,25,25,12,12,0,3,84,5936,6629,3314,3189,931,284,20277
20603,0,0,11,7081,7512,3621,3560,1423,431,23627,1910,3169,2068,2844,1136,276,11394,738,827,391,239,58,21,2275,722,952,537,411,98,35,2752,1454,1781,929,646,159,55,5032,1586,1128,358,193,49,14,3325,1525,988,270,110,36,19,2953,1035,1050,314,138,56,73,2672,0,0,0,0,0,0,0,4147,3161,950,437,144,106,8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,19,10,0,3,103,29,43,19,10,0,3,103,48,28,12,8,6,3,103,7588,8182,3972,3952,1440,444,25578
20604,0,0,34,15186,16225,5222,2377,664,299,39970,358,561,315,273,119,38,1657,690,908,432,254,72,15,2377,955,1723,1031,772,287,111,4875,1648,2631,1466,1022,361,123,7253,633,682,233,108,27,9,1689,1995,1955,580,202,49,23,4800,15752,17074,5358,2009,535,318,41048,7,7,3,0,0,0,24,18385,19717,6174,2314,610,357,47554,3,4,0,0,0,0,6,51,3,0,0,0,0,52,33,31,13,12,5,3,99,88,35,13,12,5,3,161,165,133,55,27,7,5,392,20644,23075,8018,3652,1094,524,57012
20605,0,0,17,16596,16393,5014,3031,788,250,42070,730,1265,742,810,328,95,3975,1633,2054,971,878,211,41,5788,1106,1798,905,833,247,80,4974,2741,3855,1880,1714,456,126,10764,3088,2548,657,240,45,15,6591,5473,4092,882,273,55,17,10800,5443,5193,1164,385,62,10,12262,23,19,4,4,0,0,49,14022,11851,2713,907,161,49,29702,3,3,0,0,0,0,9,0,0,0,0,0,0,0,222,185,54,18,0,0,482,221,187,54,18,0,3,484,89,67,26,6,4,0,188,17806,17225,5407,3451,950,271,45114
20606,0,0,20,9222,9691,2901,1811,613,178,24409,855,1462,784,839,404,119,4454,854,1241,515,335,64,15,3022,711,1095,479,385,91,23,2780,1571,2333,995,719,152,32,5800,1381,1360,361,140,20,5,3270,3242,2818,556,170,37,13,6829,3775,3246,565,152,45,20,7790,5,3,0,0,0,0,9,8406,7421,1479,460,98,31,17895,0,0,3,0,0,0,3,0,0,0,0,0,0,3,23,19,12,6,0,0,59,27,19,18,8,0,0,68,29,42,11,5,3,0,95,10882,11278,3286,2036,657,180,28314
20607,0,0,29,9742,12207,4947,3130,885,329,31245,1134,1762,981,956,302,91,5237,2066,3238,1630,1025,228,62,8248,1223,2225,1211,905,237,79,5889,3294,5470,2844,1928,469,139,14140,1741,1401,326,147,32,10,3651,2061,1707,383,118,35,17,4324,3454,3775,953,363,132,105,8788,3,7,0,0,0,0,11,7261,6885,1661,635,199,131,16771,0,3,0,0,0,0,3,0,0,0,0,0,0,0,61,86,37,26,3,3,217,61,82,37,26,3,3,223,75,60,20,23,4,3,191,11823,14265,5546,3573,980,369,36553
20701,0,0,27,13849,17713,9050,10780,4601,1236,57232,4810,8916,5911,8761,3968,1197,33568,2756,2579,1163,946,219,45,7711,874,1543,927,912,243,61,4558,3632,4126,2089,1859,467,103,12272,2414,2087,736,344,65,19,5665,1814,1853,507,210,41,14,4426,1687,1436,264,104,21,6,3530,0,0,0,0,0,0,0,5914,5375,1503,659,131,38,13622,0,0,0,0,0,0,4,0,0,0,0,0,0,3,45,68,39,15,9,0,178,48,73,39,15,9,0,181,70,69,27,27,10,4,204,14473,18558,9564,11325,4579,1345,59849
20702,0,0,3,5581,10193,5674,5889,2310,796,30449,3712,7479,4319,4846,2009,791,23154,879,799,376,247,73,20,2397,553,1125,843,732,240,84,3576,1428,1927,1215,985,314,105,5974,344,324,168,99,21,7,967,198,175,76,22,3,0,479,413,486,143,43,18,0,1097,0,0,0,0,0,0,0,951,989,386,173,45,7,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,17,3,3,6,7,0,0,15,85,19,11,17,0,0,136,6176,10417,5938,6017,2371,905,31827
20703,0,0,8,8697,10580,5867,6242,2407,850,34645,4247,6556,4376,5406,2122,834,23543,2307,1921,881,600,152,44,5903,541,926,735,585,203,69,3065,2846,2851,1617,1186,358,113,8963,809,575,267,102,38,19,1815,591,449,191,50,9,0,1287,446,354,74,19,4,3,904,4,0,0,0,0,0,5,1848,1386,536,170,49,23,4013,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,6,4,4,0,0,28,9,6,4,9,3,0,39,34,34,13,11,0,3,101,8986,10834,6548,6777,2531,974,36658
20801,0,0,21,8010,10747,4908,6456,2565,589,33271,3609,6327,3618,5651,2301,541,22051,1954,1570,591,366,67,12,4545,833,1422,664,672,177,28,3789,2784,2989,1252,1034,237,40,8336,1027,749,217,96,20,3,2108,494,416,89,30,5,0,1042,542,457,88,41,0,4,1135,3,3,0,0,0,0,3,2073,1629,393,170,30,13,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,85,27,6,3,0,189,61,85,27,12,3,0,193,40,49,28,30,5,3,154,8561,11075,5325,6899,2582,600,35037
20802,0,0,35,14530,16266,8502,8925,3214,1062,52503,4655,7710,5049,6932,2731,902,27989,3053,2801,1396,977,213,77,8519,929,1589,1044,1039,329,110,5040,3978,4395,2444,2014,540,181,13558,4209,3287,1290,728,152,60,9728,901,1014,303,80,16,11,2324,459,486,98,34,5,3,1094,11,5,0,0,0,0,20,5585,4790,1694,846,170,74,13163,3,0,0,0,0,0,3,0,0,0,0,0,0,0,68,57,25,23,3,4,178,68,57,25,23,3,4,181,71,53,16,23,15,3,180,14360,17003,9231,9841,3458,1166,55064
20803,0,0,11,11712,13493,6531,6985,2431,736,41893,4187,7190,4559,5832,2206,647,24623,3274,2563,910,572,127,18,7469,936,1718,873,771,174,47,4530,4215,4282,1787,1345,302,68,11993,2821,1876,629,307,78,14,5730,304,282,69,20,0,0,671,330,309,69,14,5,0,726,8,9,0,0,0,0,9,3463,2469,771,342,81,13,7138,116,29,3,0,0,0,157,0,0,0,0,0,0,0,40,44,18,9,3,0,122,163,76,21,11,8,0,278,79,53,16,19,13,4,187,12096,14073,7154,7554,2614,736,44224
20804,0,0,5,3974,4526,2285,2516,1095,296,14694,1025,1950,1200,2041,978,244,7443,678,644,312,235,51,9,1935,328,480,258,189,64,7,1332,1004,1119,572,428,116,17,3266,1095,962,355,117,22,13,2558,540,539,149,53,16,0,1300,336,229,15,11,0,0,597,0,0,0,0,0,0,0,1971,1728,520,174,38,11,4448,0,0,0,0,0,0,3,0,0,0,0,0,0,0,97,63,11,8,3,0,186,98,63,11,7,3,0,187,28,17,9,7,3,0,60,4131,4882,2314,2660,1139,282,15406
20901,0,0,10,10440,14342,7380,7687,2844,1005,43698,6469,11034,6231,7282,2670,849,34541,2149,1355,518,314,66,25,4420,649,931,514,320,89,40,2541,2792,2284,1030,629,153,69,6962,955,730,262,119,37,30,2139,94,100,19,10,0,0,232,182,151,25,7,3,0,373,3,0,0,0,0,0,7,1245,986,312,132,41,29,2749,3,3,0,0,0,0,6,0,0,0,0,0,0,0,19,10,11,5,3,0,43,16,14,12,5,3,0,50,58,41,14,8,6,3,130,10581,14361,7599,8063,2876,951,44431
20902,0,0,13,8591,10298,5432,4890,2002,963,32167,4749,6755,3941,4071,1587,897,22009,2397,1783,833,480,150,83,5726,785,1202,681,430,144,59,3309,3178,2985,1519,913,294,143,9034,604,430,192,97,32,13,1361,349,224,55,26,5,0,661,411,494,133,35,13,5,1090,0,0,0,0,0,0,0,1360,1155,381,161,50,17,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,64,40,17,3,3,192,62,64,38,17,3,3,192,44,32,16,13,3,3,110,9396,10983,5893,5178,1942,1068,34457
20903,0,0,9,2880,5947,3585,5178,2239,720,20550,2542,5960,3640,4909,2068,647,19768,192,93,24,15,3,3,335,81,131,66,45,14,4,345,276,224,97,68,19,3,684,248,152,49,30,11,3,494,6,3,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,4,260,156,55,32,11,3,516,3,0,0,0,0,0,9,7,3,0,3,0,3,14,0,0,3,0,0,0,11,12,9,3,3,0,3,34,16,26,5,11,3,0,59,3101,6365,3797,5029,2105,662,21059
