SA3_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
12503,42,5,20,34,33,49,13,4,0,0,6,29,237,149,27,81,39,27,51,19,0,3,0,5,27,438,762,113,147,114,56,108,30,9,9,3,25,73,1443,267,137,164,163,110,146,46,3,3,0,7,48,1084,63,62,322,112,71,133,28,3,0,0,11,40,855,108,52,245,348,307,442,122,14,6,3,16,60,1718,39,17,91,235,216,334,118,13,3,0,0,31,1089,41,10,59,206,174,399,112,12,0,0,7,27,1040,44,10,72,218,250,543,199,15,4,0,5,29,1393,27,4,25,87,137,316,149,23,3,0,6,20,797,22,0,25,82,124,359,195,35,5,0,7,15,857,8,0,14,25,46,143,109,24,3,0,3,9,384,10,4,5,10,26,81,60,19,3,0,0,3,220,8,0,0,5,13,24,23,7,0,0,0,3,79,0,0,0,4,4,4,12,4,3,0,0,0,26,42,28,75,121,143
12504,31,13,19,50,64,83,55,26,0,0,10,22,369,104,22,37,34,36,47,17,6,0,0,5,16,323,529,107,86,87,87,86,35,11,3,6,25,49,1112,263,120,87,164,133,141,48,11,4,0,14,41,1028,41,43,157,73,75,80,41,9,0,0,5,15,546,88,40,186,335,327,393,157,34,3,3,17,64,1636,37,10,55,279,370,467,162,26,3,3,3,29,1440,36,8,55,244,363,526,215,45,7,4,6,22,1534,40,8,42,306,479,820,413,57,7,0,15,43,2230,31,3,28,138,259,541,326,56,0,3,11,20,1415,20,0,25,137,241,641,510,83,14,3,9,23,1696,18,0,11,53,114,315,306,79,7,0,4,15,922,24,0,3,30,51,150,221,69,11,9,4,14,572,3,0,3,12,25,60,84,51,4,0,3,0,239,3,0,0,3,3,16,18,16,3,0,3,3,74,35,24,64,98,164
12601,9,0,3,0,3,20,47,24,5,4,7,0,124,3,0,3,0,3,4,15,5,0,0,0,7,45,32,3,3,6,3,11,15,14,0,0,3,3,90,40,0,5,8,4,23,31,17,3,0,4,3,139,4,0,4,5,0,12,18,3,4,0,0,0,53,9,3,7,9,7,45,67,33,10,0,0,10,195,14,0,5,5,13,30,70,29,3,3,3,5,179,11,0,3,3,13,50,74,38,4,0,3,7,203,18,3,4,9,9,69,107,77,19,0,3,7,326,11,0,0,6,15,44,88,61,13,4,4,5,250,17,0,0,8,4,49,148,81,21,3,6,0,343,9,0,3,11,4,36,68,75,17,5,3,3,221,3,0,3,10,0,20,56,87,37,8,8,5,246,8,0,0,4,3,6,23,49,20,6,9,3,130,0,0,0,0,0,0,8,13,6,6,3,0,43,12,0,4,20,8
12602,28,13,22,41,38,121,114,81,32,5,13,19,525,72,17,14,25,28,49,40,22,9,6,5,16,298,496,86,52,72,34,84,61,34,8,3,28,43,1012,206,88,66,105,70,92,82,39,11,0,11,35,815,34,27,128,30,35,53,28,19,5,4,3,17,371,80,36,97,196,158,253,164,83,11,10,9,37,1127,38,10,40,190,171,244,162,81,23,0,4,23,995,26,5,21,147,202,265,174,104,19,5,8,26,1010,52,9,37,156,211,433,389,175,49,12,21,24,1565,19,3,18,61,115,229,307,179,41,13,13,13,1007,41,3,23,72,114,282,357,280,52,12,20,17,1274,21,3,13,41,43,126,241,199,55,7,15,7,760,20,0,8,27,26,94,219,240,96,30,55,15,819,10,0,3,5,3,31,81,129,72,20,38,8,399,3,0,0,0,3,6,26,44,32,14,20,3,146,39,10,51,56,58
12701,14,5,8,11,8,13,12,0,0,0,0,12,71,56,26,21,10,3,13,4,0,0,0,0,3,140,305,74,43,29,26,35,11,8,0,3,11,31,577,106,74,64,48,35,48,17,4,0,0,11,24,433,20,32,154,41,29,49,19,0,0,0,0,15,356,49,37,128,120,105,159,69,20,5,0,11,18,720,22,12,42,70,58,117,39,12,3,0,3,8,389,24,10,40,70,53,128,66,14,0,0,6,12,419,25,3,36,69,103,189,105,42,10,0,3,9,600,20,3,16,36,41,117,79,22,3,0,3,10,349,24,3,12,31,59,130,93,27,7,0,0,6,395,13,0,3,11,28,55,60,10,3,0,0,6,191,5,0,4,0,9,24,24,13,3,0,3,6,96,3,0,0,0,5,8,16,9,0,0,0,0,48,3,0,3,0,0,3,3,0,0,0,0,0,10,38,15,50,50,79
12702,37,18,49,87,35,42,16,0,0,0,3,28,315,90,27,110,101,24,32,3,0,3,0,6,34,425,663,144,202,297,84,107,29,7,3,0,22,77,1640,187,134,229,308,134,150,27,4,3,3,12,36,1229,61,88,486,314,135,196,29,4,0,0,7,37,1355,109,67,391,637,292,439,102,18,8,0,5,81,2147,38,23,162,348,223,266,81,9,3,0,8,17,1177,42,22,132,293,196,323,87,9,0,0,8,27,1138,58,16,139,360,300,449,122,23,3,0,10,40,1517,33,0,47,139,114,228,92,18,3,0,9,24,700,34,9,42,147,148,259,133,13,3,0,3,29,822,9,3,21,54,63,132,74,12,0,0,0,6,374,10,3,5,16,29,49,31,13,3,0,0,4,165,3,0,3,7,6,23,22,11,0,0,0,3,78,0,0,0,3,0,7,4,3,0,0,0,0,30,59,44,162,284,185
12703,23,7,10,43,15,16,7,3,0,0,0,21,142,75,16,43,40,7,18,4,0,0,0,6,28,237,466,82,92,161,39,48,12,0,3,3,17,35,955,171,70,103,164,62,72,24,7,0,0,11,18,703,33,33,159,175,55,58,11,3,0,0,6,18,552,55,37,162,351,180,241,91,13,3,0,10,32,1180,26,10,79,260,149,185,81,11,0,0,3,7,813,23,9,95,239,137,183,109,15,0,0,8,5,823,36,6,114,312,175,317,165,24,4,0,4,18,1175,14,0,71,154,92,172,122,30,3,0,3,14,678,18,3,72,153,84,197,168,40,4,0,3,9,755,10,0,50,61,39,98,94,25,5,0,0,10,390,11,0,7,27,17,43,61,15,3,0,0,3,182,3,0,0,12,3,8,24,17,0,0,0,0,73,0,0,3,6,0,4,4,4,0,0,0,3,30,16,23,197,218,73
12801,14,0,7,15,18,15,15,6,3,5,6,15,114,31,3,14,8,6,14,14,10,3,3,3,19,126,293,39,49,69,23,42,22,12,3,0,4,36,595,106,62,52,90,50,95,59,15,3,3,7,26,571,22,8,49,17,12,20,18,3,3,0,0,7,158,46,10,60,162,123,200,143,50,14,3,8,28,848,22,5,23,147,114,200,137,50,8,3,3,19,749,18,9,17,111,120,245,144,107,17,3,5,16,803,37,7,26,119,135,342,342,178,40,9,13,19,1267,20,0,16,68,62,202,257,149,29,8,5,15,826,35,0,35,53,58,220,361,247,61,9,18,6,1102,22,0,11,31,22,125,213,183,41,8,14,8,689,13,0,5,24,24,69,136,145,63,31,37,9,567,9,0,3,8,8,16,65,106,43,21,32,0,314,3,0,0,3,0,9,9,20,19,10,15,4,98,22,6,43,72,43
12802,6,0,7,3,3,9,10,8,3,0,0,4,58,36,3,11,0,5,13,6,3,0,3,0,6,88,186,45,28,9,7,20,12,3,0,0,7,17,341,84,52,50,37,24,63,39,13,0,0,5,19,380,13,13,50,7,6,13,9,0,0,0,0,3,113,35,20,70,55,44,143,89,37,0,0,4,13,508,22,4,20,40,53,142,91,53,8,0,0,3,434,14,3,15,34,64,182,109,42,8,4,0,8,486,23,6,9,31,70,274,247,106,8,6,0,11,789,3,0,11,15,35,167,170,83,14,4,0,7,511,25,4,11,13,36,182,187,138,25,4,4,10,631,6,0,7,11,20,106,133,106,18,0,0,3,412,5,0,0,5,4,54,67,83,30,11,8,0,271,3,0,0,3,3,13,40,67,22,3,0,0,160,0,0,0,0,0,3,3,10,8,0,3,0,33,17,16,24,9,11
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,14,3,24,29,10,3,0,0,0,0,3,12,93,42,36,43,26,7,7,3,0,0,0,3,12,185,314,135,265,152,17,28,9,0,0,3,17,29,964,202,197,370,317,53,32,10,6,0,0,5,34,1224,17,26,137,104,20,6,3,0,0,0,4,11,338,102,126,405,573,135,90,15,3,0,0,3,23,1485,30,44,199,389,81,62,27,3,0,0,6,17,851,22,25,140,301,89,63,22,4,0,0,0,14,672,34,18,143,438,149,114,30,8,0,0,6,21,955,16,4,36,132,91,68,25,0,0,0,4,5,393,16,6,38,147,73,102,35,0,0,0,3,9,430,9,0,13,48,25,53,25,0,0,0,0,3,173,3,0,15,16,12,31,22,5,0,0,0,3,111,0,0,3,3,3,16,10,3,3,0,0,0,43,0,0,4,0,0,4,0,3,0,0,0,0,14,39,38,78,204,80
20102,0,0,0,3,3,3,0,0,0,0,0,0,12,13,8,13,6,0,3,0,0,0,0,0,7,46,67,34,47,24,8,4,0,0,0,0,3,6,186,53,25,65,58,13,0,0,0,0,0,0,6,222,13,4,13,21,0,3,0,0,0,0,0,0,58,38,17,81,114,15,9,0,0,0,0,0,6,291,27,0,27,34,10,9,0,0,0,0,0,4,114,9,4,23,43,6,8,3,0,0,0,3,3,102,19,3,26,49,15,6,0,0,0,0,3,9,128,14,0,9,20,9,10,0,3,0,0,0,3,69,11,0,14,25,9,9,0,0,0,0,0,3,70,9,0,0,0,7,4,0,0,0,0,0,3,20,3,0,0,0,0,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,20,30,4
20103,7,3,3,7,0,0,0,0,0,0,0,0,15,21,4,14,3,0,0,0,0,0,0,0,5,47,107,44,87,12,3,0,0,0,0,0,3,19,275,70,37,104,20,0,0,0,0,0,0,0,11,246,20,6,40,14,5,0,0,0,0,0,0,0,87,58,22,150,47,5,0,0,0,0,0,4,3,286,20,10,48,22,3,0,0,0,0,0,0,0,112,16,15,33,22,0,0,0,0,0,0,0,0,94,25,3,39,38,4,0,0,0,0,0,0,3,113,20,3,12,8,0,0,0,0,0,0,0,0,44,10,3,11,6,0,0,0,0,0,0,0,0,33,3,0,0,3,0,0,0,0,0,0,0,0,16,3,0,3,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,32,8,3
20201,4,8,21,21,9,4,0,0,0,3,3,9,80,38,12,33,21,13,6,4,0,0,0,0,10,150,350,124,227,135,35,21,4,0,0,0,12,40,956,202,133,318,303,64,30,10,0,0,0,4,24,1088,33,15,119,106,22,20,3,0,0,0,4,11,338,107,86,375,577,155,84,11,6,0,0,13,36,1446,28,22,165,311,114,69,11,3,0,0,6,3,738,31,22,121,317,119,72,26,7,0,0,0,8,726,33,12,125,433,177,147,25,3,0,3,3,15,973,21,7,40,162,87,77,16,3,0,0,0,16,434,17,3,41,131,101,101,34,3,0,0,0,7,437,3,0,8,27,20,44,22,0,0,0,0,3,128,6,6,7,24,15,34,29,9,0,0,0,6,138,3,0,3,4,8,13,13,4,4,0,0,0,52,0,0,0,3,0,3,4,0,0,0,0,0,13,37,19,69,188,87
20202,6,0,3,7,3,3,0,0,0,0,0,3,30,20,4,14,11,4,4,0,0,0,0,0,7,73,113,26,73,57,7,0,7,0,0,0,3,12,305,89,34,145,122,19,3,3,0,0,0,3,13,429,19,5,50,34,7,0,0,0,0,0,0,6,120,57,17,134,196,31,12,3,0,3,0,0,15,484,20,9,38,92,27,9,3,0,0,0,0,4,204,22,8,35,92,26,15,3,0,0,0,4,0,206,31,3,41,116,46,26,6,0,0,0,3,10,289,9,0,17,34,6,17,5,0,3,0,0,0,90,14,0,7,31,25,14,3,0,0,0,0,4,104,10,0,3,8,7,7,4,0,0,0,0,3,46,6,0,3,4,6,13,0,3,0,0,0,0,40,0,0,0,0,3,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,3,18,0,27,47,17
20203,0,0,5,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,11,51,8,28,5,0,0,0,0,0,0,0,7,100,46,20,29,5,0,0,0,0,0,0,0,3,112,22,3,13,7,0,0,0,0,0,0,0,0,46,52,12,42,16,0,0,0,0,0,0,3,10,138,28,8,22,3,0,0,0,0,0,0,0,3,60,10,8,18,7,3,0,0,0,0,0,0,3,48,34,7,26,9,0,3,0,0,0,0,0,3,77,13,4,14,0,0,0,0,0,0,0,0,0,33,16,0,4,3,0,0,0,0,0,0,0,4,35,3,0,6,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,7,4
20301,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,10,14,8,7,6,0,0,0,0,0,0,0,4,38,16,3,22,9,3,0,0,0,0,0,0,0,53,9,0,7,7,0,0,0,0,0,0,0,0,26,17,7,22,14,10,0,0,0,0,0,0,5,76,11,7,9,3,13,3,0,0,0,0,0,0,48,8,3,16,15,3,4,0,0,0,0,0,0,57,15,10,9,8,10,5,0,0,0,0,0,0,61,10,0,4,10,6,3,0,0,0,0,0,0,38,7,0,3,6,4,5,0,0,0,0,0,3,29,12,0,0,0,4,7,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,4
20302,21,23,39,30,17,14,3,0,0,0,3,18,165,89,35,95,45,14,12,3,3,4,0,8,14,320,568,287,426,228,39,22,9,3,3,0,26,66,1686,361,344,610,502,86,51,14,3,0,0,17,59,2053,60,38,252,168,46,32,8,3,0,0,7,24,631,139,180,730,912,256,136,36,11,0,5,12,64,2482,71,54,361,579,178,91,31,4,0,0,3,28,1396,77,23,228,523,185,124,40,6,0,0,10,21,1235,78,30,269,728,275,231,92,19,3,0,7,22,1766,51,8,90,316,177,140,62,16,0,0,6,20,885,38,8,59,276,184,208,85,27,7,0,5,16,922,16,0,28,91,64,80,37,21,0,0,3,4,344,23,0,17,38,26,49,37,34,3,5,9,16,258,15,0,3,13,9,23,25,21,4,4,0,8,116,3,0,0,3,0,3,8,3,0,0,0,0,25,62,35,140,284,122
20303,6,0,7,7,3,5,3,3,0,0,0,7,44,16,3,15,15,3,4,0,0,0,0,0,4,62,75,18,59,62,20,8,6,0,0,0,3,12,281,66,21,105,160,34,24,9,3,0,0,3,22,445,19,0,31,57,12,7,4,0,0,0,0,3,131,57,12,72,241,87,53,22,3,0,0,8,5,557,26,4,50,132,53,40,10,3,0,0,3,12,336,26,4,43,113,59,52,16,5,0,0,0,3,321,37,5,43,199,97,74,45,10,0,0,0,13,530,20,3,17,81,47,57,45,17,0,0,6,5,302,25,5,18,81,54,62,49,28,0,0,3,3,322,15,0,0,32,26,17,21,7,0,0,0,4,129,5,0,4,15,8,20,25,19,3,0,0,3,104,0,0,3,3,3,3,8,8,0,0,0,0,29,0,0,0,0,3,0,3,5,0,0,3,0,14,15,4,30,88,49
20401,11,3,12,10,9,4,3,0,0,0,3,4,60,20,8,17,20,3,0,0,0,0,0,5,12,80,173,44,112,44,11,4,0,0,0,0,12,19,412,112,60,163,91,15,10,0,0,0,0,3,18,478,23,14,69,51,6,0,0,0,0,0,3,5,178,83,33,190,192,44,15,0,0,0,0,3,19,594,37,17,102,107,34,7,0,0,4,0,3,11,316,34,5,93,110,19,11,5,0,0,0,3,7,300,65,19,134,165,40,14,7,6,5,0,5,21,479,34,9,36,94,16,19,0,0,0,0,0,10,226,31,7,58,85,26,27,3,0,0,0,3,9,256,18,3,18,43,10,10,0,0,0,0,3,3,114,7,0,11,15,7,9,0,0,0,0,3,3,71,6,0,5,3,5,3,0,0,0,0,10,0,31,3,0,0,0,3,0,0,0,0,0,4,0,14,35,10,83,95,24
20402,4,3,6,8,6,0,0,0,0,0,0,3,35,30,12,21,9,0,0,0,0,0,0,0,10,92,204,62,112,60,5,3,0,0,0,0,8,29,478,100,69,183,93,14,8,0,0,0,0,7,14,484,25,16,86,38,5,3,0,0,0,0,0,6,176,75,51,219,197,41,14,4,0,0,0,5,17,629,38,13,106,127,28,9,0,0,0,0,0,9,328,37,10,84,154,30,18,7,3,0,0,4,10,354,35,11,116,153,60,29,4,0,0,0,0,14,419,19,4,28,82,32,14,0,0,0,0,0,5,193,21,3,39,55,27,19,7,3,0,0,0,3,175,4,4,5,14,15,3,0,0,0,0,0,0,55,3,3,3,8,8,7,6,3,0,0,0,0,41,0,0,0,4,0,0,4,0,0,0,0,0,11,3,0,0,0,0,4,0,0,0,0,0,0,11,17,9,50,64,16
20403,19,3,9,5,0,8,4,0,0,3,0,9,64,42,17,32,24,3,0,3,0,0,0,0,10,126,262,86,168,63,12,12,0,0,0,0,11,14,632,147,126,233,147,29,20,10,3,0,0,10,33,750,19,17,106,52,4,8,0,0,0,0,0,16,222,74,71,271,314,74,48,21,6,0,0,12,38,925,40,20,158,224,61,48,13,5,0,0,6,17,590,37,11,118,220,55,64,19,3,0,0,6,20,542,54,15,148,274,118,122,37,0,0,4,21,27,811,32,10,60,141,54,72,38,4,6,0,22,21,458,31,10,32,145,60,77,36,17,3,0,18,17,443,16,0,21,46,15,30,24,8,0,0,33,8,199,14,0,9,16,11,15,14,11,4,0,33,4,138,3,0,5,10,0,9,7,3,3,0,27,6,77,5,0,0,3,0,3,3,0,0,0,83,13,118,37,17,58,113,42
20501,8,0,12,5,0,0,0,0,0,0,0,8,35,17,4,12,3,0,0,0,0,0,0,3,8,48,93,26,56,41,3,0,0,0,0,0,3,12,242,61,55,141,72,13,5,3,0,0,0,0,10,358,12,8,37,24,3,3,0,0,0,0,5,6,97,60,21,137,144,41,12,6,0,3,3,3,17,452,29,8,63,78,22,10,3,0,0,0,0,10,220,31,15,51,85,30,12,0,0,0,0,0,6,225,53,9,74,114,39,19,6,0,0,0,4,5,317,26,4,23,43,7,12,3,0,0,0,0,0,126,23,10,26,46,17,10,11,0,0,0,4,3,151,14,0,12,15,6,13,3,0,0,0,0,0,67,7,0,5,11,3,17,11,0,0,0,0,0,46,3,0,7,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,16,11,31,45,19
20502,15,4,5,7,0,0,0,0,0,0,0,5,34,25,5,23,15,5,0,0,0,0,0,0,8,78,172,57,109,42,5,5,0,0,0,0,0,26,417,138,79,192,114,12,5,4,5,0,3,5,14,568,40,10,64,41,9,0,3,0,0,0,3,6,172,87,34,179,204,42,17,5,4,3,0,4,18,598,42,20,85,110,27,14,0,0,0,0,0,12,326,25,13,79,91,31,7,4,3,0,0,0,13,263,50,17,87,151,42,21,12,9,0,0,0,20,402,24,3,19,44,14,20,0,0,0,0,0,3,134,19,10,29,43,18,17,4,4,0,0,0,7,150,12,0,14,14,4,12,3,0,0,0,0,0,64,3,5,0,3,0,0,9,0,0,0,0,0,30,3,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,31,16,53,43,31
20503,8,3,8,8,0,0,0,0,0,0,3,6,36,23,7,17,22,6,0,0,0,0,0,0,5,80,161,65,125,64,6,0,3,0,0,3,7,20,452,121,69,189,169,9,7,0,0,0,0,9,17,590,37,25,67,49,8,0,0,0,0,0,0,8,199,97,38,203,265,26,16,3,0,0,0,7,17,683,38,17,95,148,29,15,0,4,0,0,5,5,352,39,4,77,127,23,10,5,0,0,0,4,8,303,79,20,88,162,41,15,3,3,0,0,5,17,435,44,3,33,63,25,14,7,0,0,0,6,8,202,29,9,34,67,24,10,8,0,0,0,3,3,192,18,0,10,15,9,4,0,0,0,0,0,4,66,11,0,13,9,8,5,3,0,0,0,0,8,55,5,4,3,3,5,3,0,0,0,0,0,4,22,9,0,0,0,0,0,0,0,0,0,0,3,10,42,0,51,98,20
20504,12,9,19,10,0,3,0,0,0,0,3,10,69,52,27,56,7,4,3,0,0,0,0,3,7,164,377,199,262,48,4,4,0,3,0,0,18,41,954,220,243,365,95,15,5,3,0,0,3,16,40,1004,45,54,175,44,7,0,0,0,0,0,3,11,329,121,170,511,273,26,20,3,0,0,0,15,26,1158,54,59,230,116,17,5,7,0,0,0,4,4,499,31,35,186,129,20,20,5,0,0,0,3,6,437,30,38,199,166,45,34,10,0,4,0,3,5,529,20,12,68,74,31,23,11,3,0,0,0,3,242,27,7,58,89,30,14,15,0,0,0,0,4,244,10,0,19,24,18,17,9,0,0,0,0,7,100,12,3,13,24,9,18,20,3,0,0,0,3,103,0,0,3,3,3,6,3,0,0,0,0,0,23,0,3,3,0,0,0,0,0,0,0,0,0,8,31,32,111,82,29
20505,5,3,18,6,0,0,0,0,0,0,0,0,40,17,12,27,8,0,3,0,0,0,0,7,6,79,143,55,119,28,0,4,0,0,0,0,4,27,378,105,65,205,51,6,3,0,0,0,0,3,19,470,17,11,79,24,7,3,0,0,0,0,0,3,149,65,41,243,116,10,13,8,0,0,0,6,17,524,35,24,116,68,8,10,0,3,0,0,0,16,275,40,18,103,56,14,20,0,0,0,0,0,14,259,54,16,121,80,26,26,4,0,0,0,3,8,338,32,9,43,33,10,14,8,0,0,0,0,9,154,39,4,37,58,11,21,8,3,0,0,0,12,190,11,7,14,23,4,7,0,0,0,0,0,4,67,4,0,3,18,3,15,10,3,0,0,0,0,63,3,0,0,5,0,0,5,0,0,0,4,3,22,0,0,3,0,0,0,0,0,0,0,0,3,3,33,10,63,57,12
