SA3_CODE_2016,C16_450_549_1PF_CU15_DS,C16_450_549_1PF_CU15_NDS,C16_450_549_1PFnoCU15_DS,C16_450_549_1PF_NDCO,C16_450_549_T,C16_550_649_1PF_CU15_DS,C16_550_649_1PF_CU15_NDS,C16_550_649_1PFnoCU15_DS,C16_550_649_1PF_NDCO,C16_550_649_T,C16_650_749_1PF_CU15_DS,C16_650_749_1PF_CU15_NDS,C16_650_749_1PFnoCU15_DS,C16_650_749_1PF_NDCO,C16_650_749_T,C16_750_849_1PF_CU15_DS,C16_750_849_1PF_CU15_NDS,C16_750_849_1PFnoCU15_DS,C16_750_849_1PF_NDCO,C16_750_849_T,C16_850_949_1PF_CU15_DS,C16_850_949_1PF_CU15_NDS,C16_850_949_1PFnoCU15_DS,C16_850_949_1PF_NDCO,C16_850_949_T,C16_950_and_over_1PF_CU15_DS,C16_950_and_over_1PF_CU15_NDS,C16_950_and_over_1PFnoCU15_DS,C16_950_and_over_1PF_NDCO,C16_950_and_over_T,C16_Rns_1PF_CU15_DS,C16_Rns_1PF_CU15_NDS,C16_Rns_1PFnoCU15_DS,C16_Rns_1PF_NDCO,C16_Rns_T,C16_Tot_1PF_CU15_DS,C16_Tot_1PF_CU15_NDS,C16_Tot_1PFnoCU15_DS,C16_Tot_1_pa_f_NDCO,C16_Tot_T
21402,32,87,39,37,187,9,19,4,9,37,0,21,0,0,19,0,3,3,0,3,0,0,0,0,3,3,3,0,3,7,4,38,13,24,71,252,1397,364,614,2626
21501,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,4,27,74,545,91,185,896
21502,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,3,13,39,137,746,134,261,1282
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,15,48,323,74,104,547
21601,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,20,65,383,74,150,680
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,16,54,338,64,114,568
21603,3,8,3,3,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,8,34,153,778,174,333,1433
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,50,323,76,116,570
21703,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,17,57,318,73,115,560
21704,7,3,0,3,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,9,26,105,522,134,188,947
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,28,109,39,61,240,9,30,10,13,54,0,9,0,9,16,0,3,0,3,5,0,0,0,0,6,0,0,0,0,0,0,14,8,14,37,133,723,199,365,1422
30102,52,214,63,91,420,6,27,9,18,61,3,11,0,0,14,0,9,3,0,8,3,4,0,0,3,0,0,0,0,4,3,18,5,17,41,155,905,212,382,1647
30103,28,124,37,44,238,4,29,13,16,64,8,15,4,10,36,4,4,0,0,9,0,3,0,0,3,0,3,0,0,3,6,21,7,4,43,136,845,193,389,1571
30201,11,55,9,33,110,9,12,10,7,34,3,3,0,3,13,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,3,4,3,3,16,61,320,91,164,629
30202,27,84,26,41,190,10,21,8,15,50,0,7,0,0,5,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,3,15,3,17,38,127,639,219,430,1418
30203,13,50,14,27,108,3,13,5,5,27,0,0,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,9,20,49,377,102,217,746
30204,11,58,14,26,101,4,11,3,5,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,0,19,34,111,690,171,380,1354
30301,15,76,24,41,158,5,29,17,15,60,5,10,11,3,26,0,5,0,0,7,0,0,0,0,3,0,0,0,0,0,3,7,6,8,20,76,391,136,227,830
30302,21,78,29,45,171,3,15,16,9,43,0,6,3,3,16,0,9,3,7,15,0,0,0,0,3,3,0,0,3,10,0,15,6,10,33,78,537,175,306,1100
30303,24,85,38,43,181,11,28,7,13,66,7,16,3,3,29,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,4,4,31,121,566,204,333,1223
30304,6,40,21,15,87,0,5,0,3,10,0,7,0,3,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,4,4,14,39,298,92,167,600
30305,22,77,29,49,180,3,18,5,8,35,0,3,0,4,5,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,15,5,6,24,123,536,151,326,1138
30306,26,75,24,29,144,4,17,9,4,33,0,7,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,19,94,364,112,214,783
30401,8,24,7,21,64,4,16,3,9,31,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,15,45,191,62,83,379
30402,14,64,25,14,115,12,20,10,3,46,5,9,3,6,24,0,3,0,0,7,0,5,0,0,5,0,0,0,0,0,0,3,0,3,5,61,214,83,52,413
30403,11,69,30,31,142,3,29,16,11,64,4,7,4,3,21,3,8,5,4,22,0,6,5,0,10,0,4,4,0,10,0,3,5,0,10,36,262,141,137,575
30404,34,88,30,29,180,7,10,13,9,37,4,0,8,7,17,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,3,8,16,98,471,155,225,939
30501,11,71,54,38,178,12,35,50,29,125,5,29,16,14,59,9,13,8,6,34,3,6,0,0,11,0,5,13,0,16,0,14,3,11,22,65,326,198,186,777
30502,16,72,24,20,128,3,34,14,11,54,3,13,0,7,25,0,4,9,3,16,0,8,0,3,9,0,9,0,4,15,0,9,0,7,17,43,355,109,158,668
30503,13,91,48,48,205,12,49,30,22,111,4,17,12,20,48,5,11,10,3,22,0,8,6,6,17,0,7,6,4,18,3,11,3,5,20,81,541,246,314,1185
30504,8,58,34,26,130,5,31,18,11,63,5,17,5,12,30,0,5,6,3,14,7,4,5,0,14,0,8,4,0,12,0,3,3,7,12,41,268,123,143,572
30601,11,69,16,19,117,3,17,3,3,31,0,13,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,7,23,107,693,150,236,1188
30602,12,54,14,17,104,7,19,3,8,36,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,44,4,25,74,320,1963,338,705,3325
30603,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,4,18,87,588,77,227,972
30604,0,9,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,17,152,23,59,250
30605,0,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,3,32,86,583,86,205,963
30701,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,3,19,64,558,53,142,826
30702,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,19,81,541,57,148,823
30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,19,76,526,77,172,845
30801,0,0,0,0,4,3,3,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,57,351,44,109,559
30803,10,23,9,7,53,0,6,0,3,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,29,7,16,63,296,1746,236,576,2854
30804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,15,126,11,42,193
30805,0,7,4,3,14,0,3,0,3,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,10,34,123,859,109,235,1330
30901,21,88,24,51,185,10,45,18,22,94,7,14,7,10,37,3,4,4,8,18,3,3,3,0,10,0,4,3,0,7,0,11,4,8,22,88,599,188,331,1209
30902,29,86,41,37,195,8,36,15,20,78,3,19,5,7,31,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,11,8,8,30,113,625,208,360,1305
30903,27,97,36,89,244,8,36,10,31,87,0,22,3,3,26,0,3,4,0,6,0,3,3,3,7,0,0,0,4,3,0,17,6,12,31,139,934,243,598,1917
30904,7,22,6,4,40,0,7,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,130,35,53,239
30905,13,52,11,20,93,10,17,3,10,34,3,9,4,0,11,3,0,0,0,5,0,0,0,0,3,0,3,0,0,3,0,3,0,3,5,73,282,55,93,505
30906,39,130,19,51,238,5,30,15,26,73,3,10,0,5,25,0,3,4,0,3,0,4,0,0,6,0,0,0,0,4,6,18,3,9,32,162,862,180,374,1569
30907,67,270,63,113,511,16,48,19,17,97,6,17,8,16,42,3,14,3,0,25,0,4,0,7,12,0,3,0,8,14,4,31,6,17,56,313,1839,343,602,3103
30908,70,164,88,111,437,8,79,21,22,138,4,14,5,4,27,0,11,4,5,20,0,3,0,0,3,0,5,0,0,6,3,15,4,6,20,165,682,248,353,1446
30909,38,128,49,84,305,13,40,11,32,96,5,19,6,9,35,3,4,0,0,8,0,3,0,0,3,0,0,0,0,0,7,11,10,22,46,131,790,226,531,1678
30910,11,40,16,49,118,8,24,19,21,64,0,13,7,13,33,3,6,4,3,11,5,4,4,0,11,4,11,3,3,22,0,10,3,3,18,61,311,126,227,720
31001,19,67,12,25,122,3,5,0,4,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,7,24,61,233,1065,291,558,2150
31002,3,7,0,3,12,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,7,36,134,735,121,247,1237
31003,9,27,9,7,58,0,11,0,4,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,3,26,3,31,66,335,2098,312,767,3514
31004,14,46,11,20,89,3,7,3,4,16,0,4,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,39,3,8,57,351,1717,267,503,2836
31101,0,9,0,0,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,8,39,280,58,94,463
31102,9,25,0,5,32,0,3,3,3,6,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,26,3,8,36,154,1011,160,387,1708
31103,14,66,6,16,104,4,9,0,4,23,0,5,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,42,5,12,63,284,1464,200,482,2432
31104,15,52,4,11,85,3,21,0,11,29,0,7,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,9,62,356,48,78,543
31105,11,53,10,26,106,0,15,4,11,30,0,10,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,7,37,132,866,167,409,1570
31106,26,76,14,38,154,3,16,6,8,23,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,46,4,21,78,335,1389,267,605,2595
31201,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,15,57,387,46,130,626
31202,7,31,8,3,54,0,7,0,7,10,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,10,10,64,212,1655,207,437,2512
31203,0,10,0,0,17,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,31,271,36,67,409
31301,0,25,4,7,34,0,8,0,4,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,62,421,73,188,737
31302,9,28,4,9,42,0,5,0,0,10,0,3,0,3,8,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,4,34,3,12,54,228,1551,242,562,2582
31303,0,9,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,115,29,29,195
31304,13,47,9,14,77,3,19,3,3,27,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,22,8,10,41,194,931,158,323,1610
31305,10,50,15,30,105,0,17,7,7,28,0,8,0,3,8,0,7,0,0,9,0,3,0,0,3,0,0,0,0,0,3,38,7,20,60,159,1050,221,573,2002
31401,15,88,15,36,152,5,21,4,6,39,3,8,0,0,9,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,9,18,96,483,103,149,828
31402,16,89,23,32,157,5,26,3,0,41,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,4,12,38,211,1434,227,377,2243
31403,0,16,0,8,22,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,5,5,33,93,584,98,227,1008
31501,3,10,0,5,20,0,4,0,4,7,0,7,0,0,10,0,3,0,0,5,0,8,0,0,8,0,0,0,0,0,10,46,0,16,66,86,935,39,315,1364
31502,3,22,3,3,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,4,8,45,69,566,48,162,851
31503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,7,24,26,209,21,65,323
31601,44,156,38,49,285,3,35,10,5,57,5,13,0,7,24,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,4,16,126,622,167,221,1134
31602,57,168,58,87,361,6,43,21,20,89,3,17,4,5,26,0,4,0,0,7,0,0,0,0,0,0,3,0,0,8,3,7,12,6,28,196,1068,285,501,2049
31603,25,89,29,38,187,6,17,12,11,51,3,0,0,3,10,0,0,0,0,3,0,3,0,0,4,0,3,0,0,3,3,9,0,9,23,115,746,207,410,1472
31605,38,134,35,62,267,16,29,8,17,71,3,9,4,0,15,0,4,0,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,4,15,105,501,133,265,1008
31606,15,36,8,17,81,0,8,3,4,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,5,7,21,84,450,103,214,850
31607,7,52,16,14,88,3,12,0,7,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,4,20,65,484,107,193,857
31608,0,15,0,10,29,3,5,0,0,14,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,32,162,30,59,285
31701,9,38,7,6,64,3,8,4,4,12,0,7,0,3,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,51,3,15,72,374,2017,377,726,3497
31801,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,20,77,584,65,220,952
31802,17,59,13,21,108,5,24,3,3,35,0,3,0,4,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,9,65,9,26,113,525,2978,557,969,5030
31901,3,7,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,37,9,22,66,209,1404,237,548,2407
31902,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,11,0,8,27,112,752,84,203,1148
31903,0,10,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8,30,103,755,104,246,1206
31904,3,19,5,4,34,3,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,9,33,175,952,168,357,1655
31905,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,19,94,676,101,207,1079
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,4,13,13,11,36,3,4,7,3,16,0,7,4,3,11,0,0,0,3,9,0,0,3,0,3,0,0,0,0,0,0,3,3,0,10,10,97,75,53,237
40102,5,19,4,0,34,0,5,3,0,10,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,18,111,480,138,149,880
40103,10,45,16,9,79,5,10,10,5,27,0,0,0,0,3,0,4,3,0,6,0,0,0,0,4,0,0,0,3,7,0,3,0,8,12,51,228,122,89,496
40104,5,17,9,13,38,0,3,3,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11,30,78,420,177,213,896
40105,3,34,14,6,61,3,7,9,4,24,0,3,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,5,0,15,52,263,123,133,575
40106,8,8,3,0,24,0,0,3,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,31,140,52,67,297
40107,12,32,21,5,64,0,6,5,3,16,0,0,3,3,10,0,3,3,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,29,229,108,93,457
40201,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,18,74,402,102,150,723
40202,4,8,0,3,17,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,5,15,84,318,2208,301,664,3492
40203,0,14,9,6,30,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,9,17,53,161,732,266,442,1607
40204,10,14,3,9,37,3,8,0,4,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,55,7,43,106,378,1976,401,772,3527
40205,5,19,4,3,33,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,20,9,8,42,162,798,227,370,1560
40301,12,31,13,12,66,0,4,0,0,11,0,6,0,0,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,5,4,18,37,263,95,139,538
40302,13,36,16,13,81,0,4,3,3,9,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,3,21,46,152,855,291,509,1801
40303,9,20,13,16,57,6,9,5,3,20,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,4,3,3,15,81,291,115,146,626
40304,4,27,0,6,39,4,9,0,3,15,0,5,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,51,8,24,91,429,2320,493,823,4069
40401,9,35,25,30,95,3,7,9,3,28,4,7,0,6,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,28,9,21,62,212,998,389,699,2301
40402,6,13,3,11,28,0,3,3,0,9,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,35,12,25,72,161,739,203,496,1593
40403,9,31,10,11,61,0,5,3,3,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,5,9,28,81,424,188,266,950
40501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,17,65,256,50,81,455
40502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,42,179,35,69,325
40503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,57,307,55,106,524
40504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,39,258,47,72,413
40601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,13,45,115,807,134,257,1315
40602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,11,50,57,430,51,172,706
40701,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,19,96,490,91,174,854
40702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,26,116,722,141,233,1208
40703,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,6,15,50,128,869,176,294,1462
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,8,40,10,13,66,0,5,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,18,93,552,107,196,950
50102,7,23,6,5,48,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,5,10,45,214,1304,233,381,2136
50103,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,31,196,30,56,317
50201,18,46,16,14,96,3,3,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,6,12,4,17,42,227,1264,235,442,2162
50301,8,41,22,9,81,10,31,20,3,72,5,24,20,3,51,4,22,11,8,49,12,9,4,6,29,15,19,8,3,47,0,4,3,3,13,66,226,147,99,532
50302,15,96,50,40,200,6,46,27,35,106,4,31,18,6,54,4,6,4,5,22,0,3,3,3,13,3,9,3,3,11,3,11,11,9,25,47,489,186,266,986
50401,25,93,32,41,186,3,18,6,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,6,15,38,110,696,194,364,1365
50402,14,23,5,8,60,3,5,0,3,12,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,18,59,249,55,104,465
50403,40,127,40,54,268,3,14,3,3,20,3,8,0,0,14,0,0,0,0,8,0,3,0,0,3,0,5,0,0,4,5,25,7,28,62,258,1270,265,484,2278
50501,69,187,74,89,419,21,37,13,21,89,9,21,9,7,48,3,10,0,0,16,0,3,0,0,3,0,5,0,0,10,4,16,3,11,34,198,882,279,402,1755
50502,43,178,79,90,395,18,50,21,26,122,9,21,16,8,48,5,13,0,4,21,0,4,4,3,12,3,4,3,3,7,8,34,17,35,86,259,1594,474,864,3192
50503,59,211,82,79,432,8,39,18,16,75,0,8,0,7,17,0,3,0,3,8,0,3,3,0,8,0,0,0,0,3,6,36,3,22,68,367,1907,478,680,3429
50601,18,58,8,17,91,0,12,0,0,13,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,18,4,12,29,141,962,153,294,1550
50602,9,86,22,51,171,4,19,7,6,35,0,5,4,3,12,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,17,3,16,43,102,602,168,395,1261
50603,39,87,44,50,212,11,18,9,11,47,3,3,0,3,11,0,0,0,3,4,0,0,0,0,0,0,3,0,0,3,0,11,7,10,24,145,586,218,296,1235
50604,41,115,28,40,225,0,11,3,10,28,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,34,5,21,66,230,1086,228,423,1971
50605,36,68,18,38,158,4,12,0,4,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,15,97,410,93,168,764
50606,9,17,0,4,32,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,26,170,28,48,267
50607,8,39,25,17,84,9,18,17,8,46,0,5,12,7,19,0,0,0,0,3,0,0,0,0,9,0,0,0,4,9,0,12,3,6,21,51,277,129,151,609
50701,35,145,40,65,290,0,16,3,10,30,0,6,0,3,4,0,4,3,0,4,0,0,0,3,4,0,5,0,0,6,4,19,7,15,42,161,869,214,400,1651
50702,10,42,14,20,78,9,27,12,7,48,3,13,3,6,19,0,3,3,0,7,0,0,3,0,4,3,4,4,0,11,3,15,3,3,24,42,299,100,153,594
50703,4,15,3,4,32,0,4,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,4,22,75,538,70,178,859
50704,29,135,51,50,266,22,44,23,24,108,3,13,4,0,22,3,5,6,0,24,0,0,0,0,3,3,3,5,3,17,0,24,5,6,37,124,627,220,269,1242
50705,18,96,9,24,152,0,6,0,4,14,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,23,3,11,43,266,1564,231,465,2535
50901,0,4,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,3,9,36,108,626,119,218,1068
50902,0,7,0,3,11,0,5,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,36,82,487,44,160,776
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,20,207,25,72,324
51001,5,22,0,7,36,5,7,0,8,22,0,13,3,3,14,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,3,69,4,25,99,115,884,56,279,1335
51002,0,7,3,5,22,0,4,0,0,8,0,3,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,21,0,11,36,37,287,31,101,451
51003,4,12,0,10,27,0,8,3,5,15,0,0,0,4,7,0,3,0,3,9,0,3,0,0,3,0,3,0,0,3,0,18,3,10,39,40,335,46,140,559
51101,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,19,168,19,61,265
51102,0,7,0,3,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,16,16,138,14,35,201
51103,4,16,3,7,29,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,36,0,24,67,54,537,55,196,831
