SA3_CODE_2016,Med_age_persns_C2006,Med_age_persns_C2011,Med_age_persns_C2016,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_mortg_rep_mon_C2016,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_person_inc_we_C2016,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_rent_weekly_C2016,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Med_Famly_inc_we_C2016,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Avg_num_p_per_brm_C2016,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Med_tot_hh_inc_wee_C2016,Average_hh_size_C2006,Average_hh_size_C2011,Average_hh_size_C2016
20202,43,45,46,997,1317,1439,386,491,590,150,200,260,1029,1230,1479,0.8,0.8,0.8,779,959,1184,2.5,2.4,2.4
20203,43,47,49,758,910,1000,349,395,487,90,100,140,899,965,1231,0.8,0.8,0.8,663,773,931,2.5,2.4,2.3
20301,38,39,40,1164,1517,1650,446,552,646,130,200,250,1173,1432,1671,0.8,0.8,0.8,1070,1255,1478,2.8,2.8,2.8
20302,37,38,39,1100,1517,1517,406,516,595,160,230,280,1106,1343,1573,0.8,0.8,0.8,884,1047,1232,2.5,2.4,2.4
20303,42,43,44,1200,1690,1733,438,555,662,180,270,330,1132,1408,1702,0.8,0.8,0.7,951,1131,1377,2.5,2.5,2.5
20401,42,44,46,975,1300,1300,397,484,570,140,180,230,1025,1157,1386,0.8,0.8,0.8,785,925,1102,2.4,2.4,2.3
20402,42,44,46,934,1300,1300,410,490,578,140,175,200,1041,1147,1347,0.8,0.8,0.7,798,891,1046,2.4,2.3,2.3
20403,38,40,42,1083,1400,1387,441,536,636,160,200,240,1100,1253,1483,0.8,0.8,0.8,930,1009,1218,2.5,2.4,2.4
20501,39,40,42,1040,1408,1465,413,512,585,140,200,250,1102,1274,1463,0.8,0.8,0.8,897,1022,1196,2.6,2.5,2.5
20502,45,47,50,867,1257,1291,357,436,505,135,180,220,867,989,1190,0.8,0.8,0.7,656,798,938,2.3,2.3,2.2
20503,44,45,48,975,1300,1300,371,475,519,140,210,231,944,1107,1243,0.8,0.8,0.7,692,902,975,2.3,2.3,2.3
20504,37,39,41,867,1200,1200,376,468,544,120,160,200,1053,1236,1414,0.8,0.8,0.8,783,941,1078,2.4,2.4,2.3
20505,40,41,43,867,1213,1300,385,479,563,125,170,210,1025,1171,1412,0.8,0.8,0.7,773,907,1108,2.4,2.4,2.3
20601,34,34,34,1450,2000,2000,471,632,763,206,323,380,1232,1689,2100,0.9,1,1,1039,1362,1653,2.4,2.4,2.4
20602,36,36,36,1500,2000,2058,517,698,834,200,301,365,1342,1881,2284,0.9,1,1,1056,1425,1723,2.3,2.4,2.4
20603,36,36,35,1600,2167,2167,548,708,818,180,290,341,1505,2027,2281,0.9,0.9,0.9,1106,1446,1697,2.4,2.4,2.4
20604,28,28,28,1733,2167,2000,555,711,642,295,400,450,1596,1959,2062,1,1.1,1.1,1088,1355,1348,1.9,2,2
20605,35,35,36,1754,2200,2167,769,985,1087,250,365,400,1872,2371,2559,0.9,1,1,1227,1615,1837,1.9,2,2
20606,35,35,34,1950,2400,2167,773,972,1111,250,361,401,1989,2447,2637,0.9,0.9,1,1277,1635,1912,2,2,2
20607,33,33,33,1733,2252,2167,652,865,1037,251,370,421,1653,2198,2508,0.9,1,1,1223,1627,1950,2.2,2.2,2.1
20701,38,38,38,1842,2400,2500,640,772,869,250,362,406,2007,2505,2652,0.8,0.9,0.9,1459,1851,2078,2.6,2.6,2.6
20702,41,43,43,1517,2000,2000,469,547,604,250,360,420,1338,1610,1781,0.8,0.8,0.8,1183,1384,1539,2.8,2.7,2.7
20703,38,38,37,1495,2000,2000,469,544,595,221,325,380,1354,1705,1929,0.8,0.9,0.9,1100,1291,1467,2.5,2.6,2.6
20801,41,42,44,1914,2486,2500,621,758,897,265,391,450,1919,2427,2765,0.8,0.8,0.8,1395,1778,2139,2.6,2.6,2.6
20802,37,37,37,1600,2105,2117,544,674,776,220,335,390,1474,1914,2238,0.9,0.9,0.9,1127,1437,1733,2.4,2.5,2.5
20803,39,39,40,1400,2000,2000,511,639,749,195,300,356,1305,1726,2048,0.8,0.8,0.8,1055,1315,1577,2.4,2.5,2.5
20804,36,36,36,1950,2500,2500,651,783,909,231,346,381,2048,2489,2750,0.8,0.9,0.9,1391,1712,2003,2.5,2.5,2.5
20901,38,39,39,1350,1900,1950,504,618,728,201,300,350,1363,1734,2033,0.8,0.8,0.8,1138,1392,1651,2.6,2.6,2.6
20902,37,36,36,1300,1800,1800,356,457,556,180,281,326,1023,1254,1542,0.9,0.9,0.9,807,1051,1284,2.5,2.5,2.5
20903,36,39,41,1400,1950,2000,564,689,776,220,301,360,1616,2030,2268,0.8,0.9,0.8,1452,1821,2048,3.1,3,2.9
20904,34,34,34,1300,1842,1778,413,526,601,200,300,330,1122,1387,1586,0.8,0.9,0.9,1057,1285,1455,3.1,3,3
21001,40,41,42,1343,1900,2000,442,545,655,210,310,360,1215,1542,1870,0.8,0.8,0.8,1074,1292,1539,2.7,2.7,2.7
21002,38,39,41,1300,1733,1842,519,629,728,194,250,320,1374,1770,2029,0.8,0.8,0.8,1225,1537,1771,2.9,2.8,2.8
21003,38,37,35,1300,1800,1800,362,463,584,185,294,340,1002,1239,1584,0.8,0.9,0.9,786,1042,1342,2.5,2.6,2.6
21004,34,36,37,1298,1625,1600,512,626,695,190,270,315,1322,1633,1833,0.8,0.8,0.8,1176,1415,1564,2.9,2.8,2.7
21005,32,32,32,1300,1733,1681,375,436,491,185,288,320,1054,1222,1399,0.9,0.9,1,981,1156,1330,3.2,3.1,3.2
21101,36,38,39,1276,1733,1733,499,598,664,201,300,351,1308,1614,1820,0.8,0.8,0.8,1161,1397,1558,2.8,2.8,2.7
21102,39,41,43,1628,2100,2167,561,675,735,245,350,392,1758,2133,2363,0.8,0.8,0.8,1525,1864,2074,3.1,3,3
21103,37,38,38,1250,1733,1800,501,611,696,195,290,340,1285,1616,1895,0.8,0.8,0.8,1087,1304,1540,2.6,2.6,2.6
21104,39,40,40,1348,1900,2000,496,588,658,210,315,366,1353,1657,1900,0.8,0.8,0.8,1133,1349,1568,2.6,2.6,2.6
21105,37,38,40,1200,1647,1733,475,579,667,185,266,325,1209,1491,1768,0.8,0.8,0.8,1085,1278,1496,2.8,2.7,2.7
21201,35,34,34,1300,1733,1733,478,592,679,180,280,320,1198,1479,1701,0.8,0.8,0.8,1085,1301,1494,2.9,2.8,2.8
21202,34,35,36,1300,1733,1712,473,555,611,195,294,331,1213,1477,1668,0.8,0.9,0.9,1121,1343,1514,3,3,3
21203,31,32,32,1300,1733,1749,489,588,661,190,291,341,1163,1428,1647,0.8,0.9,0.9,1094,1337,1579,3,3.1,3.2
21204,36,36,35,1100,1600,1625,355,412,486,162,258,305,975,1102,1314,0.9,1,1,815,991,1205,2.8,2.8,2.9
21205,38,38,37,1420,2000,2000,441,518,564,230,345,391,1283,1542,1798,0.8,0.8,0.9,1121,1316,1499,2.7,2.7,2.8
21301,34,34,35,1173,1582,1560,351,421,482,170,265,300,1018,1179,1341,0.9,0.9,0.9,903,1093,1250,3,3,3
21302,37,38,39,1300,1814,1950,471,595,721,190,285,335,1227,1611,1974,0.8,0.9,0.9,1043,1307,1594,2.6,2.5,2.6
21303,34,34,33,1420,2000,2000,423,577,703,170,280,330,1132,1524,1913,0.9,1,1,931,1251,1543,2.4,2.5,2.5
21304,31,32,33,1300,1733,1700,498,604,656,180,261,300,1219,1486,1686,0.8,0.8,0.9,1128,1346,1524,2.9,2.9,3
21305,32,32,32,1300,1785,1733,509,628,680,185,280,320,1249,1539,1702,0.8,0.8,0.9,1148,1407,1605,2.9,2.9,3.1
21401,36,37,38,1200,1647,1621,459,568,660,180,265,306,1136,1396,1649,0.8,0.8,0.8,954,1138,1328,2.5,2.5,2.5
21402,42,43,46,1300,1733,1733,437,538,630,175,260,310,1126,1351,1621,0.7,0.8,0.8,913,1053,1275,2.5,2.4,2.4
21501,42,44,46,758,997,1000,389,478,556,110,145,175,1004,1092,1301,0.8,0.8,0.7,727,856,997,2.4,2.3,2.2
21502,37,39,40,1000,1262,1200,395,463,555,150,172,210,1025,1093,1340,0.8,0.8,0.8,781,879,1061,2.5,2.5,2.4
21503,41,42,45,800,1040,1029,378,450,531,110,140,166,966,1022,1265,0.8,0.8,0.8,706,818,983,2.5,2.4,2.3
21601,40,42,45,1001,1300,1300,396,469,562,130,170,200,1032,1099,1350,0.8,0.8,0.8,790,885,1082,2.5,2.4,2.4
21602,42,44,47,975,1200,1235,379,437,524,135,160,200,971,1000,1283,0.8,0.8,0.8,740,825,1011,2.5,2.4,2.4
21603,36,38,39,1083,1300,1300,426,510,588,152,185,220,1071,1206,1416,0.8,0.8,0.8,885,977,1160,2.6,2.5,2.5
21701,41,43,47,867,1100,1083,411,483,556,120,152,180,1070,1183,1367,0.8,0.7,0.7,817,906,1044,2.4,2.3,2.3
21703,40,42,45,875,1170,1200,409,489,562,120,160,200,1049,1154,1339,0.8,0.8,0.8,798,913,1051,2.5,2.4,2.3
21704,38,39,41,1029,1408,1400,425,531,618,155,200,240,1090,1289,1493,0.8,0.8,0.8,882,1033,1193,2.5,2.5,2.4
29797,45,48,49,0,0,0,1321,1949,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,31,32,34,0,0,0,373,352,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,36,37,39,1300,1993,1950,518,647,725,235,350,380,1296,1688,1896,0.8,0.8,0.8,1177,1475,1659,2.8,2.8,2.7
30102,40,41,43,1450,2080,2000,469,580,658,245,350,400,1226,1566,1780,0.8,0.8,0.8,1075,1288,1450,2.6,2.7,2.6
30103,37,37,38,1434,2167,2050,524,691,783,240,360,400,1281,1784,2058,0.8,0.8,0.8,1111,1483,1727,2.6,2.6,2.7
30201,38,38,38,1363,2000,2000,561,706,805,240,360,390,1454,1884,2123,0.8,0.8,0.8,1246,1621,1847,2.7,2.7,2.7
30202,37,37,37,1393,2058,2000,537,690,792,220,330,370,1282,1753,2042,0.8,0.8,0.8,1072,1373,1610,2.4,2.4,2.4
30203,36,35,35,1300,2000,1950,524,688,814,210,330,375,1224,1681,2003,0.8,0.8,0.8,1036,1382,1662,2.3,2.4,2.4
30204,38,38,38,1300,1937,1800,493,627,701,210,320,355,1198,1568,1787,0.8,0.8,0.8,1027,1284,1466,2.5,2.5,2.5
30301,36,36,36,1500,2167,2167,574,726,852,250,370,420,1516,2038,2294,0.8,0.8,0.8,1267,1665,1939,2.6,2.6,2.7
30302,34,33,33,1500,2150,2056,592,744,829,210,320,360,1438,1944,2240,0.8,0.9,0.9,1102,1459,1722,2.3,2.3,2.4
30303,35,35,34,1400,2000,2000,492,583,647,240,360,400,1306,1655,1853,0.8,0.8,0.8,1150,1434,1626,2.7,2.8,2.8
30304,35,34,34,1387,2000,2000,488,600,689,220,325,370,1281,1679,1986,0.8,0.8,0.9,1080,1361,1649,2.5,2.6,2.7
30305,33,33,33,1408,2000,1863,515,629,664,245,363,390,1276,1641,1734,0.8,0.8,0.8,1200,1534,1645,3,3,3
30306,33,33,33,1300,1900,1733,447,503,535,250,360,395,1206,1402,1495,0.8,0.8,0.9,1113,1313,1461,2.9,2.9,3.1
30401,36,38,39,1417,2018,2000,621,754,813,260,380,410,1631,2104,2218,0.8,0.8,0.8,1470,1890,2033,2.9,2.9,2.9
30402,38,39,40,1700,2300,2188,660,774,860,300,400,450,1956,2469,2534,0.8,0.8,0.8,1782,2230,2312,3,3,3
30403,29,29,30,1600,2167,2167,518,616,642,260,375,410,1716,2179,2330,0.8,0.9,0.9,1233,1571,1730,2.4,2.5,2.5
30404,35,36,37,1400,2050,2068,577,737,833,220,324,375,1446,1982,2221,0.8,0.8,0.8,1234,1625,1881,2.7,2.7,2.7
30501,33,32,32,1690,2200,2061,622,825,855,280,400,445,1645,2182,2272,0.9,1,1,1189,1585,1728,1.9,2,2.1
30502,33,33,34,1733,2492,2400,690,912,1032,250,375,420,1716,2399,2684,0.8,0.8,0.9,1291,1864,2166,2.3,2.4,2.5
30503,34,34,33,1694,2300,2167,691,854,951,235,350,395,1810,2334,2472,0.8,0.9,0.9,1248,1665,1876,2.2,2.3,2.3
30504,31,31,32,1733,2400,2383,664,859,953,260,380,420,1886,2489,2728,0.8,0.9,0.9,1362,1859,2087,2.4,2.5,2.5
30601,36,37,39,1300,1842,1733,578,683,768,240,290,340,1308,1579,1835,0.8,0.8,0.8,1168,1327,1533,2.6,2.6,2.6
30602,34,34,36,1200,1733,1599,515,601,662,185,240,285,1161,1325,1486,0.8,0.9,0.9,1019,1079,1232,2.5,2.5,2.5
30603,39,41,43,900,1322,1300,404,474,540,130,185,215,1010,1107,1273,0.9,0.9,0.9,830,917,1063,2.6,2.5,2.5
30604,37,40,43,1200,1647,1560,509,586,677,240,250,290,1128,1256,1462,0.9,0.9,0.8,1061,986,1204,2.4,2.3,2.3
30605,42,43,45,976,1473,1430,376,455,528,135,200,240,930,1057,1242,0.8,0.9,0.8,720,859,1002,2.5,2.4,2.4
30701,36,37,38,867,1300,1300,447,569,661,100,150,195,1067,1283,1501,0.8,0.8,0.8,866,1046,1220,2.6,2.5,2.5
30702,38,39,41,900,1300,1322,406,505,589,130,200,225,1022,1203,1404,0.8,0.8,0.8,836,1003,1174,2.6,2.6,2.5
30703,40,42,45,910,1300,1300,368,446,510,138,195,230,918,1003,1226,0.8,0.8,0.8,707,840,990,2.5,2.5,2.4
