SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
12403,5,0,0,0,3,25,3,33,791,873,721,298,148,31,50,2992,0,3,0,5,13,33,12,20,109,34,23,9,8,7,6,289,0,0,0,0,9,28,42,87,549,278,155,83,42,7,38,1314,6,0,0,0,0,8,6,3,89,76,39,19,10,3,15,284,4,0,3,12,5,100,168,183,413,122,28,75,11,3,50,1183,0,11,14,24,21,92,54,60,87,27,3,3,6,0,8,412,0,0,0,5,3,7,18,10,32,7,0,8,0,0,8,108,0,0,0,0,4,0,0,8,29,17,14,4,5,3,10,95,55,84,32,37,957,551,119,123,269,24,15,6,7,11,95,2371,4,6,3,0,19,23,7,9,20,8,0,0,0,0,433,525,83,109,49,82,1035,871,430,535,2389,1462,1003,513,240,65,718,9582,12,4,3,0,8,29,12,34,495,778,861,608,511,182,403,3920,0,0,0,3,3,20,12,39
12404,3,0,0,0,3,8,3,12,214,189,173,75,37,9,24,754,0,0,0,0,3,23,3,7,27,8,6,3,3,0,0,88,0,0,0,0,3,17,20,31,166,81,39,13,12,6,4,398,0,0,0,0,0,0,0,4,31,23,10,9,3,0,3,81,3,0,0,0,0,26,49,43,93,25,15,12,0,0,16,279,0,0,0,9,13,26,8,13,26,6,4,0,0,0,11,104,0,0,0,3,3,4,3,8,13,4,0,0,0,0,3,48,0,0,0,0,0,0,0,0,8,6,3,0,0,0,3,29,11,26,13,11,255,159,37,18,104,11,3,3,0,5,37,708,0,0,3,0,10,5,7,0,3,0,0,0,0,0,167,199,29,32,17,19,290,259,124,132,691,363,253,114,62,19,271,2685,0,0,0,0,3,12,3,9,154,188,189,130,71,43,93,902,0,0,3,0,0,5,6,11
12405,3,0,0,0,3,5,0,15,289,314,234,80,31,7,24,1011,0,0,0,0,0,3,3,5,29,13,6,4,0,0,3,72,0,0,0,0,0,11,4,45,184,88,33,10,7,0,5,386,0,0,0,0,0,0,0,7,26,28,23,3,4,0,5,95,0,0,0,4,4,45,83,85,163,49,6,15,3,0,23,479,0,4,6,7,10,42,19,16,20,5,0,0,0,0,7,143,0,0,0,3,0,7,9,10,12,3,0,0,0,0,3,51,0,0,0,0,0,3,0,3,13,3,4,0,0,0,0,30,17,35,23,14,465,192,39,31,71,3,8,0,0,4,44,947,0,4,0,0,9,5,0,4,9,6,0,0,0,0,193,228,28,44,41,32,493,315,160,213,823,506,310,120,47,12,304,3443,10,5,0,0,6,4,4,13,272,407,359,216,173,44,215,1718,3,0,0,0,0,7,10,10
12501,3,3,0,0,0,12,4,9,262,221,219,115,115,31,11,998,0,4,3,5,3,23,7,16,28,13,0,5,0,0,6,114,0,0,0,3,0,13,14,30,136,65,31,16,12,4,3,336,0,0,0,0,0,3,3,7,29,11,4,7,8,0,4,86,4,0,3,21,6,103,110,105,150,41,11,24,6,0,20,593,10,11,19,16,22,59,16,21,24,10,6,3,0,0,7,230,0,0,0,0,4,8,9,4,8,0,0,5,0,0,4,50,0,0,0,0,0,5,0,0,9,10,4,0,7,0,0,36,126,109,54,28,621,217,39,25,102,12,0,0,4,6,55,1392,4,3,3,5,16,12,3,5,4,0,0,3,0,0,252,305,154,128,86,75,672,454,202,222,753,376,277,183,153,39,360,4137,3,4,3,4,4,25,4,31,338,310,252,145,132,62,133,1444,0,0,0,11,9,34,16,20
12502,0,0,0,0,0,8,0,0,189,207,293,175,152,50,14,1097,0,5,0,0,3,13,0,12,59,18,5,5,3,0,0,131,3,3,0,0,0,14,11,31,140,91,70,32,46,3,3,449,3,0,0,0,0,3,3,8,18,19,15,17,8,8,3,108,0,3,0,0,4,31,56,57,138,60,27,47,11,0,15,439,0,3,8,12,12,49,36,20,57,27,8,9,6,0,3,263,0,0,0,0,0,3,7,3,10,3,0,0,0,0,4,42,0,0,0,0,0,0,0,0,3,6,6,4,7,5,0,39,80,88,30,26,502,375,90,116,298,46,22,17,6,9,45,1756,3,0,0,0,20,5,0,0,6,3,0,0,0,0,245,287,89,114,43,44,546,499,209,259,923,486,447,305,240,79,325,4606,3,0,3,0,3,18,3,20,177,280,353,267,289,169,182,1758,0,0,0,4,3,18,13,20
12503,9,0,0,0,5,16,12,20,542,467,416,218,103,33,25,1877,0,8,3,4,5,29,9,23,68,20,7,4,0,0,3,183,3,0,0,0,3,19,26,71,327,163,70,25,29,6,10,755,4,0,0,3,3,6,0,10,57,28,17,13,4,0,12,163,3,3,9,21,11,139,165,179,276,62,20,28,4,0,43,963,3,15,24,40,32,119,61,41,59,13,0,3,0,0,20,429,0,0,3,7,3,22,18,12,25,7,3,4,0,0,11,115,3,0,0,0,0,0,3,7,28,9,5,0,5,0,14,69,138,248,100,49,1662,614,117,120,256,20,12,3,4,3,151,3497,12,16,3,0,51,30,5,4,18,0,3,0,0,0,457,616,169,290,143,126,1790,992,423,489,1652,786,552,301,156,39,745,8656,14,8,3,0,8,29,22,46,527,605,500,360,238,108,255,2716,0,6,3,9,6,26,18,30
12504,3,3,0,0,4,19,13,26,671,749,737,403,276,68,44,3026,0,0,4,4,20,47,17,32,115,28,13,4,6,0,9,305,0,3,0,0,3,31,24,91,452,227,150,63,50,5,18,1115,3,0,0,3,0,8,6,9,66,40,53,13,12,3,7,220,7,3,3,15,9,119,207,199,400,115,26,78,14,0,42,1244,3,13,28,46,24,91,57,42,82,28,7,4,9,0,23,453,3,0,0,3,3,19,9,10,24,7,0,3,0,0,10,101,3,0,0,0,0,7,0,6,18,10,10,13,3,0,0,70,186,157,72,33,994,575,112,136,324,48,15,10,8,3,101,2777,7,3,0,0,26,19,4,4,17,3,0,0,0,0,512,603,214,192,106,110,1078,939,453,551,2169,1265,1012,602,373,87,763,9918,4,8,3,5,6,21,23,17,432,559,637,431,403,133,216,2880,4,4,0,3,8,28,18,38
12601,0,3,0,0,0,0,3,3,100,109,165,135,179,105,12,816,0,0,3,0,7,9,8,11,48,20,13,13,9,3,3,147,0,0,0,0,0,3,3,11,100,64,43,53,69,13,3,371,0,0,0,0,0,0,3,3,19,19,6,14,7,3,4,74,4,0,0,0,3,13,24,30,77,50,24,53,26,10,4,307,6,6,11,9,9,31,27,30,81,32,8,7,11,3,9,278,0,0,0,0,0,0,0,4,10,6,3,4,3,0,3,37,0,0,0,0,0,0,0,0,3,3,3,0,3,4,0,18,51,41,8,17,195,260,89,111,274,83,42,33,18,20,49,1287,3,0,0,0,3,5,0,0,3,8,5,3,0,0,181,211,64,54,22,26,215,335,156,200,708,391,319,307,330,158,263,3544,3,4,0,0,3,12,8,12,108,130,203,234,345,261,155,1464,0,0,0,0,3,19,12,14
12602,10,4,0,0,5,16,7,20,377,517,636,472,521,230,38,2849,0,6,7,13,17,69,15,28,102,37,20,17,20,7,3,357,3,0,3,3,3,29,34,74,355,222,127,112,138,31,16,1141,0,0,0,3,0,6,7,10,48,47,41,22,24,9,14,235,3,0,4,13,0,85,115,114,280,139,50,117,37,19,29,999,6,23,28,34,23,101,46,56,122,45,19,20,16,10,24,566,3,3,0,4,0,3,14,11,26,6,3,5,0,3,8,95,0,3,0,0,0,3,0,0,14,17,19,13,9,0,3,81,212,155,46,34,979,674,153,166,470,109,62,31,30,26,112,3256,4,4,0,0,29,10,7,7,22,7,3,0,0,3,574,669,243,198,85,95,1061,992,394,479,1822,1137,981,794,794,348,818,10247,10,5,0,0,4,23,16,28,330,428,512,462,621,421,298,3161,0,3,0,4,8,34,16,28
12701,4,0,0,0,3,22,3,9,352,269,202,83,63,13,22,1044,7,0,0,0,5,23,4,11,28,7,4,4,0,0,0,97,4,0,3,0,0,18,14,34,171,74,34,9,5,0,3,367,3,0,0,0,3,4,3,3,44,20,16,4,3,0,4,103,6,3,0,3,3,75,105,67,127,44,5,12,6,0,33,499,4,3,8,15,14,52,16,18,29,6,3,0,0,0,6,170,3,0,0,0,3,12,8,9,5,3,0,0,0,0,9,58,0,0,0,0,3,7,0,3,19,4,3,0,4,0,5,41,51,80,36,15,723,239,41,34,103,18,9,0,0,3,66,1420,4,5,0,0,21,6,4,5,12,0,0,0,0,0,215,282,75,95,54,37,780,453,188,197,883,448,275,113,87,20,369,4083,10,3,0,4,8,25,12,24,581,558,515,259,228,89,245,2575,3,0,0,3,4,28,13,30
12702,16,3,0,0,3,33,6,38,650,464,316,111,74,21,32,1767,3,4,0,3,10,32,10,23,73,20,11,6,3,0,7,200,6,0,4,4,4,32,38,89,311,130,56,27,13,3,10,719,3,0,0,3,0,10,3,11,75,45,14,8,3,0,13,196,14,4,3,25,14,220,271,213,323,86,15,23,6,3,81,1301,0,7,23,53,37,119,61,33,40,12,3,3,0,0,12,412,4,3,3,5,9,21,13,17,21,3,0,6,0,0,18,117,0,0,0,0,0,9,3,8,36,11,3,7,0,0,12,87,175,341,135,48,2489,701,81,93,281,34,7,5,6,11,186,4599,10,16,5,6,55,31,15,8,22,3,0,0,0,0,596,767,239,379,176,144,2628,1198,508,528,1841,808,426,194,102,38,962,10162,27,11,9,4,24,65,29,64,956,884,759,455,358,150,458,4263,7,3,6,4,15,58,29,63
12703,8,0,0,0,0,15,8,13,440,489,431,170,119,14,27,1731,0,0,3,0,3,17,6,22,55,13,9,4,3,3,3,147,3,0,0,3,0,8,23,61,268,122,57,23,23,7,16,615,0,0,0,0,0,5,0,14,46,35,34,12,3,0,8,153,3,3,0,3,3,92,123,144,229,59,9,28,3,0,39,742,0,5,12,15,19,70,41,29,44,7,3,0,0,0,4,254,3,0,5,5,5,6,6,10,18,4,3,0,0,0,9,86,0,0,0,0,3,3,0,4,16,13,10,5,5,0,8,68,97,133,48,23,918,369,79,57,165,25,3,5,0,3,95,2026,6,3,3,0,43,16,6,6,5,6,0,0,0,0,436,522,125,150,69,55,993,613,295,346,1289,773,563,253,159,25,638,6337,12,5,3,0,9,22,16,28,547,721,666,394,285,107,288,3098,0,0,4,3,11,18,9,20
12801,4,0,3,0,9,11,8,19,391,535,657,440,376,130,39,2633,3,5,3,3,12,38,12,26,115,42,33,18,24,17,9,358,4,9,0,4,0,22,26,63,347,253,197,117,146,33,28,1251,0,0,0,3,3,13,3,8,61,52,51,32,30,10,11,275,0,0,0,9,8,43,77,77,236,104,42,116,35,12,60,829,3,8,6,17,25,86,48,58,135,63,32,23,9,12,19,540,0,0,0,0,0,9,6,7,23,3,4,3,0,0,9,73,0,0,0,0,0,3,3,0,19,6,15,5,7,3,12,76,76,120,41,42,826,868,210,226,745,170,90,46,51,44,156,3700,3,3,3,3,34,20,8,9,26,4,0,3,0,0,587,696,93,147,61,83,910,1105,395,488,2099,1239,1128,802,685,259,928,10430,4,8,0,3,3,11,9,23,211,322,418,392,469,311,327,2521,3,0,0,5,0,12,13,19
12802,4,3,0,0,3,9,9,14,416,533,704,452,350,101,37,2641,0,0,3,3,8,29,6,27,97,40,24,9,7,3,4,267,0,0,3,0,3,26,30,50,352,286,181,90,100,13,21,1141,0,0,0,4,0,10,4,5,40,52,44,23,37,7,9,231,3,0,0,8,3,46,75,87,255,121,37,120,25,9,34,821,3,8,7,31,24,79,44,45,136,35,23,13,0,0,13,453,0,0,3,3,3,6,9,10,28,3,10,3,0,0,6,89,0,0,0,0,0,3,3,0,13,10,18,13,17,0,6,90,53,82,29,31,730,671,169,219,415,71,23,18,10,8,79,2590,4,3,0,0,27,12,0,0,18,5,0,0,0,0,420,494,66,92,49,77,799,898,338,463,1764,1158,1060,740,538,137,628,8821,8,0,0,0,6,18,3,23,281,432,623,631,724,364,373,3490,0,3,3,0,3,13,11,19
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,7,3,0,0,11,32,11,30,671,538,336,124,71,19,21,1877,0,5,3,4,13,48,17,24,84,27,11,6,3,3,5,253,0,3,0,11,4,59,41,111,539,200,82,41,44,9,30,1165,0,0,0,0,3,19,7,9,87,40,23,9,3,4,10,228,3,3,0,10,12,103,136,149,225,52,12,25,10,4,49,793,3,10,18,18,63,145,58,42,72,13,4,0,3,3,14,467,0,0,0,0,7,20,9,13,19,4,0,0,0,0,3,81,3,0,0,0,0,9,0,3,21,16,7,0,4,0,8,70,36,79,30,34,1120,728,158,142,374,48,21,11,9,14,139,2927,3,5,0,0,30,25,3,3,15,4,0,0,0,0,453,549,55,105,53,80,1255,1183,448,529,2109,939,497,218,151,63,729,8406,6,0,5,3,4,25,17,26,346,412,326,170,120,45,211,1699,0,0,0,0,4,26,19,33
20102,10,3,10,4,12,32,4,18,168,130,65,32,29,16,13,546,0,0,0,3,7,34,10,15,29,19,4,0,3,4,3,125,0,3,4,3,6,22,25,38,154,68,31,21,17,0,15,397,0,0,0,0,4,3,0,5,25,9,9,0,0,0,3,67,3,4,3,3,6,55,55,57,84,24,9,26,0,0,15,341,0,8,4,9,18,45,16,15,30,7,0,0,0,0,5,155,0,0,0,0,3,9,9,3,8,5,0,0,0,0,3,45,0,0,0,0,3,5,0,9,11,3,0,0,0,0,0,32,19,43,15,13,408,211,37,40,105,14,3,4,8,3,31,959,0,0,0,0,16,10,0,5,5,0,0,0,0,0,208,245,40,66,37,31,478,422,160,208,614,277,116,78,53,23,306,2913,3,3,0,0,7,7,9,21,105,110,76,33,25,9,62,469,0,0,0,0,4,23,7,16
20103,11,8,3,3,19,26,12,18,181,74,47,16,11,0,6,434,0,0,3,0,12,16,8,12,31,7,0,0,3,0,0,98,3,3,4,4,9,26,23,47,142,35,17,5,8,3,8,336,0,0,4,0,0,5,3,5,23,13,3,0,0,0,3,61,5,0,3,6,6,50,68,47,49,17,3,3,4,0,15,281,0,3,11,19,16,58,22,17,28,4,0,0,0,0,8,187,0,0,0,3,3,14,3,0,8,0,0,0,0,0,3,39,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,18,24,47,26,13,639,291,44,44,96,4,0,0,3,0,69,1299,0,0,0,0,22,13,0,0,7,0,0,0,0,0,170,213,38,73,47,54,726,510,185,189,564,161,77,34,24,5,279,2971,3,3,0,3,7,21,11,12,102,92,44,13,19,0,44,365,0,0,0,0,7,15,3,11
20201,3,0,0,0,4,21,16,41,597,411,256,93,70,16,29,1555,0,3,0,4,18,44,16,32,106,21,13,9,3,0,3,286,7,0,0,0,7,38,51,109,440,181,90,40,32,7,17,1013,0,0,3,0,0,6,5,12,81,49,17,13,10,3,16,216,4,0,4,5,3,74,125,102,196,42,11,29,4,3,32,647,0,4,17,27,50,124,66,50,63,15,4,7,3,0,9,429,0,0,4,0,11,21,9,16,28,3,0,0,3,0,3,93,0,0,0,0,3,5,0,3,19,10,9,0,4,0,3,63,22,81,32,45,1046,691,177,184,346,42,17,15,8,11,116,2829,3,4,3,0,37,22,3,7,12,3,0,3,0,0,416,512,46,88,60,90,1187,1039,468,560,1887,785,418,208,138,34,638,7650,3,3,3,0,3,29,20,20,359,355,308,150,97,26,145,1526,0,4,0,5,3,34,15,20
20202,4,15,3,3,14,47,17,24,299,170,115,58,50,12,14,838,0,7,0,5,7,41,15,19,74,17,11,0,3,0,3,208,0,0,5,3,12,35,30,69,243,83,39,25,19,5,16,590,0,0,0,0,0,4,9,5,37,27,15,11,0,3,3,115,0,0,3,8,10,52,97,72,115,32,11,42,3,0,26,470,0,4,3,19,32,90,27,23,41,17,0,3,3,0,9,283,0,0,0,0,3,9,7,7,20,6,0,3,0,0,0,62,0,0,0,0,4,6,0,0,22,7,4,3,0,0,0,49,30,59,23,24,658,386,77,78,193,32,16,13,5,7,48,1652,0,3,0,0,17,9,4,8,13,0,3,0,0,0,281,336,42,94,40,64,747,675,277,305,1065,386,222,157,82,33,413,4607,0,0,8,0,13,24,6,20,166,166,142,65,53,19,118,790,0,0,3,4,3,18,15,21
20203,8,3,0,0,11,21,0,19,112,59,45,13,8,3,6,306,0,0,3,0,12,12,3,0,20,0,0,0,0,0,0,54,3,3,3,0,3,27,13,27,98,41,15,5,5,3,6,236,0,0,0,0,0,3,3,3,14,4,4,0,0,0,3,28,3,0,0,7,7,30,25,24,25,8,0,5,0,0,9,139,0,3,5,3,9,28,17,5,12,7,0,0,0,0,4,95,0,0,0,0,3,3,0,4,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,11,22,6,10,247,116,18,11,55,4,0,0,0,0,23,522,0,0,0,0,17,3,0,0,0,0,0,0,0,0,92,125,23,34,22,17,307,252,78,94,341,128,71,24,14,3,139,1544,4,3,5,0,5,13,8,7,82,60,32,18,9,5,46,297,0,0,0,0,0,12,6,6
20301,0,3,0,0,8,17,0,18,108,87,53,28,15,7,6,344,0,0,0,0,7,10,4,12,19,3,3,0,0,0,0,62,4,0,0,0,3,9,3,20,115,45,27,9,7,3,9,260,3,0,0,0,0,3,3,8,17,9,4,0,0,0,0,50,4,0,0,4,3,18,25,29,42,10,3,13,0,3,6,161,0,0,6,11,13,23,11,14,16,3,3,0,0,0,0,101,0,0,3,0,3,3,5,0,4,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,19,12,17,6,3,168,83,18,15,40,4,3,0,0,3,15,399,3,0,0,0,0,6,0,3,0,0,0,0,0,0,85,96,22,26,16,19,203,171,74,108,377,168,96,54,19,17,135,1514,0,0,0,0,4,12,3,9,51,88,65,38,16,10,44,349,0,0,0,0,3,8,4,6
20302,14,3,4,0,11,44,13,36,1076,941,678,256,172,41,58,3349,0,4,9,8,28,95,20,55,165,39,17,14,9,9,7,483,6,3,0,8,11,69,88,184,905,427,181,84,91,11,40,2110,0,3,0,0,3,16,7,29,121,94,55,18,10,6,17,380,8,3,3,15,18,157,235,232,476,144,40,104,20,3,80,1541,3,10,26,44,91,235,93,84,159,38,12,7,7,0,35,847,0,3,0,0,7,20,27,27,54,11,4,14,0,0,14,193,0,0,0,3,3,11,3,6,41,32,17,10,8,3,4,146,98,218,66,49,2551,1480,306,331,676,88,40,18,19,10,271,6218,8,7,3,3,90,49,3,12,36,7,3,5,0,4,831,1057,144,262,109,131,2804,2170,800,998,3721,1824,1036,536,335,87,1367,16315,3,4,0,0,6,33,21,29,474,607,542,355,302,92,379,2855,0,0,0,3,11,51,29,55
20303,0,4,0,0,7,16,4,14,253,255,182,84,66,23,15,942,0,5,0,6,6,54,16,23,111,33,9,7,11,5,9,292,0,3,3,3,5,32,22,63,339,169,59,32,34,5,15,784,0,0,0,3,0,4,3,9,56,37,26,12,11,3,7,172,0,0,4,7,3,40,59,64,150,52,17,39,12,3,26,472,3,4,13,17,24,82,55,46,80,12,3,9,9,0,11,382,0,0,0,0,4,10,9,4,16,4,0,3,0,0,10,64,0,0,0,0,3,5,3,5,10,6,5,6,4,3,3,50,42,82,26,26,865,682,174,166,424,67,33,19,15,11,115,2745,4,5,0,0,26,21,3,4,8,0,4,3,0,3,395,470,56,108,42,62,950,941,357,401,1440,646,339,224,157,59,607,6381,3,8,0,0,3,16,11,15,171,227,183,129,87,23,150,1025,0,0,0,0,5,21,16,31
20401,15,22,3,3,29,51,13,23,377,219,141,66,35,8,26,1030,4,12,3,5,19,46,17,28,99,9,16,5,8,3,8,275,5,8,3,8,6,49,41,78,327,129,57,26,22,13,27,794,0,0,0,0,3,7,11,14,61,31,13,8,6,0,12,158,3,5,7,3,9,71,63,61,146,41,10,23,7,0,36,494,0,8,22,19,38,82,44,33,57,15,6,0,3,0,17,349,0,3,3,4,3,11,12,4,15,0,0,7,0,0,8,73,0,0,0,0,3,8,0,7,24,7,3,0,3,0,8,69,42,69,32,15,705,408,87,92,226,16,10,10,8,3,80,1804,7,3,0,0,36,15,0,6,8,4,0,6,0,0,379,460,71,124,76,63,858,751,292,340,1346,466,254,146,91,32,597,5503,10,10,3,0,5,31,14,26,215,205,180,79,39,22,155,994,0,0,3,3,3,18,12,24
