SA4_CODE_2016,C11_85o_No_need_assist_M,C11_85o_No_need_assist_F,C11_85o_Need_assist_ns_M,C11_85o_Need_assist_ns_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_Total_Need_assist_M,C11_Total_Need_assist_F,C11_Total_No_need_assist_M,C11_Total_No_need_assist_F,C11_Total_Need_assist_ns_M,C11_Total_Need_assist_ns_F,C11_Total_T_M,C11_Total_T_F,C11_Total_T_P,C16_0_4_Need_assist_M,C16_0_4_Need_assist_F,C16_0_4_No_need_assist_M,C16_0_4_No_need_assist_F,C16_0_4_Need_assist_ns_M,C16_0_4_Need_assist_ns_F,C16_0_4_T_M,C16_0_4_T_F,C16_0_4_T_P,C16_5_14_Need_assist_M,C16_5_14_Need_assist_F,C16_5_14_No_need_assist_M,C16_5_14_No_need_assist_F,C16_5_14_Need_assist_ns_M,C16_5_14_Need_assist_ns_F,C16_5_14_T_M,C16_5_14_T_F,C16_5_14_T_P,C16_15_19_Need_assist_M,C16_15_19_Need_assist_F,C16_15_19_No_need_assist_M,C16_15_19_No_need_assist_F,C16_15_19_Need_assist_ns_M,C16_15_19_Need_assist_ns_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Need_assist_M,C16_20_24_Need_assist_F,C16_20_24_No_need_assist_M,C16_20_24_No_need_assist_F,C16_20_24_Need_assist_ns_M,C16_20_24_Need_assist_ns_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_34_Need_assist_M,C16_25_34_Need_assist_F,C16_25_34_No_need_assist_M,C16_25_34_No_need_assist_F,C16_25_34_Need_assist_ns_M,C16_25_34_Need_assist_ns_F,C16_25_34_T_M,C16_25_34_T_F,C16_25_34_T_P,C16_35_44_Need_assist_M,C16_35_44_Need_assist_F,C16_35_44_No_need_assist_M,C16_35_44_No_need_assist_F,C16_35_44_Need_assist_ns_M,C16_35_44_Need_assist_ns_F,C16_35_44_T_M,C16_35_44_T_F,C16_35_44_T_P,C16_45_54_Need_assist_M,C16_45_54_Need_assist_F,C16_45_54_No_need_assist_M,C16_45_54_No_need_assist_F,C16_45_54_Need_assist_ns_M,C16_45_54_Need_assist_ns_F,C16_45_54_T_M,C16_45_54_T_F,C16_45_54_T_P,C16_55_64_Need_assist_M,C16_55_64_Need_assist_F,C16_55_64_No_need_assist_M,C16_55_64_No_need_assist_F,C16_55_64_Need_assist_ns_M,C16_55_64_Need_assist_ns_F,C16_55_64_T_M,C16_55_64_T_F,C16_55_64_T_P,C16_65_74_Need_assist_M,C16_65_74_Need_assist_F,C16_65_74_No_need_assist_M,C16_65_74_No_need_assist_F,C16_65_74_Need_assist_ns_M,C16_65_74_Need_assist_ns_F,C16_65_74_T_M,C16_65_74_T_F,C16_65_74_T_P,C16_75_84_Need_assist_M,C16_75_84_Need_assist_F,C16_75_84_No_need_assist_M,C16_75_84_No_need_assist_F,C16_75_84_Need_assist_ns_M,C16_75_84_Need_assist_ns_F,C16_75_84_T_M,C16_75_84_T_F,C16_75_84_T_P,C16_85o_Need_assist_M,C16_85o_Need_assist_F,C16_85o_No_need_assist_M,C16_85o_No_need_assist_F,C16_85o_Need_assist_ns_M,C16_85o_Need_assist_ns_F,C16_85o_T_M,C16_85o_T_F,C16_85o_T_P,C16_Total_Need_assist_M,C16_Total_Need_assist_F,C16_Total_No_need_assist_M,C16_Total_No_need_assist_F,C16_Total_Need_assist_ns_M,C16_Total_Need_assist_ns_F,C16_Total_T_M,C16_Total_T_F,C16_Total_T_P
202,600,845,139,287,1140,2156,3295,3600,4045,61169,64707,3815,3354,68588,72111,140695,83,48,4248,4153,347,361,4675,4552,9228,541,248,8579,8369,724,613,9843,9234,19077,190,119,4243,4175,312,331,4748,4627,9372,142,120,4074,4210,387,304,4598,4634,9235,256,232,7234,7832,875,676,8364,8738,17108,287,266,7632,8503,815,704,8736,9480,18211,419,396,8480,9458,935,790,9833,10643,20471,547,563,8802,9345,843,841,10195,10756,20946,719,640,6675,7123,738,710,8128,8472,16603,585,845,3114,3419,422,498,4118,4759,8878,493,1100,733,1006,223,395,1457,2500,3961,4270,4585,63808,67590,6619,6224,74698,78392,153092
203,1037,1588,168,263,2026,3974,6002,6012,7399,109837,115892,6350,5159,122200,128452,250650,154,62,8261,7743,528,495,8945,8303,17250,979,450,15805,15481,934,907,17718,16839,34558,359,222,7917,7682,482,461,8752,8363,17118,244,178,8095,7733,641,564,8977,8475,17452,403,320,14804,16042,1435,1087,16643,17444,34086,397,457,15527,16734,1376,1053,17300,18239,35537,611,700,15592,17129,1286,1146,17491,18979,36470,834,988,14762,16103,1186,1235,16783,18329,35106,1179,1050,11349,12824,1057,1069,13587,14941,28527,1144,1750,5217,6067,590,727,6955,8547,15504,1005,2312,1366,1857,291,494,2667,4657,7326,7313,8479,118688,125399,9804,9234,135813,143119,278929
204,684,927,96,200,1253,2351,3602,4096,4507,71023,72736,3667,3268,78782,80513,159294,76,41,4378,4231,386,347,4839,4623,9463,542,214,9455,9370,682,679,10670,10267,20938,188,104,4812,4444,377,357,5382,4909,10287,139,109,4064,3468,376,343,4583,3914,8501,222,175,7332,7930,759,705,8309,8811,17119,260,286,8130,8980,830,792,9220,10058,19275,440,455,9956,10653,932,932,11323,12040,23366,651,688,10725,11163,1050,999,12425,12854,25285,843,740,8737,8760,854,877,10432,10378,20812,731,1026,3796,4018,459,534,4982,5576,10558,561,1244,968,1212,223,382,1754,2840,4590,4644,5084,72345,74234,6930,6954,83920,86275,170194
205,1097,1563,161,277,2007,3733,5734,7234,7779,111504,116138,7210,6000,125947,129912,255858,119,58,7118,6747,592,595,7836,7396,15228,895,420,14477,14439,1196,1157,16567,16019,32589,380,204,7099,6684,548,503,8033,7394,15423,247,187,5990,5862,667,594,6900,6639,13540,394,343,11975,13083,1440,1178,13812,14612,28423,472,517,12308,13410,1389,1243,14169,15166,29340,823,907,14908,16167,1620,1495,17348,18570,35918,1117,1215,16705,17943,1663,1636,19485,20800,40282,1496,1386,14573,14762,1553,1521,17619,17673,35293,1272,1687,6516,6812,843,989,8637,9486,18127,924,2060,1504,1864,337,565,2763,4489,7251,8147,8993,113165,117770,11853,11484,133172,138247,271416
206,1267,1815,328,589,2785,5085,7872,7581,10624,216111,227331,22019,18321,245711,256282,501989,122,79,12402,12106,1159,1155,13684,13343,27028,534,296,18364,18310,1469,1398,20368,20002,40368,200,118,11549,13428,1067,1212,12815,14754,27570,188,247,26882,32425,2850,3219,29922,35890,65808,432,480,69284,73634,7996,8004,77711,82124,159836,555,539,40084,40242,4499,4096,45141,44880,90017,788,783,28844,29822,3178,2930,32810,33541,66343,1033,1202,20973,22865,2408,2391,24417,26459,50874,1293,1690,13659,14648,1622,1600,16573,17939,34506,1973,3397,5888,6751,915,1035,8773,11181,19956,1608,3217,1576,1885,397,689,3585,5790,9372,8721,12044,249519,266119,27558,27724,285795,305884,591679
207,1817,2679,268,574,3198,6433,9630,5464,8591,151063,161382,7001,6500,163530,176480,340002,94,59,8531,8014,362,352,8984,8423,17415,655,254,20026,19461,776,710,21453,20428,41882,223,152,11525,11486,481,450,12230,12087,24314,194,133,13893,13050,672,624,14761,13803,28564,267,211,22419,22887,1252,1280,23938,24381,48315,289,319,19671,22357,1030,1041,20987,23716,44705,391,481,21797,24759,1185,1174,23376,26420,49792,532,705,17671,19703,983,1056,19181,21461,40646,770,1128,12807,15059,765,962,14340,17148,31487,1492,2478,7376,8652,650,776,9515,11908,21417,1538,3585,2169,2871,309,629,4013,7094,11110,6434,9511,157885,168297,8463,9061,172782,186862,359644
208,2161,3338,268,582,3854,7626,11480,6209,9638,167498,177475,8968,8435,182676,195542,378214,126,73,11165,10909,538,535,11829,11516,23346,698,315,24090,23378,1029,1012,25810,24706,50515,239,148,11100,10674,455,481,11790,11304,23090,185,128,11864,11849,694,640,12743,12623,25368,281,274,23332,25216,1544,1580,25156,27074,52231,335,406,25496,27769,1554,1531,27381,29702,57088,511,627,25879,28458,1576,1541,27968,30631,58600,662,876,20340,21806,1270,1345,22264,24027,46291,966,1322,13860,15803,988,1117,15806,18237,34044,1478,2451,6676,8356,699,925,8859,11732,20587,1753,3995,2322,3289,408,776,4481,8064,12538,7230,10618,176111,187512,10744,11484,194086,209615,403707
209,1194,1623,249,523,2551,4728,7280,9509,11745,194844,200151,10792,10008,215140,221904,437046,257,142,16370,15757,1037,1010,17659,16914,34572,1289,594,28777,27619,1533,1468,31595,29679,61271,448,261,13805,13162,747,755,15007,14170,29178,322,248,15776,15535,1019,959,17111,16738,33852,594,497,34824,35750,2345,2411,37769,38654,76421,751,742,32479,33665,2076,2049,35302,36458,71765,1108,1288,28714,30602,1851,1919,31682,33805,65482,1456,1794,22933,24746,1519,1581,25916,28117,54028,1976,2172,15136,16427,1188,1347,18297,19953,38246,2201,3440,6779,7367,735,950,9718,11750,21466,1595,3036,1470,1900,369,694,3427,5632,9057,12002,14207,217059,222522,14426,15141,243480,251875,495353
210,810,1037,160,258,1784,3041,4827,8202,9813,140416,142942,8698,8403,157321,161164,318481,234,111,12447,11792,991,875,13670,12785,26454,1123,532,22343,21517,1428,1373,24894,23417,48313,359,228,10879,10415,647,596,11887,11237,23121,287,203,11650,10801,816,663,12753,11668,24425,454,443,25270,25360,1908,1767,27632,27571,55208,626,694,22925,23446,1625,1588,25176,25726,50908,1107,1369,21056,21819,1444,1463,23610,24652,48264,1358,1667,15450,16250,1186,1203,17990,19115,37105,1761,1994,9947,11134,894,991,12600,14124,26721,1769,2879,4960,5388,536,671,7262,8940,16209,1173,2322,1181,1352,233,386,2587,4063,6650,10254,12442,158107,159271,11709,11580,180073,183294,363371
211,1524,2233,228,477,2878,5839,8718,8675,10998,217728,225322,8532,7856,234929,244170,479105,273,148,14540,13860,667,681,15480,14691,30166,1505,717,28951,27866,1240,1096,31707,29679,61388,563,303,15172,14519,648,610,16382,15434,31809,398,295,14844,14012,696,601,15936,14911,30848,548,572,29026,30238,1470,1578,31044,32387,63435,610,646,30720,32640,1593,1569,32923,34854,67780,877,1082,31706,34148,1619,1698,34209,36924,71134,1097,1401,27388,29512,1466,1527,29952,32439,62391,1520,1696,19100,21223,1183,1356,21803,24276,46081,1727,2732,8415,9505,667,898,10807,13136,23943,1519,3462,1977,2669,340,666,3840,6801,10639,10652,13058,221839,230199,11583,12284,244075,255533,499608
212,1756,2360,238,354,3534,6609,10142,13462,17220,298514,298831,15789,14198,327765,330248,658018,344,183,25113,23946,1702,1532,27151,25658,52811,2043,971,45505,43943,2510,2366,50063,47280,97337,738,444,23956,22533,1277,1152,25975,24123,50095,559,362,28503,25857,1699,1504,30759,27727,58490,864,750,53838,54155,3467,3320,58168,58222,116387,1091,1205,48643,48844,3038,2805,52776,52854,105635,1522,1979,43533,44194,2720,2640,47774,48805,96584,2253,2801,33130,34592,2307,2258,37692,39657,77349,2683,3189,22040,24013,1640,1790,26360,28990,55358,2980,4659,10658,11354,1055,1211,14688,17225,31914,2158,4565,2453,2900,440,794,5048,8254,13311,17239,21103,337363,336327,21866,21374,376466,378804,755265
213,1038,1411,258,386,2385,4415,6797,13200,15405,273104,274814,21227,18308,307529,308526,616059,416,248,27625,26024,2048,1997,30081,28273,58360,2357,1003,43960,43591,2946,2748,49258,47342,96601,708,413,19967,19308,1290,1175,21967,20898,42871,510,384,23719,21921,1975,1585,26202,23892,50091,886,767,56738,59078,4834,4234,62461,64081,126540,1120,1160,52420,52277,4144,3585,57686,57022,114709,1488,1945,40486,41111,3079,2908,45061,45971,91031,2378,3002,29814,31194,2359,2372,34544,36570,71110,2999,3308,17501,18092,1629,1711,22132,23107,45235,2681,4246,6454,6959,859,999,9988,12204,22199,1535,3324,1293,1641,324,571,3156,5539,8698,17071,19806,319976,321216,25493,23879,362540,364901,727443
214,1324,1706,286,697,2368,4122,6485,5763,6910,119081,124901,7055,7357,131893,139167,271066,169,74,8138,7612,527,505,8831,8193,17020,846,430,16078,15601,970,920,17897,16952,34842,334,166,7851,7606,508,483,8695,8262,16958,228,157,7433,7086,509,507,8169,7747,15920,348,316,14003,15168,1060,1080,15407,16562,31974,428,478,16051,17199,1133,1201,17610,18877,36487,632,762,17380,18767,1275,1268,19290,20793,40081,828,1023,15616,17160,1203,1277,17647,19457,37104,1083,1188,13048,14939,1072,1275,15208,17406,32608,1206,1720,6562,7290,710,873,8482,9878,18360,1044,2292,1719,1948,298,482,3054,4721,7772,7140,8605,123888,130379,9266,9863,140290,148846,289142
215,744,1054,100,183,1377,2598,3978,4364,4839,64582,65894,4189,3559,73135,74295,147427,84,23,3971,3712,395,343,4447,4076,8524,450,203,8225,7978,710,599,9381,8776,18158,180,111,4206,3920,329,347,4716,4381,9101,134,77,3505,3385,387,332,4026,3792,7825,218,169,7041,7249,971,733,8228,8149,16382,287,270,6752,7289,880,695,7916,8259,16175,474,481,8480,8875,974,827,9933,10179,20112,685,653,9147,9009,1016,900,10849,10565,21405,830,692,6958,7047,871,794,8657,8529,17186,764,1065,3503,3952,507,557,4780,5575,10355,645,1422,934,1262,211,344,1789,3034,4819,4753,5167,62721,63683,7247,6466,74721,75314,150035
216,533,724,89,139,1062,1905,2964,3500,3759,54669,55988,3672,3301,61841,63054,124893,52,39,3608,3515,352,306,4010,3861,7871,462,189,7518,7191,635,603,8621,7973,16593,192,99,3906,3608,284,284,4388,3989,8377,127,92,3077,2893,270,244,3473,3233,6706,159,154,6029,6432,672,621,6865,7201,14067,233,239,6199,6655,696,611,7124,7501,14628,369,401,7377,7758,763,687,8508,8852,17361,542,546,7350,7512,783,755,8672,8816,17490,687,581,5954,6026,696,728,7338,7341,14681,669,817,3038,3213,417,465,4123,4495,8616,479,1018,717,889,171,300,1372,2213,3579,3964,4178,54785,55695,5754,5602,64500,65469,129971
217,540,886,85,154,1017,2029,3049,3033,3410,53781,55077,2767,2587,59586,61074,120659,45,29,3205,3072,206,239,3452,3334,6783,342,162,7074,6724,504,431,7920,7318,15243,132,85,3574,3333,251,259,3961,3680,7635,113,79,3015,2716,266,223,3392,3015,6408,166,138,5429,5654,478,437,6065,6232,12295,220,223,5935,6203,517,532,6667,6960,13624,335,334,7300,7861,671,636,8305,8831,17133,493,517,7599,7859,683,724,8772,9101,17876,536,459,5971,6052,613,634,7115,7140,14254,472,724,2761,3186,355,413,3585,4321,7910,441,1028,699,990,132,236,1270,2260,3529,3289,3780,52558,53657,4661,4760,60506,62189,122701
297,0,0,0,0,0,0,0,0,0,33,0,3,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,3,0,0,0,3,0,3,0,0,8,0,0,0,11,0,11,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0,28,4,29
299,9,11,8,6,22,32,55,194,173,3336,2860,1140,602,4672,3636,8307,4,0,159,128,46,29,215,163,379,12,8,128,150,33,34,173,197,367,8,6,126,142,38,37,180,178,357,13,10,320,348,115,90,447,453,898,17,23,747,586,286,189,1052,795,1848,21,17,447,315,344,149,813,479,1295,26,28,366,235,235,87,628,347,975,33,25,289,256,133,73,460,352,816,26,21,204,153,54,27,283,204,482,9,11,50,30,13,7,72,49,121,5,16,4,11,0,11,9,28,38,174,159,2850,2349,1301,728,4331,3238,7565
301,749,1006,90,196,1407,2607,4013,4335,4996,94629,98734,4390,4048,103356,107777,211132,89,47,6482,6007,285,306,6860,6359,13221,793,372,14177,13662,605,542,15574,14569,30146,276,133,6990,6591,275,286,7547,7015,14560,188,116,5868,5599,278,274,6331,5989,12324,306,267,11199,11861,592,619,12096,12745,24839,336,334,13382,14681,773,708,14490,15726,30218,450,519,14294,15588,849,755,15592,16863,32454,665,713,12325,13277,821,728,13811,14726,28539,924,870,8774,9582,590,640,10285,11095,21383,834,1182,3694,4150,370,486,4899,5813,10711,632,1376,838,1138,253,475,1719,2985,4703,5492,5933,98032,102127,5695,5811,109216,113876,223095
302,742,1254,167,387,1473,3144,4613,3642,4799,84568,88853,4712,4481,92920,98131,191051,79,45,6374,6032,320,290,6777,6365,13146,499,236,11282,10927,477,486,12261,11653,23913,182,105,5355,5266,226,248,5761,5620,11375,152,118,6440,6563,447,419,7045,7097,14139,248,220,14951,15655,986,928,16190,16802,32991,310,293,13736,14420,855,753,14902,15469,30370,370,453,12096,12730,765,706,13227,13887,27109,533,590,9506,10369,582,566,10625,11529,22159,691,714,6394,7425,399,459,7481,8600,16081,749,1153,3200,4242,281,429,4229,5819,10049,645,1565,933,1387,189,479,1761,3436,5195,4463,5489,90276,95012,5515,5764,100252,106264,206522
303,866,1400,138,293,1769,3650,5422,5028,6725,141230,145729,8321,7054,154572,159513,314086,127,73,10440,9997,540,495,11110,10569,21672,650,336,18576,18128,846,828,20070,19298,39370,245,157,9882,9650,544,438,10672,10241,20916,219,150,14180,13935,888,840,15282,14926,30212,342,308,28306,28743,1908,1782,30554,30830,61384,409,394,22825,23271,1342,1256,24577,24930,49505,559,624,18700,19977,1197,1178,20452,21778,42229,727,853,14408,15796,911,881,16045,17534,33576,914,1092,9271,10081,643,691,10829,11865,22699,1138,1836,4102,4787,365,458,5601,7083,12682,977,2363,1026,1442,158,342,2164,4150,6313,6306,8184,151721,155815,9340,9200,167372,173194,340569
304,527,853,108,354,992,2301,3295,2215,3142,77788,80482,3414,3307,83414,86941,170353,79,35,4962,4821,179,186,5216,5046,10262,475,209,11612,10698,375,331,12458,11239,23693,156,108,6458,6584,230,223,6841,6918,13755,117,80,7783,7628,393,418,8295,8124,16427,176,140,10244,10393,565,563,10982,11098,22084,162,210,11124,12351,575,488,11863,13048,24914,192,254,10662,11697,580,523,11436,12475,23908,244,319,8361,9168,431,397,9027,9885,18916,436,459,6139,6788,308,337,6890,7579,14470,481,767,2460,2831,180,243,3123,3841,6968,496,1315,635,883,96,177,1228,2375,3605,3008,3897,80446,83845,3907,3890,87361,91627,178991
305,480,890,117,184,945,2194,3136,2581,3440,100686,101768,8929,6576,112203,111779,223980,53,47,5663,5416,395,381,6111,5839,11952,295,120,10706,10467,622,559,11623,11148,22771,96,74,6074,6610,381,460,6545,7140,13691,104,83,11885,13263,1152,1101,13145,14448,27589,190,227,26309,25712,2751,2575,29254,28513,57771,274,239,17090,16996,1741,1466,19102,18699,37802,356,312,14350,14042,1533,1208,16244,15558,31800,388,387,10063,10083,1090,977,11539,11448,22992,439,437,5863,6056,681,612,6977,7102,14081,470,695,2216,2437,305,346,2995,3477,6469,377,951,513,900,158,390,1051,2242,3291,3036,3577,110739,111976,10806,10070,124584,125628,250207
306,464,658,138,243,1065,1806,2871,4639,4685,98227,100076,9004,7794,111876,112557,224438,88,40,6878,6410,767,728,7727,7186,14914,661,286,14807,14213,1414,1361,16877,15857,32740,204,112,6576,6323,644,594,7422,7034,14457,150,105,5715,5716,709,711,6574,6529,13106,278,226,12424,13816,1672,1666,14383,15707,30090,396,350,13121,14973,1569,1639,15080,16954,32035,599,610,14550,15382,1787,1642,16939,17635,34573,907,835,13378,13433,1596,1549,15880,15820,31700,1027,909,9511,8797,1196,1102,11737,10804,22538,907,1109,3747,3411,552,574,5215,5099,10311,543,1157,703,857,175,289,1425,2298,3722,5766,5744,101417,103323,12080,11858,119266,120923,240190
307,403,497,71,147,821,1409,2230,3178,3241,54225,53797,4282,3557,61682,60590,122274,47,35,3811,3619,379,362,4237,4012,8244,396,167,8031,7681,732,638,9155,8487,17640,151,68,3577,3214,305,290,4035,3573,7607,99,55,2959,2841,298,282,3355,3174,6530,132,100,5982,6272,759,607,6869,6984,13850,205,199,6106,6637,755,688,7065,7525,14588,394,377,7259,7222,881,772,8540,8370,16907,584,508,7149,7029,848,778,8583,8319,16900,707,554,5833,5527,707,688,7245,6772,14013,571,707,2662,2644,372,360,3606,3703,7311,402,864,498,582,125,212,1025,1661,2685,3682,3640,53864,53261,6160,5676,63708,62579,126289
308,405,622,140,328,869,1663,2529,4131,4136,94798,92300,9236,6747,108166,103180,211343,141,69,7194,7115,681,609,8018,7793,15807,773,371,14544,13977,1205,1118,16516,15464,31981,263,128,6482,6137,524,585,7277,6846,14123,195,114,6022,5842,729,583,6941,6539,13476,273,209,12997,13608,1734,1223,14999,15043,30046,289,336,12732,12785,1702,1207,14723,14331,29052,523,509,13494,13337,1797,1305,15811,15154,30962,709,741,11875,10838,1389,1054,13982,12632,26615,839,742,7157,6802,739,722,8735,8267,16999,784,1050,2918,3141,384,424,4090,4610,8700,496,1047,575,736,131,174,1202,1960,3161,5281,5298,95997,94321,11015,9004,112288,108627,220912
309,1796,2242,413,789,3545,5917,9466,9919,11203,220227,231794,17892,16602,248045,259600,507641,233,134,15679,15156,1230,1206,17138,16492,33630,1659,777,31854,31042,2322,2174,35843,33991,69829,568,333,15828,15811,1308,1190,17701,17333,35031,403,277,16623,17274,1577,1616,18611,19170,37774,640,510,33570,35959,3376,3419,37585,39888,77481,713,781,34080,36791,3059,2989,37858,40563,78423,1061,1259,33037,35847,3037,3079,37138,40177,77318,1590,1779,26998,30482,2697,2770,31290,35028,66311,2305,2152,22007,23825,2197,2242,26511,28220,54729,2265,3121,9677,10114,1099,1335,13041,14572,27614,1816,3804,2108,2712,533,887,4457,7405,11859,13258,14924,241459,255004,22441,22907,277160,292835,569997
310,562,808,138,293,1173,2205,3383,7057,7074,123024,126216,10672,7745,140754,141039,281788,222,122,11618,11061,1024,978,12866,12151,25015,1470,652,21411,21071,1584,1571,24466,23297,47758,495,291,10037,9608,880,738,11409,10634,22040,382,259,9572,9851,1329,960,11285,11074,22352,547,469,19599,21769,2933,2057,23079,24293,47373,641,714,18689,19675,2438,1680,21763,22070,43836,1000,1137,17773,18505,1982,1622,20748,21267,42017,1412,1457,14030,14254,1443,1288,16882,16998,33882,1423,1352,9044,9508,968,939,11430,11795,23230,1117,1459,3719,4113,500,537,5336,6115,11449,637,1444,771,913,135,210,1548,2567,4113,9351,9357,136242,140327,15217,12578,160806,162258,323069
311,431,575,137,253,980,1795,2774,6435,6523,128880,131884,8730,7982,144051,146383,290428,202,111,11043,10756,890,898,12128,11762,23892,1309,668,21362,21024,1571,1466,24245,23164,47407,501,262,10227,9857,755,720,11479,10842,22321,355,239,9945,9655,773,777,11072,10671,21741,557,439,19276,20601,1612,1602,21452,22644,44097,573,663,18967,19782,1526,1482,21062,21926,42990,850,1085,17480,18487,1514,1530,19844,21108,40948,1200,1370,14452,15257,1203,1301,16853,17936,34791,1560,1435,9864,10403,942,892,12362,12726,25090,1094,1541,3331,3538,411,418,4836,5501,10337,699,1422,570,709,126,160,1392,2288,3680,8903,9237,136517,140082,11306,11253,156731,160571,317296
312,276,389,53,71,604,1089,1690,2849,2795,76036,72132,8438,4557,87328,79480,166813,85,38,5469,5250,502,469,6055,5746,11800,491,231,10671,10274,884,836,12039,11339,23382,132,82,4600,4362,409,372,5135,4814,9955,100,70,4345,4400,637,558,5083,5033,10115,174,144,10413,10847,1862,1273,12448,12258,24705,186,219,10104,10029,1686,1029,11975,11278,23252,326,347,10684,10254,1671,1071,12677,11667,24347,487,458,9347,8477,1310,883,11145,9815,20965,587,469,5539,5078,695,553,6824,6096,12926,543,670,2103,2185,309,273,2951,3130,6078,339,709,398,518,89,108,830,1336,2162,3455,3434,73668,71665,10045,7419,87173,82515,169688
313,728,959,157,280,1484,2514,4001,6398,6493,92041,97448,7206,6153,105646,110104,215751,156,101,6537,6322,509,465,7201,6887,14084,1149,521,14120,13828,903,968,16173,15322,31490,439,196,6756,6698,454,406,7645,7305,14947,284,176,6001,6119,625,438,6910,6728,13644,430,373,11230,12196,1256,934,12914,13505,26424,510,565,12169,13443,1223,1015,13907,15017,28922,767,923,13358,14417,1160,1033,15283,16372,31653,1187,1214,11895,13313,1060,1094,14148,15615,29763,1537,1293,10282,11446,1038,1022,12863,13753,26616,1087,1415,4564,4868,572,752,6225,7039,13265,652,1287,1013,1172,391,775,2054,3226,5282,8195,8050,97928,103821,9194,8897,115312,120771,236091
314,264,384,52,103,542,1109,1653,2662,2902,76928,79207,3056,2679,82642,84787,167430,154,77,7048,6659,376,336,7575,7067,14644,802,389,13917,13588,629,624,15352,14604,29953,252,155,6131,5936,240,260,6618,6354,12975,165,124,5678,5757,320,278,6161,6153,12320,268,231,11526,12765,742,743,12539,13735,26275,249,318,13195,14200,762,668,14202,15181,29382,310,411,12125,12716,733,645,13166,13776,26944,410,488,8862,9346,521,542,9797,10376,20170,598,591,6006,6524,406,428,7017,7544,14554,424,601,1982,2110,214,248,2621,2960,5577,304,693,350,480,103,231,759,1407,2169,3945,4070,86824,90084,5046,4995,95814,99151,194969
315,112,106,31,27,233,314,547,1243,1185,37331,34670,5262,3240,43831,39088,82926,22,14,2997,2814,380,337,3405,3163,6569,104,75,5516,5264,548,584,6162,5926,12088,41,22,2159,1961,334,276,2537,2261,4799,29,26,2342,2378,508,326,2878,2730,5607,64,50,5003,5293,1050,674,6121,6022,12140,77,68,4434,4382,760,478,5275,4930,10202,128,155,4697,4486,699,544,5526,5179,10707,253,217,4156,3551,600,453,5007,4220,9231,267,223,2432,1937,365,256,3069,2423,5489,236,212,840,701,117,92,1192,1009,2197,121,175,135,151,32,50,288,372,663,1334,1231,34727,32929,5403,4076,41464,38235,79700
316,1356,1749,231,375,2659,4367,7030,7218,8055,133623,143340,7802,6878,148643,158266,306909,126,87,8467,8147,484,507,9077,8747,17827,1013,477,20491,19822,1138,1047,22650,21349,44002,382,215,9456,9425,544,519,10386,10156,20537,251,187,7716,7770,623,614,8587,8567,17161,397,321,15224,16718,1256,1164,16875,18208,35083,496,538,18688,20658,1503,1344,20690,22537,43230,707,874,20537,23754,1632,1579,22871,26210,49081,1175,1226,19497,22120,1541,1566,22209,24913,47115,1699,1436,16963,18553,1416,1454,20076,21438,41517,1625,2161,8002,8458,760,888,10388,11502,21891,1388,2814,1758,2131,357,641,3501,5580,9082,9266,10332,146792,157558,11252,11326,167304,179214,346522
317,485,739,118,311,921,1836,2757,3287,3477,60769,65418,3784,3493,67840,72381,140220,82,40,4536,4348,297,292,4919,4678,9596,542,278,9257,9429,579,588,10379,10298,20682,202,142,4600,4605,347,339,5152,5088,10243,155,84,4521,4605,399,354,5076,5039,10112,257,197,8651,8993,688,648,9595,9842,19438,266,267,7722,8413,659,596,8649,9266,17921,416,410,7919,8829,660,660,8996,9897,18886,487,494,7205,7997,633,642,8323,9142,17456,628,613,5347,6189,518,582,6490,7385,13880,619,858,2556,3110,297,435,3472,4400,7870,473,1039,589,853,139,342,1197,2231,3431,4127,4430,62900,67369,5206,5484,72238,77279,149512
318,437,629,94,161,939,1816,2758,4557,4738,96197,97694,8286,6419,109044,108855,217896,111,80,7133,6602,540,499,7785,7179,14962,714,352,14090,13775,947,943,15743,15072,30815,277,137,7430,7073,597,533,8305,7744,16050,165,126,8039,7714,1133,712,9342,8551,17890,320,278,13747,14468,1742,1218,15814,15963,31772,421,398,12627,13537,1418,1128,14466,15064,29533,587,640,12840,13503,1415,1205,14838,15350,30186,851,755,11297,11424,1111,1051,13261,13232,26487,1064,844,7562,7525,878,803,9509,9173,18684,882,1136,3038,3323,390,489,4312,4945,9253,522,1122,633,770,144,211,1295,2101,3396,5922,5855,98436,99709,10311,8792,114674,114358,229031
