SA4_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
111,63,2666,443,198,90,543,3996,145,944,153,133,68,33,1467,1676,1669,1136,140,258,66,4951,4108,853,2026,63,279,46,7388,3359,270,1247,26,85,27,5016,4609,62,1267,26,98,21,6098,2104,13,535,7,43,4,2706,911,11,169,3,14,0,1112,153,8,68,0,3,0,231,58,27,14,3,3,3,102,26,4,8,0,3,0,35,13,7,10,0,6,0,24,11,3,3,0,0,0,14,69,136,28,3,11,9,257,230,422,219,75,86,69,1101,17518,7094,7341,673,1052,830,34503,49,806,501,80,82,382,1906,25,2263,71,100,42,22,2516,403,1529,564,267,161,22,2938,1424,971,969,133,176,24,3700,1012,368,851,50,94,12,2394,3163,552,1381,37,195,29,5353,6379,210,1980,38,182,42,8826,4336,30,988,14,62,21,5450,1261,9,292,0,24,4,1593,365,5,103,3,14,3,494,137,8,56,0,3,0,202,63,28,19,4,0,0,113,42,5,18,0
112,43,905,583,185,169,691,2580,78,385,198,145,94,14,922,1210,572,1274,171,453,42,3720,2502,222,1728,46,256,33,4786,1592,82,1061,15,99,18,2868,2567,66,1166,26,139,26,3993,2221,13,771,14,89,14,3129,854,7,290,0,42,5,1192,136,0,76,3,25,6,241,52,4,22,0,9,0,89,22,3,14,0,6,0,43,8,0,7,0,3,0,21,3,0,3,0,3,0,9,46,44,45,0,9,7,157,170,174,263,41,110,40,793,11516,2480,7493,644,1514,902,24551,33,224,513,94,128,559,1551,19,796,99,67,43,9,1034,322,600,624,213,281,16,2053,972,400,1021,111,297,28,2828,810,92,893,27,139,12,1980,2052,135,1122,41,146,24,3509,3679,71,1631,28,178,33,5620,3325,45,1176,22,108,20,4702,920,4,323,7,18,13,1282,271,0,121,0,7,5,406,94,4,44,0,12,0,159,42,6,21,3,4,0,79,17,0,12,0
113,92,785,647,148,482,663,2812,210,463,271,74,107,12,1132,1743,848,1105,72,373,44,4189,1981,264,805,17,265,17,3353,953,26,350,8,36,11,1373,898,11,174,3,27,3,1120,342,0,74,0,23,0,441,71,3,24,0,12,0,108,5,3,5,0,5,0,22,4,5,3,0,6,0,15,0,5,3,0,0,0,9,3,3,4,0,0,0,5,0,0,4,0,0,0,9,30,32,21,5,11,0,106,84,117,166,25,149,43,583,6412,2569,3669,356,1485,790,15275,48,266,571,98,441,489,1907,74,541,145,42,49,18,875,791,634,724,89,171,36,2451,1774,496,896,52,256,29,3500,928,116,491,10,230,10,1792,1505,53,444,11,100,10,2119,1327,17,324,3,63,5,1734,613,3,125,0,21,5,766,114,0,18,0,12,0,154,10,8,9,0,10,0,38,14,3,5,0,7,0,25,3,4,4,0,5,0,15,0,0,0,0
114,37,501,277,114,121,342,1392,62,279,68,74,52,17,548,720,427,479,130,211,25,1987,1977,251,697,41,259,25,3252,1185,38,365,6,41,3,1653,1184,17,257,8,22,6,1488,491,3,98,0,8,0,603,137,0,37,0,7,0,185,36,0,13,0,3,0,47,3,0,8,0,3,0,14,12,3,3,0,5,0,20,3,0,3,0,0,0,6,0,0,0,0,0,0,5,19,31,9,5,0,3,74,96,78,114,22,63,18,394,5957,1644,2429,405,793,449,11668,36,133,274,40,98,267,849,13,269,42,36,41,3,404,243,449,295,137,90,15,1231,766,375,526,95,142,18,1925,755,144,418,33,167,4,1516,1695,145,530,45,100,12,2537,1720,61,403,20,62,7,2278,877,8,157,7,27,3,1079,184,7,49,0,3,0,244,80,3,16,0,4,0,104,24,5,10,0,6,0,36,11,3,5,0,3,0,27,9,0,3,0
115,24,27,239,79,58,250,678,5,25,28,63,13,0,136,40,42,141,29,114,4,365,117,23,203,8,155,3,516,171,3,183,4,22,4,386,539,10,231,3,32,6,824,2065,3,383,4,24,7,2493,1738,4,251,4,13,14,2020,666,0,111,0,6,0,786,185,0,49,0,3,0,236,91,0,19,0,0,0,111,36,0,3,0,3,0,43,21,0,6,0,0,0,25,43,0,17,0,0,0,62,97,10,111,65,43,9,338,5834,153,1974,267,485,302,9011,16,18,322,26,83,214,675,5,31,6,37,8,0,84,17,25,104,63,29,3,234,56,28,126,32,81,5,317,58,14,131,4,87,3,298,128,8,189,12,57,4,402,399,9,271,10,52,3,738,1433,16,391,10,43,4,1889,1818,4,253,0,10,9,2102,1021,3,148,4,3,0,1181,501,0,65,0,4,0,576,206,0,32,7,0,0,247,98,0,14,0
116,40,2102,222,78,35,262,2738,18,1297,23,45,13,20,1410,206,2139,226,80,115,50,2816,2151,1481,754,49,179,48,4657,2857,465,920,11,109,31,4399,4872,262,884,23,97,34,6180,1727,16,349,4,30,12,2125,793,6,117,10,11,5,948,91,11,27,0,0,0,131,21,19,4,0,3,5,57,8,3,0,0,0,0,19,9,3,0,0,0,0,14,3,3,0,0,0,0,6,70,116,17,0,7,6,216,223,555,153,25,45,44,1039,13090,8486,3704,319,636,524,26758,34,787,267,70,44,179,1380,7,1779,12,42,6,3,1847,38,1870,145,72,44,19,2187,193,1589,263,85,74,13,2228,327,792,315,46,96,12,1578,1377,575,579,51,96,18,2697,4894,268,1266,49,137,42,6646,5276,50,876,18,129,24,6373,1326,12,264,3,9,4,1617,554,12,69,9,12,4,654,98,7,21,3,3,0,139,18,16,7,0,0,0,48,7,7,4,3
117,125,3944,400,195,69,486,5216,53,899,36,94,12,27,1113,417,1499,362,136,60,51,2512,2446,496,617,86,104,26,3770,2450,214,580,73,50,18,3394,4067,309,838,91,84,25,5415,6947,197,1379,78,74,36,8718,8830,114,1525,47,74,44,10638,3966,36,762,13,31,17,4834,1717,27,347,10,22,16,2130,701,3,176,12,3,3,907,315,3,83,9,5,0,414,168,0,46,4,7,3,229,352,190,119,0,11,13,680,530,511,322,54,72,100,1587,33076,8452,7599,900,683,855,51565,125,1317,545,92,77,315,2469,20,3277,33,79,20,31,3455,158,1436,205,218,25,10,2049,418,808,362,156,52,14,1811,578,222,361,69,55,4,1288,1753,308,555,110,67,14,2803,4479,284,1087,174,88,19,6135,7811,193,1554,74,121,37,9795,8088,78,1421,29,77,41,9734,6788,48,1102,21,71,36,8051,3884,37,643,13,41,19,4639,1993,31,415,6,29,10,2488,1150,13,246,7
118,79,1626,464,102,62,575,2906,27,432,36,79,12,16,590,177,644,213,67,72,27,1200,632,223,396,17,164,16,1444,856,80,402,7,22,3,1372,2968,104,759,17,45,23,3917,7536,125,1572,12,65,31,9347,6766,59,1697,9,52,25,8608,3203,7,826,7,28,15,4089,1481,16,450,13,14,16,1988,711,3,267,13,10,15,1013,433,0,147,3,4,3,600,265,3,95,3,5,4,369,586,70,295,5,11,8,980,426,245,272,36,62,81,1124,26150,3633,7893,398,627,849,39553,72,515,540,55,46,423,1655,18,1337,17,54,16,8,1440,105,635,111,132,31,8,1029,184,390,173,66,41,0,856,220,92,211,17,92,6,638,665,120,337,25,97,11,1255,2070,110,703,24,83,18,3004,6268,85,1425,15,62,31,7890,7181,56,1457,11,47,29,8783,4532,17,1010,8,35,10,5615,2571,12,643,0,18,9,3250,1516,15,428,3,9,11,1977,879,4,244,9
119,109,3422,683,212,79,717,5219,45,1212,71,176,19,41,1560,715,2313,475,204,107,69,3879,5613,730,1139,78,195,54,7804,4652,292,1235,31,144,39,6403,8446,418,1688,38,217,84,10881,7848,192,1423,13,171,46,9686,2962,32,593,15,67,28,3686,436,9,116,7,12,3,586,121,27,42,0,3,7,203,57,8,20,0,4,0,86,15,6,6,0,0,0,29,16,5,4,0,0,0,27,138,179,33,3,6,12,382,532,660,367,73,96,109,1840,31704,9503,7901,847,1119,1209,52278,121,1148,806,122,88,503,2788,16,2807,49,110,23,14,3027,129,1904,286,254,66,26,2671,386,1314,460,232,97,28,2512,589,385,483,85,95,21,1648,2366,453,784,108,136,24,3863,8636,478,1696,75,252,73,11209,12018,300,2117,43,326,66,14878,5474,42,1010,13,119,27,6689,1652,21,306,6,28,5,2028,491,6,91,0,9,0,598,186,32,49,0,9,0,266,60,8,18,0
120,72,1125,382,150,54,412,2190,31,350,44,100,3,18,549,348,434,253,124,82,12,1264,1778,164,526,48,149,17,2681,2162,56,527,29,35,6,2816,4520,84,738,51,50,29,5474,6211,79,1022,18,74,29,7434,5527,29,953,13,43,27,6590,2019,4,391,5,15,3,2436,679,3,145,0,3,3,835,316,0,80,0,4,6,413,143,0,33,0,4,3,183,68,0,12,0,3,0,86,136,42,49,4,6,10,242,372,172,214,53,49,51,912,24395,2541,5365,609,567,620,34101,84,361,425,80,58,290,1286,16,955,30,70,30,7,1112,94,471,168,188,38,8,957,278,306,260,126,55,12,1034,336,90,257,40,90,3,815,996,89,385,54,67,5,1598,3418,110,765,49,79,19,4438,7496,69,1139,30,94,32,8872,5772,32,896,16,65,24,6797,3548,8,580,14,38,7,4198,1692,5,290,9,13,7,2016,806,13,165,3,12,7,1008,379,0,86,0
121,85,742,566,200,108,572,2272,23,211,48,82,6,9,381,114,283,256,84,48,8,795,394,96,374,38,116,11,1029,792,25,397,21,22,4,1260,3779,64,886,20,31,24,4790,8361,43,1624,18,108,37,10192,7269,22,1394,14,57,29,8790,3550,7,717,7,33,11,4317,1787,4,341,0,15,12,2165,905,3,180,3,9,3,1104,523,0,136,0,8,6,675,312,0,70,0,9,3,397,756,33,255,4,14,3,1070,446,128,283,57,62,46,1017,29099,1658,7530,565,643,775,40269,73,223,651,76,94,434,1546,16,617,25,112,15,5,793,56,312,136,145,29,12,691,111,159,239,104,31,4,645,122,53,249,17,51,4,503,440,66,370,38,44,9,958,2111,67,746,20,59,9,3006,7880,41,1583,35,70,36,9632,7866,19,1372,20,58,25,9354,4405,6,795,13,43,16,5272,2697,3,455,5,33,12,3204,1634,9,320,6,16,3,1985,991,0,189,0
122,26,444,287,153,66,399,1369,13,147,35,103,15,15,329,78,214,132,141,59,27,658,243,80,252,12,89,15,690,462,23,283,6,21,10,814,1628,39,584,13,25,16,2304,3472,30,990,12,38,25,4568,3451,40,1030,6,52,19,4600,2080,10,584,3,25,8,2706,1012,4,300,0,6,5,1323,469,0,114,0,0,0,590,225,0,55,0,3,0,291,134,0,40,0,0,0,174,241,24,101,3,11,3,377,219,79,196,55,34,39,620,13745,1136,4979,512,459,584,21415,33,132,355,113,40,316,978,4,414,14,52,7,3,497,31,193,92,159,37,19,538,64,118,110,72,34,8,400,75,43,168,45,42,7,381,248,48,259,11,41,9,610,1069,48,569,8,59,11,1760,3608,28,1085,15,67,21,4826,3243,20,886,5,44,13,4212,2047,17,598,0,26,6,2696,1481,3,385,4,11,3,1892,950,3,255,3,8,4,1220,540,0,128,3
123,27,1339,201,110,69,268,2007,6,1064,39,29,14,16,1176,224,1578,216,67,70,36,2190,2136,1292,612,35,70,36,4186,2212,429,618,9,45,20,3329,2838,158,573,9,39,13,3623,1032,18,195,0,9,4,1268,402,3,69,0,9,3,490,54,3,16,4,3,0,84,6,12,3,0,0,0,21,0,5,3,0,0,0,11,7,8,0,0,0,0,10,6,0,0,0,0,0,3,28,80,3,0,3,6,123,150,335,108,21,36,38,683,9128,6308,2665,287,364,444,19191,19,462,205,68,60,179,989,6,1142,20,31,12,8,1222,37,1347,128,66,39,6,1617,220,1034,236,81,43,12,1636,389,388,296,29,30,4,1143,1378,606,525,54,54,11,2627,3511,337,798,26,68,14,4751,2784,60,544,5,41,16,3450,844,9,128,0,11,4,992,151,6,39,0,4,0,204,35,7,8,0,3,0,51,6,5,8,0,3,0,34,4,3,0,0
124,24,1168,298,139,61,348,2031,29,555,59,90,10,17,757,601,863,395,98,284,24,2267,2981,507,954,38,262,31,4770,3163,244,1042,14,73,26,4564,5320,126,1024,14,82,37,6592,1684,8,352,3,16,10,2083,402,0,100,6,5,0,516,53,0,22,3,0,0,78,22,7,9,3,4,5,46,5,3,7,0,3,0,16,4,0,3,0,3,0,6,0,3,0,0,3,0,9,62,57,25,0,3,8,158,197,214,180,30,60,47,726,14545,3754,4474,427,864,558,24626,44,329,322,46,61,307,1101,3,792,39,45,5,4,888,99,777,237,174,35,14,1345,528,623,460,115,98,18,1844,864,259,551,62,194,7,1941,2240,370,872,62,107,15,3668,5931,246,1333,46,92,38,7686,3978,50,648,13,63,19,4773,747,3,115,3,12,3,886,176,4,33,0,5,0,218,38,0,11,0,0,0,52,21,5,3,0,0,0,33,9,3,7,0
125,80,3192,401,195,87,494,4452,49,1009,56,156,16,30,1315,545,1960,397,210,105,59,3279,3858,664,900,74,168,48,5710,4203,328,989,46,142,43,5752,8557,400,1458,45,221,64,10735,5809,166,888,16,88,44,7005,1712,15,300,4,22,3,2068,341,10,64,3,6,3,426,78,19,23,0,6,0,125,21,5,12,0,6,0,43,19,3,3,3,0,0,30,3,8,3,0,3,0,20,116,171,28,3,3,11,331,440,537,294,69,90,81,1505,25837,8480,5824,820,963,873,42793,89,1109,512,90,93,326,2218,24,2549,31,146,39,19,2809,90,1870,246,320,63,19,2608,379,1185,395,238,87,23,2305,485,332,381,78,141,15,1435,1684,436,690,105,149,28,3080,7187,494,1499,72,274,52,9582,12031,247,1850,48,261,78,14512,4069,20,651,16,79,25,4862,1024,16,157,0,20,0,1221,262,3,56,4,11,0,334,99,29,15,0,8,3,147,34,4,8,0
126,61,797,212,81,32,255,1435,11,214,16,76,3,7,326,92,307,103,70,62,11,653,842,122,227,48,125,5,1371,1105,43,222,18,32,6,1423,2462,69,406,8,23,14,2980,2911,54,547,17,34,12,3579,2146,26,395,10,24,9,2618,613,3,136,5,12,4,776,159,8,44,0,5,0,220,80,0,21,3,0,0,115,38,0,15,3,0,0,63,19,3,3,0,3,0,30,87,45,26,0,4,0,160,175,123,110,33,35,25,499,10812,1823,2499,368,383,360,16248,40,265,260,46,37,170,823,7,667,14,36,3,4,738,45,373,92,133,9,3,656,67,240,140,90,38,0,580,99,54,109,25,71,4,366,446,71,201,47,49,0,812,2083,58,421,29,35,8,2638,4262,59,637,13,47,12,5034,2371,28,424,9,35,3,2867,1164,7,211,9,9,12,1414,451,0,107,7,10,3,583,219,4,59,4,0,0,293,101,4,20,4
127,57,2201,371,174,69,404,3278,32,1021,47,93,23,26,1238,1030,2087,383,164,493,72,4224,4028,881,968,66,504,83,6540,2232,510,836,36,179,40,3830,4654,341,856,4,213,37,6108,2297,42,385,3,87,7,2823,476,12,116,4,22,3,627,81,7,30,0,5,3,130,15,16,6,0,0,0,43,11,0,4,0,0,0,16,6,0,0,0,0,0,10,3,3,0,0,0,0,6,65,110,13,8,15,6,221,281,448,211,40,105,61,1149,15261,7676,4233,596,1726,745,30245,71,841,446,57,65,308,1786,7,1816,9,43,12,19,1914,115,1741,189,184,83,19,2338,355,1192,368,127,201,13,2252,659,428,404,66,320,19,1892,2408,440,666,93,258,29,3899,4520,611,1078,76,255,47,6594,5916,177,1148,10,259,50,7564,1789,25,256,3,63,19,2156,319,17,41,0,16,0,391,64,4,16,4,3,0,90,23,20,4,0,0,0,44,10,3,4,0
128,18,707,195,67,36,219,1240,10,255,21,50,3,3,339,76,355,131,66,108,4,738,743,128,263,25,143,7,1313,852,52,284,7,32,14,1235,2735,93,523,5,30,18,3406,2840,78,556,3,23,13,3515,1880,14,369,4,12,8,2293,475,0,97,3,7,3,583,141,0,34,0,3,0,182,66,0,14,0,0,0,80,42,0,6,0,0,0,55,16,5,7,0,0,0,21,28,27,15,7,3,5,82,118,129,102,37,29,21,438,10044,1843,2612,274,422,319,15519,16,209,226,30,20,155,660,0,587,12,42,8,0,653,16,304,76,125,17,3,538,71,226,132,62,81,4,568,131,79,146,33,116,3,509,453,81,226,23,67,0,849,1746,98,520,8,53,11,2445,3852,59,665,17,57,13,4662,2003,10,325,3,22,9,2368,974,6,151,0,5,4,1143,404,3,69,0,0,0,481,163,0,35,0,3,0,203,73,0,15,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,33,669,368,87,121,319,1601,265,408,208,48,31,20,968,1240,461,1000,74,98,28,2903,2435,197,842,44,61,18,3594,765,23,200,3,12,9,1013,649,12,122,12,11,3,812,215,7,57,3,12,0,296,35,0,16,0,3,0,58,6,3,4,0,0,0,13,0,6,5,0,3,0,10,0,0,7,0,0,0,10,4,0,3,0,0,0,14,3,0,0,0,0,0,5,16,38,20,3,7,4,85,90,116,130,14,41,26,429,5759,1947,2982,286,401,434,11810,29,184,308,61,117,251,946,41,589,102,43,23,5,798,695,528,635,103,105,12,2081,1566,406,772,86,102,23,2954,1128,71,499,25,51,0,1770,2173,28,472,9,42,13,2735,1245,8,214,8,23,5,1500,370,6,78,0,4,3,465,47,5,22,0,6,0,81,16,0,11,0,3,0,34,0,4,6,0,0,0,11,5,3,3,0,0,0,15,0,0,0,0
202,11,710,397,128,132,349,1731,73,341,157,73,62,10,707,985,420,943,69,131,19,2574,2288,192,1096,76,80,19,3743,865,23,379,10,26,3,1299,734,9,199,4,19,0,963,187,8,75,0,9,5,285,30,0,22,0,7,0,59,3,0,11,0,3,0,16,0,6,5,0,0,0,10,0,0,8,0,0,0,15,3,0,0,0,0,0,5,0,0,3,0,0,0,3,9,24,15,0,5,0,56,79,102,117,25,58,22,412,5269,1832,3426,383,524,435,11878,15,197,346,27,108,270,970,19,571,90,63,37,3,772,405,472,540,57,119,9,1591,1222,415,818,125,112,10,2704,909,42,551,46,29,8,1586,1946,33,557,16,53,10,2615,1347,9,342,3,40,3,1743,415,6,96,3,21,0,531,68,3,29,0,7,0,112,17,4,3,0,6,0,30,0,3,4,0,0,0,15,0,7,4,0,3,0,16,3,0,3,0
203,55,991,488,146,155,461,2298,327,520,207,121,66,14,1255,1656,841,1244,134,180,30,4082,3882,242,1836,90,164,36,6250,1588,24,674,8,43,6,2341,1455,7,418,11,29,10,1921,672,0,188,5,11,7,883,236,3,70,0,16,3,324,25,0,14,0,9,0,53,10,6,13,0,8,0,35,3,4,3,0,0,0,10,4,0,3,0,0,0,10,3,0,3,0,0,0,6,31,61,28,3,10,3,135,147,161,194,32,89,45,671,10103,2857,5384,550,771,615,20289,37,289,494,69,156,377,1427,32,817,51,65,35,10,999,533,725,597,222,138,25,2243,1541,460,973,182,177,24,3354,1293,202,847,62,79,13,2501,3274,157,1023,26,109,35,4618,3582,27,903,32,100,32,4679,1883,10,401,6,51,11,2360,460,4,93,3,16,0,566,83,0,24,0,8,0,121,31,0,20,0,6,0,63,16,10,10,0,7,0,38,7,3,9,0
204,24,839,510,75,261,539,2250,133,423,239,36,70,7,908,1354,648,1228,45,398,36,3705,2421,330,920,5,349,19,4051,772,35,273,7,38,3,1131,713,7,148,4,13,11,898,234,0,64,0,23,3,328,60,0,28,0,8,0,102,14,0,10,0,12,0,40,0,3,10,0,3,0,26,0,3,9,0,3,0,17,4,0,13,0,4,0,19,0,0,5,0,3,0,14,116,41,133,4,48,4,354,122,150,225,24,123,38,671,5981,2490,3816,197,1360,654,14505,20,259,479,28,200,439,1428,30,704,109,51,40,13,940,632,594,739,58,151,23,2202,1892,549,958,45,184,26,3643,1133,102,519,7,278,9,2052,1738,55,472,6,168,11,2453,1068,27,238,3,71,13,1415,303,3,70,0,29,6,410,51,0,25,3,15,0,90,14,4,13,0,17,0,41,3,0,11,0,7,0,19,9,0,18,0,8,0,30,0,0,3,0
205,192,1253,920,157,367,834,3719,604,667,426,90,135,27,1954,3088,834,1860,127,321,46,6277,3285,174,1088,71,181,26,4822,769,8,248,0,27,3,1061,566,10,125,4,19,0,726,209,6,55,3,21,0,300,29,0,21,0,24,0,73,4,0,17,0,5,0,41,0,8,3,3,10,0,30,5,0,4,0,3,0,21,3,3,6,0,3,0,15,4,3,0,0,0,0,8,34,61,54,4,6,4,162,138,206,300,36,134,54,868,8938,3246,5134,510,1257,987,20075,49,333,764,106,320,677,2249,147,1004,208,72,76,12,1511,1339,876,1119,148,255,39,3777,3017,600,1350,164,267,40,5448,1673,132,744,27,138,14,2723,2578,68,658,14,99,7,3423,1790,30,322,13,44,7,2211,691,5,87,3,22,3,819,169,3,36,0,19,3,224,41,3,11,0,11,0,67,28,4,15,0,6,0,62,13,15,9,0,4,0,30,3,0,7,0
