SA4_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
206,3,0,143,72199,78921,30315,21143,6766,2396,211734,9934,16110,10102,11727,4221,1325,53415,8110,10831,5081,3438,778,208,28450,6519,10457,5586,4173,1165,387,28281,14625,21287,10670,7607,1948,600,56731,11999,9574,2562,1055,229,77,25494,15138,12356,2851,930,213,93,31587,31448,32331,8724,3150,857,540,77035,45,40,13,3,0,0,109,58626,54299,14145,5136,1300,709,134225,13,14,4,0,0,0,29,53,4,0,0,0,0,54,466,474,183,100,28,14,1258,526,485,187,103,28,13,1344,484,407,155,98,32,14,1192,84193,92587,35262,24674,7529,2664,246911
207,0,0,36,28125,38495,20584,22916,9325,2882,122325,12766,22959,14600,19015,8101,2823,80264,5943,5303,2413,1798,450,107,16012,1970,3599,2503,2231,689,213,11201,7908,8905,4922,4024,1135,313,27211,3569,2984,1175,542,128,50,8448,2598,2477,770,276,56,15,6192,2546,2278,485,173,39,13,5527,4,0,3,0,0,0,8,8711,7745,2427,1001,224,72,20184,3,0,0,3,3,0,16,0,0,0,0,0,0,3,57,84,48,27,10,0,219,55,87,54,29,10,3,238,190,120,43,56,18,6,437,29635,39810,22051,24122,9486,3224,128334
208,0,0,70,38228,45031,22229,24881,9308,2681,142362,13477,23176,14431,20461,8220,2334,82105,8958,7575,3213,2154,451,115,22466,3019,5214,2847,2669,748,193,14688,11977,12783,6057,4823,1199,312,37154,9153,6874,2489,1252,265,91,20124,2249,2252,607,179,38,13,5338,1673,1477,275,104,14,3,3550,17,16,0,0,0,0,39,13092,10619,3373,1535,317,111,29050,123,29,3,4,3,0,158,3,0,0,0,0,0,3,264,254,76,49,17,12,677,392,289,86,51,15,12,838,210,165,75,82,38,16,590,39145,47029,24024,26954,9795,2780,149732
209,0,0,39,30071,46467,26815,29628,12151,5250,150383,22037,39994,25445,29496,12129,5435,134536,6092,4805,2242,1590,478,252,15464,2150,3281,2000,1371,457,204,9463,8240,8092,4244,2961,933,455,24922,2324,1762,721,397,140,67,5414,685,478,129,45,10,0,1344,713,725,181,60,18,4,1705,8,0,0,0,0,0,15,3727,2970,1031,500,171,76,8478,14,7,0,4,0,0,35,13,3,3,3,0,3,23,89,80,53,22,10,8,265,118,85,55,27,15,14,319,152,135,53,52,17,10,413,34269,51270,30831,33037,13272,5985,168667
210,8,6,51,20725,31934,18769,20146,9478,5352,106403,15736,27263,17303,19886,9568,6040,95786,3827,2908,1450,994,391,184,9755,1743,2833,1776,1294,458,208,8311,5570,5737,3226,2289,845,390,18066,1420,957,491,348,135,62,3404,88,74,30,8,0,0,198,130,49,32,9,9,8,230,14,8,3,6,3,0,30,1642,1090,557,363,140,67,3865,176,43,5,3,3,4,232,0,3,0,0,0,0,3,88,99,60,45,35,17,345,266,140,61,54,35,19,582,104,78,55,49,20,18,318,23317,34313,21202,22638,10611,6540,118615
211,0,0,35,35843,54490,29134,31943,13517,5047,169982,27794,48500,27619,31449,12758,5054,153179,6347,4164,1463,847,263,112,13194,1205,1625,923,656,187,60,4656,7555,5784,2383,1498,449,172,17851,1001,577,152,110,32,12,1881,335,312,79,15,3,0,745,285,204,54,18,0,0,560,9,6,3,0,0,0,23,1635,1103,282,146,37,12,3209,255,88,3,5,0,3,356,3,3,0,4,0,3,18,47,69,32,42,20,10,218,311,155,39,51,21,10,592,183,130,70,45,23,7,460,37474,55675,30400,33197,13286,5258,175298
212,3,3,76,40793,65264,40714,43251,18748,10605,219376,29466,55627,37856,43304,19087,12222,197558,6988,6041,3430,2637,938,526,20562,1495,2727,2213,1772,700,373,9284,8483,8765,5642,4412,1632,902,29842,3951,3380,1968,1322,386,143,11149,618,600,211,86,24,5,1538,667,563,147,48,16,9,1452,10,5,5,3,0,0,30,5246,4548,2329,1467,423,154,14170,389,72,15,9,3,8,499,18,5,0,3,0,0,29,92,83,76,48,27,27,354,498,158,98,59,31,27,877,212,141,105,68,33,13,565,43902,69243,46030,49312,21211,13315,243018
213,4,0,75,40741,61330,38844,39393,17036,9204,206543,28214,49955,36339,39946,17349,11016,182821,7384,6719,3799,3092,1189,592,22782,2812,5044,3391,2756,969,555,15526,10198,11761,7191,5848,2159,1151,38303,3934,2727,1332,702,237,96,9031,880,749,232,106,31,12,1997,1366,1123,315,116,35,8,2965,33,24,8,6,3,3,80,6210,4623,1888,924,300,122,14072,235,71,5,11,3,0,326,9,3,4,0,0,0,12,97,109,56,38,32,18,355,348,178,73,52,36,13,694,222,137,72,63,31,15,535,45191,66659,45557,46826,19869,12319,236425
214,0,0,38,26554,35607,15248,15432,6283,2433,101557,18735,30714,14466,15342,6299,2418,87968,6014,3520,976,465,138,37,11150,984,1286,515,294,70,21,3170,7003,4806,1496,760,211,54,14326,2205,1177,227,108,25,5,3743,125,60,10,0,0,0,193,45,33,7,3,0,0,90,15,0,0,0,0,0,13,2387,1270,243,115,26,6,4048,611,178,22,11,3,0,825,6,0,3,0,0,3,13,19,25,13,9,3,0,67,633,209,39,16,3,3,907,110,69,20,20,3,3,229,28867,37064,16264,16257,6542,2483,107477
215,3,0,29,17020,20755,7425,6843,3524,1616,57190,13590,19022,6927,6280,3272,1442,50538,1683,782,175,77,23,5,2747,42,37,8,0,0,3,93,1720,818,183,80,20,13,2838,1763,536,131,62,23,11,2532,5,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1774,537,133,62,23,11,2542,258,116,15,21,8,0,410,15,4,0,5,0,0,32,61,58,13,5,4,3,154,334,180,28,30,12,4,593,133,157,41,39,18,8,392,17552,20721,7307,6489,3351,1477,56900
216,0,3,42,12436,16801,6381,6056,3086,1583,46337,10098,15715,6034,5907,2956,1462,42184,1866,862,240,107,35,24,3140,57,49,22,6,7,4,134,1920,911,256,119,41,31,3275,742,235,70,20,9,3,1078,18,3,0,0,0,0,21,3,0,0,0,0,0,3,3,0,0,0,0,0,5,774,241,70,20,9,3,1110,297,102,16,13,0,0,421,8,5,3,3,0,0,15,25,30,20,13,4,3,93,329,132,31,26,9,5,529,83,84,21,21,11,9,222,13197,17082,6416,6094,3025,1511,47321
217,0,0,18,13198,16646,6082,5936,3018,1236,46122,11116,15859,5699,5467,2681,1163,41981,1540,557,102,47,8,7,2270,190,139,38,22,11,0,398,1724,693,145,74,23,11,2666,809,238,63,16,3,0,1130,63,19,0,0,0,0,81,5,0,0,0,0,0,11,0,5,0,0,0,0,4,880,263,68,14,3,0,1231,119,56,4,8,3,3,200,5,0,3,0,0,0,11,39,48,22,7,0,3,121,165,99,31,19,4,4,332,116,118,46,26,13,10,326,14009,17034,5977,5604,2721,1193,46541
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,20,15197,25744,12788,13440,5553,2399,75124,10261,22895,12152,13259,5312,2441,66319,2110,1160,206,102,38,14,3629,1602,1841,965,467,112,42,5031,3711,3002,1169,574,147,58,8660,1624,720,168,68,16,9,2604,256,258,38,17,0,0,566,129,109,17,3,0,0,261,3,3,0,0,0,0,4,2018,1085,224,80,17,10,3439,288,156,12,8,0,0,461,4,3,0,3,3,0,12,14,14,4,9,0,4,50,305,173,14,22,3,3,525,135,94,20,27,6,7,289,16432,27242,13590,13958,5494,2510,79234
302,0,0,25,18729,25330,11982,10767,4209,1855,72879,10348,19152,10469,10701,4162,1785,56616,1759,850,212,119,32,10,2976,2103,2324,1235,566,173,85,6493,3861,3171,1451,687,204,95,9465,2521,1574,498,189,58,15,4852,1725,1442,443,148,39,16,3811,1179,1118,235,70,7,4,2608,4,3,0,0,0,0,11,5426,4141,1172,400,96,38,11278,237,43,10,7,4,0,307,3,0,0,0,0,0,8,30,14,9,3,0,3,60,271,65,23,7,7,3,370,142,88,39,22,8,11,305,20044,26613,13152,11828,4478,1924,78039
303,0,0,37,24033,36230,20008,18808,8088,4052,111223,12963,25450,16069,18140,7907,4365,84908,942,618,273,216,83,45,2182,3170,4429,2998,1815,574,238,13229,4121,5042,3274,2031,657,289,15408,3238,2149,742,337,82,31,6566,2559,2435,713,255,71,14,6042,911,1183,293,119,17,11,2533,11,13,3,0,0,0,30,6709,5779,1746,713,169,47,15167,452,133,35,13,4,3,635,0,3,0,0,0,0,9,41,48,30,34,9,5,171,495,185,62,50,18,11,818,268,132,55,43,12,8,523,24555,36593,21214,20980,8764,4723,116823
304,0,0,16,11251,19683,10627,11343,4566,1554,59021,6719,15131,8998,11073,4607,1585,48118,499,237,58,22,4,5,823,914,1016,551,303,85,17,2888,1411,1251,610,331,93,20,3711,1383,1040,452,206,58,16,3160,1351,1579,606,273,41,11,3867,680,876,330,172,33,12,2099,3,3,0,0,0,0,3,3418,3494,1393,649,133,40,9127,3,0,4,0,0,0,7,0,0,0,0,0,0,3,6,3,5,4,0,0,21,11,8,4,6,0,0,31,81,55,36,25,8,3,211,11630,19941,11042,12086,4840,1650,61200
305,3,0,79,27411,32746,13204,10598,4027,1268,89261,6346,11937,7703,9116,3833,1207,40148,279,205,58,46,7,4,605,1916,2527,1328,584,152,52,6559,2196,2730,1392,631,162,60,7168,5269,3585,984,404,64,37,10348,5969,6119,1569,609,104,34,14408,8897,10779,2789,1232,266,112,24074,14,13,3,3,3,0,37,20152,20501,5341,2243,439,186,48869,22,15,6,3,6,0,52,47,3,0,0,0,0,53,34,53,16,11,0,3,122,98,75,27,16,3,0,226,284,171,63,35,16,9,577,29074,35416,14530,12049,4450,1465,96989
306,3,0,106,21426,29865,12390,11025,4736,2848,82284,13135,24506,10696,10343,4522,2746,65955,1853,1070,357,202,66,60,3605,1309,988,340,152,43,17,2850,3163,2055,700,352,109,74,6458,3782,2027,731,321,112,71,7047,1275,1333,434,177,42,9,3271,442,500,141,63,15,4,1171,9,3,0,0,0,0,15,5497,3868,1309,564,169,91,11499,670,313,25,9,7,3,1028,71,42,14,8,0,12,148,120,94,30,25,8,8,290,862,451,75,38,12,23,1467,319,211,61,50,13,17,664,22973,31092,12850,11347,4822,2951,86040
307,4,0,89,10977,16557,5911,5669,3061,1719,43900,9792,15899,5781,5499,2883,1566,41423,844,361,100,49,16,10,1371,66,34,18,9,3,0,131,906,395,117,59,19,10,1501,763,298,69,37,18,4,1187,3,0,0,0,0,0,3,3,5,0,0,0,0,14,8,5,0,0,0,0,12,778,309,74,37,22,4,1215,262,104,19,12,3,4,400,35,19,6,3,4,0,72,46,40,14,14,7,0,124,341,161,44,29,14,5,589,125,129,43,27,34,15,375,11952,16893,6054,5651,2963,1591,45103
308,3,3,85,16230,25403,11348,11245,5302,2774,72296,13232,23798,11050,11158,4980,2535,66755,1475,763,202,101,20,15,2582,647,409,126,72,21,9,1283,2123,1170,328,176,45,23,3867,2020,867,245,128,27,9,3285,145,85,12,5,3,0,257,198,148,29,14,0,0,386,13,9,0,3,0,0,22,2366,1111,289,149,36,8,3957,613,293,24,26,11,8,967,93,49,18,9,7,0,175,28,36,9,13,6,3,95,734,381,45,53,20,9,1240,325,208,69,61,24,18,708,18784,26671,11777,11599,5105,2598,76527
309,5,3,192,42707,69176,31153,27749,10841,4804,186433,16479,39959,22812,25488,10504,5297,120527,5994,5602,2086,1059,305,101,15150,6580,10023,5069,3018,924,317,25936,12582,15624,7154,4079,1231,418,41087,3894,2729,860,470,107,48,8104,5715,5454,1411,535,103,33,13248,6830,8335,1911,760,204,72,18117,23,8,0,4,0,0,43,16458,16530,4181,1768,417,152,39506,903,406,46,16,5,4,1380,14,11,4,3,0,0,37,27,47,21,16,0,4,119,945,461,71,29,10,17,1532,476,263,102,74,30,11,945,46934,72834,34315,31435,12187,5894,203602
310,9,0,74,19299,31094,16477,15592,7377,4981,94824,16530,30459,17285,16914,7908,5563,94659,2088,1101,346,190,70,38,3831,1231,1465,809,463,181,97,4243,3315,2568,1147,658,252,132,8072,914,280,69,29,12,3,1304,115,76,24,9,6,0,228,31,8,6,0,0,0,45,7,3,3,0,0,0,12,1067,372,96,38,16,3,1589,411,114,29,16,5,0,575,10,11,4,3,3,0,35,45,48,22,14,15,16,163,467,174,50,33,26,18,772,137,121,56,27,13,9,361,21521,33688,18634,17667,8215,5726,105456
311,0,0,34,17106,30758,17339,16791,8121,5613,95740,13039,27691,16304,16336,8068,6352,87788,1801,1013,379,205,80,59,3546,2347,2200,1234,727,307,156,6978,4152,3219,1612,936,389,214,10525,1289,654,231,158,76,31,2430,132,78,20,18,8,0,260,15,11,8,7,0,0,47,19,13,13,4,0,0,53,1460,757,268,194,84,32,2790,357,138,13,3,3,4,525,8,8,3,3,0,0,25,30,33,24,21,13,13,127,396,180,42,29,17,17,680,127,83,41,29,11,17,311,19171,31930,18267,17520,8572,6627,102085
312,3,0,80,11714,19880,9022,9257,4227,1960,56065,9151,17846,8229,8232,3797,1564,48818,1625,837,232,155,55,12,2921,791,624,231,84,36,12,1776,2413,1461,459,244,92,31,4698,1434,735,215,123,47,16,2574,110,89,14,4,0,0,226,132,162,37,9,3,0,348,15,5,0,0,0,0,17,1688,1001,262,145,55,16,3160,472,257,23,16,8,7,775,51,43,7,11,8,4,114,25,26,4,7,0,3,63,542,324,34,29,8,15,952,254,127,46,31,19,7,488,14049,20760,9031,8670,3968,1634,58112
313,0,0,31,18167,28179,11982,11367,5238,2981,77907,12207,24923,11786,11130,5326,3240,68601,2175,1788,465,198,90,35,4745,1591,1271,460,225,89,45,3688,3768,3060,923,427,178,82,8438,2393,811,170,66,26,11,3483,577,334,59,31,9,3,1012,717,844,117,36,20,0,1729,14,16,0,0,0,0,26,3695,2002,351,135,51,16,6250,603,258,19,14,3,0,895,13,9,3,4,0,3,29,18,19,11,3,0,3,63,637,283,31,28,5,3,990,104,95,31,22,6,7,273,20416,30360,13116,11739,5569,3347,84548
314,0,3,37,8772,18642,10364,11748,4868,2125,56518,6746,17987,10731,12625,5249,2456,55798,1738,1132,310,138,37,21,3384,1166,1622,929,474,129,68,4386,2904,2757,1239,611,169,91,7768,480,238,71,35,9,3,837,126,40,7,0,0,3,172,99,42,6,5,0,0,155,3,3,0,0,0,0,5,705,322,88,34,9,5,1170,176,50,11,0,0,0,236,4,0,0,6,0,0,13,0,3,0,0,0,0,10,182,60,10,4,0,0,256,34,42,13,16,8,7,112,10572,21162,12086,13297,5434,2554,65103
315,5,0,137,6613,8026,3532,3333,1891,1992,25391,4835,6565,3063,2912,1662,1701,20748,696,466,173,134,52,21,1539,164,153,62,39,15,8,432,852,614,238,168,67,33,1974,531,284,105,46,25,24,1014,8,4,3,0,0,0,20,0,0,0,0,0,0,4,3,0,0,0,0,0,5,544,292,108,45,27,24,1041,397,187,23,20,8,5,638,95,36,9,6,3,0,155,38,34,12,16,0,9,105,526,252,52,39,18,9,897,147,114,28,38,18,3,347,6908,7839,3483,3210,1794,1770,25011
316,3,3,54,27375,46283,17227,16590,6529,2706,116710,15717,37044,16077,17088,6945,3071,95936,4542,3504,555,220,56,20,8895,2497,2863,1011,517,134,33,7060,7036,6370,1563,739,192,60,15962,3027,1941,622,253,64,16,5926,1205,1247,296,112,21,9,2885,2045,2667,515,205,52,17,5498,34,16,4,3,0,0,55,6313,5865,1442,568,140,47,14367,985,510,40,24,8,3,1565,35,23,13,10,0,0,78,23,30,6,12,5,0,82,1043,568,62,40,16,9,1729,323,236,68,59,27,15,736,30433,50082,19207,18485,7322,3193,128735
317,0,0,32,12942,17975,7617,7010,3500,1815,50865,8502,16178,7033,6870,3401,1815,43804,2963,1602,405,162,51,24,5204,700,446,155,55,20,11,1386,3663,2043,554,216,73,35,6595,1387,750,201,96,35,23,2494,49,9,0,0,0,0,58,43,29,8,0,0,0,73,3,3,0,0,0,0,5,1473,792,207,97,35,26,2635,73,44,8,4,6,3,137,6,9,0,0,0,0,19,61,103,34,44,24,21,292,139,159,43,47,29,24,439,193,80,26,26,18,11,359,13969,19256,7872,7260,3566,1915,53834
318,3,0,63,17365,27125,12691,11420,5152,2788,76538,12555,24244,11721,11070,4909,2582,67086,2507,1198,318,147,39,10,4220,1334,920,310,120,40,13,2740,3840,2114,629,267,85,21,6960,1793,785,196,85,29,19,2917,659,552,105,38,12,3,1373,592,635,157,59,15,0,1465,10,3,0,0,0,0,15,3051,1985,465,189,56,24,5764,420,246,33,12,7,6,720,32,19,14,5,5,3,74,30,34,12,4,3,5,87,483,299,56,22,19,10,883,162,105,39,36,7,9,355,20082,28745,12909,11586,5073,2643,81043
319,0,0,82,26191,42811,13848,12421,5702,3352,104327,21497,40471,13493,11505,5519,3172,95658,2856,1502,253,97,32,10,4755,1065,586,152,73,20,7,1905,3921,2092,407,166,53,25,6661,2203,867,203,70,17,7,3378,123,94,12,5,0,0,230,149,181,22,3,0,0,351,12,5,0,0,0,0,15,2485,1149,238,75,17,7,3971,1200,613,49,45,12,10,1925,130,104,33,18,12,5,300,68,76,16,17,8,10,190,1393,796,104,74,30,23,2420,279,209,68,56,33,9,651,29568,44714,14305,11883,5651,3233,109362
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,58,31352,37173,15742,16217,5885,1814,108193,14677,25701,12449,14759,5491,1796,74864,6423,4336,1518,934,231,56,13496,2324,2528,1041,658,175,58,6772,8745,6856,2559,1589,407,114,20266,5189,2918,1063,513,105,24,9811,820,495,164,79,17,0,1576,1574,1411,361,125,22,3,3498,10,7,3,3,0,0,24,7599,4823,1589,722,141,37,14906,56,29,9,7,3,0,104,12,3,0,0,0,0,15,53,72,19,22,8,0,180,115,108,26,29,14,3,298,184,119,52,40,15,13,425,31316,37612,16674,17142,6061,1953,110763
402,4,0,37,36229,49764,24445,22513,8889,4399,146239,26207,43002,22681,21799,8888,5073,127648,8132,4910,1830,1146,415,274,16696,1102,1281,736,465,133,60,3771,9232,6190,2567,1611,546,330,20470,2508,1068,484,237,56,23,4368,231,160,62,17,11,0,475,159,142,38,15,0,0,355,6,5,0,0,0,0,15,2904,1368,588,267,66,24,5211,214,93,18,6,4,0,331,5,7,0,0,0,0,17,32,38,8,5,3,4,96,255,142,22,11,9,6,443,124,113,53,47,13,11,363,38721,50803,25901,23736,9528,5448,154138
403,4,0,45,35719,47005,20778,19947,6993,2452,132885,21966,38095,18637,19427,6767,2351,107245,8177,5217,1542,880,245,81,16150,1072,1435,718,436,101,35,3798,9247,6647,2263,1318,348,120,19951,4364,2053,546,235,68,22,7300,405,264,68,36,8,0,788,392,306,66,18,6,0,787,10,5,4,3,0,0,22,5173,2631,685,300,88,19,8895,206,78,5,7,0,0,302,4,6,0,3,0,0,16,34,31,13,10,6,3,98,248,110,18,21,8,6,411,152,142,52,48,11,3,402,36786,47629,21658,21110,7217,2496,136899
404,0,0,41,27854,29505,13130,11904,4029,1687,88112,13368,19987,10020,10127,3514,1470,58489,7583,4766,1788,1087,348,196,15764,1868,2388,1138,816,235,90,6543,9454,7161,2925,1904,587,289,22310,3876,2044,734,388,76,26,7145,616,314,129,72,6,0,1138,473,377,79,38,6,3,982,14,7,4,0,0,0,30,4982,2744,951,492,90,28,9294,33,18,3,8,3,0,64,11,0,5,0,0,0,12,39,51,33,20,9,7,155,76,67,41,28,6,10,233,119,97,44,42,14,7,323,28004,30064,13974,12592,4218,1798,90651
405,0,0,30,12145,16667,5142,5115,2352,961,42380,10912,16022,5098,4784,2370,921,40101,1297,539,81,48,29,11,2008,12,22,4,5,0,0,43,1308,558,84,50,27,10,2049,408,107,15,7,0,3,535,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,408,108,13,7,0,3,541,189,116,7,0,7,0,314,9,3,4,3,0,0,28,52,56,23,9,11,0,146,252,178,28,15,15,0,485,110,92,35,28,15,3,284,12989,16960,5258,4876,2430,939,43454
406,4,0,55,9449,11038,4234,3926,1782,896,31328,6223,8871,3347,3202,1479,719,23836,2359,1475,539,356,152,87,4978,36,52,15,14,5,0,124,2401,1524,552,375,160,92,5100,821,219,40,24,12,3,1114,20,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,842,225,40,22,12,3,1145,156,95,4,4,0,3,263,66,8,0,5,3,0,86,23,33,11,8,4,0,85,250,141,15,10,9,3,433,121,81,25,31,9,0,266,9835,10845,3976,3640,1665,820,30781
407,3,0,61,19924,27637,8747,8331,3854,1421,69911,16906,26451,8347,7932,3504,1474,64616,2486,1066,279,190,68,44,4122,94,105,18,16,0,0,233,2578,1171,293,207,71,44,4362,1381,407,99,44,7,3,1944,23,14,3,0,0,0,37,16,9,0,0,0,0,25,3,0,3,0,0,0,7,1424,427,104,44,7,3,2016,318,171,18,17,0,0,520,34,18,3,0,4,0,58,52,50,18,10,9,0,145,401,238,37,29,7,3,720,158,133,41,30,21,5,397,21467,28419,8822,8247,3614,1531,72101
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
