SA4_CODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
204,0,0,6,97,0,120,0,33,4,259,155,174,238,35,176,42,825,7136,2481,4015,238,1376,585,15820,18,119,455,30,203,357,1180,10,94,61,22,25,5,219,252,951,446,49,87,20,1806,1169,425,746,55,97,30,2534,1031,257,595,15,68,13,1973,2107,128,696,8,388,18,3346,2397,33,477,3,174,13,3103,1057,11,161,0,30,11,1267,82,3,40,0,29,0,157,15,3,18,0,8,0,48,12,0,9,0,12,0,34,3,4,9,0,4,0,24,4,3,8,0,0,0,14,87,0,113,0,37,0,238,133,140,212,25,127,30,672,8394,2173,4059,215,1288,499,16620
205,3,0,12,46,0,45,0,11,3,106,232,195,327,33,205,64,1056,11817,3270,5711,579,1475,870,23717,39,204,699,44,255,565,1811,36,332,107,57,45,13,579,661,1155,632,105,158,34,2748,1956,682,1074,164,225,34,4132,1730,175,937,76,115,18,3054,3791,122,1066,38,142,30,5194,3504,39,620,12,89,22,4286,1305,16,208,8,40,12,1593,112,10,50,0,7,3,170,25,3,16,0,4,0,54,11,0,10,0,5,0,28,8,0,7,0,0,0,19,3,0,7,0,0,0,12,22,0,37,0,8,0,72,211,144,320,41,165,29,908,13412,2886,5791,550,1265,771,24673
206,17,4,905,1473,9,379,0,42,8,1910,1349,779,838,122,176,174,3443,73401,11984,17825,1576,1341,1441,107576,251,667,1654,85,124,764,3552,49,718,76,67,11,3,920,259,5059,440,250,87,57,6149,780,1935,797,423,87,37,4048,1019,944,595,228,38,18,2829,5144,891,1251,233,130,37,7686,14682,823,2695,265,249,59,18767,27733,388,3663,123,257,79,32249,21192,95,3031,60,177,67,24618,12352,46,1892,27,127,30,14482,5662,24,882,16,50,16,6651,2679,11,510,9,32,8,3251,1361,3,297,3,16,9,1694,2463,3,555,0,47,16,3080,1650,694,960,174,194,156,3827,97281,12302,19297,1958,1613,1362,133813
207,3,0,250,516,0,96,0,13,3,627,412,90,395,63,66,70,1102,21123,1349,6607,642,538,670,30924,78,61,782,45,59,418,1442,17,54,26,49,5,5,154,112,491,238,87,35,7,960,260,187,352,133,57,14,1003,484,115,254,76,41,7,980,853,87,424,68,47,6,1487,3516,82,869,43,73,16,4604,9980,56,1406,27,101,23,11588,5405,17,889,22,57,20,6403,2447,6,363,3,26,10,2854,1247,0,210,4,18,3,1477,662,3,111,4,7,0,792,388,0,57,0,6,0,462,823,0,157,0,5,4,992,487,94,465,73,60,61,1247,26760,1255,6623,624,591,588,36450
208,4,0,327,729,0,195,3,23,4,952,508,170,412,56,64,67,1271,27078,2261,7757,588,655,742,39082,69,104,717,44,40,461,1438,21,88,53,47,3,8,225,97,1020,226,102,35,20,1502,257,317,407,185,56,11,1236,414,135,308,48,27,10,935,2551,129,598,77,91,18,3449,5819,117,1145,28,69,10,7186,9972,67,1518,15,63,33,11663,5626,27,919,6,50,14,6644,2767,3,454,4,15,8,3242,1510,0,236,0,6,5,1766,912,3,190,0,0,3,1110,541,0,89,0,6,4,643,1158,3,247,0,20,0,1431,609,141,396,60,85,55,1348,32314,2155,7507,631,557,657,43817
209,0,0,37,214,8,40,0,10,3,274,472,320,416,52,109,72,1450,20951,4217,6488,541,1016,688,33892,95,208,687,35,43,400,1470,28,153,41,48,6,5,276,128,1420,276,86,59,17,1983,270,564,446,122,57,13,1474,343,303,375,51,32,9,1118,1554,315,719,90,168,19,2854,11504,353,2008,81,287,48,14293,11094,214,1391,17,146,41,12910,2549,36,448,9,37,10,3083,594,14,144,0,14,3,773,220,10,58,3,4,0,292,114,4,29,5,8,0,164,43,0,6,0,0,0,54,244,5,68,0,3,0,318,556,285,419,64,79,78,1487,29324,3886,7126,605,956,652,42545
210,0,0,7,120,0,37,0,7,0,164,265,184,270,28,71,60,877,13002,2436,4967,245,837,613,22098,72,105,492,36,41,313,1049,13,94,33,20,10,0,164,73,811,181,18,35,8,1130,182,374,286,59,58,10,968,222,216,285,32,46,3,801,1019,221,582,38,140,14,2016,8160,257,1898,47,390,47,10801,7265,112,1037,10,151,31,8606,1164,17,211,6,20,9,1431,259,3,59,0,5,0,330,103,3,30,0,5,0,151,44,3,16,0,0,0,65,30,0,12,0,3,0,42,158,0,44,0,9,0,214,388,158,320,29,75,51,1021,19150,2379,5489,287,989,497,28789
211,0,0,37,126,0,49,0,3,8,182,395,190,382,67,95,70,1202,18595,2803,7033,662,674,695,30471,47,130,603,48,59,417,1306,26,99,49,63,17,13,273,84,1093,310,98,50,12,1636,191,374,428,181,88,9,1263,242,214,447,49,36,4,990,1113,165,659,88,40,22,2081,6512,217,1673,57,106,35,8588,10228,148,1532,24,75,21,12026,2706,16,344,10,31,7,3114,602,8,80,3,4,0,697,168,4,38,3,7,0,215,75,0,24,5,3,0,106,30,0,0,0,0,0,33,132,0,36,0,5,0,177,478,193,399,80,78,58,1284,22628,2664,6608,694,605,600,33799
212,4,0,81,352,0,99,0,19,3,473,770,356,693,57,170,135,2182,34050,4866,10881,534,1743,1024,53091,144,213,1000,48,96,524,2035,51,168,63,32,22,6,338,214,1657,495,99,96,26,2594,508,805,788,161,190,28,2474,688,393,572,74,161,13,1913,3517,410,1286,108,235,51,5616,15184,418,3160,72,450,99,19392,16403,206,2101,35,310,66,19127,4383,30,711,15,75,12,5221,1545,10,269,8,34,10,1869,476,4,130,0,16,3,627,184,5,74,0,10,3,280,58,6,27,0,3,0,95,390,0,89,0,21,6,505,1010,281,744,81,165,93,2366,44762,4622,11508,728,1889,937,64442
213,4,0,58,262,3,86,0,19,9,370,701,381,661,69,163,127,2107,34770,4894,11048,785,1962,978,54430,161,244,937,58,66,516,1985,48,215,72,27,24,8,389,206,1702,421,90,83,20,2531,723,876,757,235,147,30,2766,1295,433,820,135,148,27,2853,5616,391,1877,178,337,41,8440,20033,374,3769,95,637,113,25028,13843,151,1771,43,217,54,16071,3326,26,531,11,45,8,3938,1059,9,146,3,20,8,1244,388,7,66,3,12,3,484,181,5,35,3,15,5,240,78,5,19,0,3,0,110,342,0,70,7,29,4,452,989,359,739,68,130,103,2387,48278,4797,12049,947,1915,933,68915
214,0,0,34,101,0,34,0,6,3,144,333,152,263,31,58,48,880,15175,2345,5169,289,934,567,24481,35,96,469,24,50,338,1014,13,80,34,16,15,5,155,76,863,238,62,80,25,1341,343,347,398,68,95,12,1270,544,130,410,30,126,18,1260,2274,151,788,43,271,29,3553,6959,186,1322,33,122,35,8654,5051,30,766,16,59,17,5937,1277,4,178,8,17,7,1485,402,0,52,0,3,0,463,199,0,26,0,0,0,225,82,0,14,0,0,0,99,35,0,3,0,0,0,44,123,0,30,0,12,0,163,336,145,298,40,63,38,911,17754,2028,5025,343,912,520,26594
215,0,0,11,22,0,36,0,9,3,71,129,156,211,36,175,54,764,6614,2119,3813,394,1358,725,15021,26,161,619,42,304,421,1573,51,186,125,35,63,5,464,541,696,645,110,228,39,2257,1805,421,921,96,172,40,3444,935,146,577,20,82,16,1772,1614,91,469,9,56,6,2249,1316,26,265,21,53,9,1691,424,8,100,5,35,3,581,46,3,22,0,10,3,92,17,0,5,0,10,0,33,13,0,11,0,9,0,33,5,0,5,0,3,0,19,0,4,12,0,0,0,15,15,0,13,0,8,0,45,140,128,213,35,172,39,726,6951,1871,4013,374,1214,584,15003
216,0,0,5,22,0,17,0,7,3,47,112,120,135,25,125,37,553,5764,1949,2905,320,913,461,12306,20,99,305,17,176,263,882,18,59,55,25,46,9,220,273,687,364,79,157,28,1589,999,373,636,76,135,39,2269,952,200,498,28,105,25,1807,1631,82,529,22,57,10,2334,1520,26,356,9,54,12,1989,567,17,153,4,19,0,756,61,0,28,3,3,0,99,14,0,7,0,0,0,23,7,0,4,0,5,0,17,0,0,5,0,0,0,7,3,0,6,0,0,0,7,5,0,15,0,6,0,29,111,93,148,15,93,23,499,6195,1649,3112,277,869,414,12515
217,0,0,10,18,0,32,0,8,0,62,79,89,183,17,155,29,559,4676,1583,3512,235,922,536,11466,20,87,434,19,315,358,1231,21,81,76,16,23,3,220,273,643,406,72,104,20,1520,778,270,661,80,99,16,1903,785,118,470,11,59,8,1450,1380,109,485,19,51,12,2047,1349,22,359,13,40,11,1781,578,9,139,9,22,0,756,79,0,23,0,8,3,110,11,0,6,0,3,0,24,0,0,7,0,4,0,12,0,0,3,0,4,0,11,0,3,0,0,3,0,7,15,0,21,0,3,0,37,99,77,150,26,128,22,505,5385,1417,3237,261,865,442,11610
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,47,64,0,31,0,4,3,104,157,171,163,35,49,37,604,11360,2464,4732,495,530,330,19909,24,126,224,9,31,157,572,8,201,18,20,5,3,255,21,905,94,37,27,7,1095,90,468,212,123,39,7,944,200,163,202,15,13,10,605,522,175,325,87,47,4,1153,1220,126,685,49,33,19,2127,5488,92,1533,38,90,27,7268,3524,7,577,15,23,12,4154,941,0,151,0,3,0,1098,366,3,39,0,8,3,413,113,0,28,0,0,0,137,57,0,13,0,0,0,70,79,3,17,0,8,0,105,191,132,161,30,35,38,590,12834,2406,4273,430,353,297,20598
302,0,0,18,49,0,13,0,3,5,69,198,196,179,31,65,49,720,13355,3242,5155,397,967,355,23466,22,170,214,19,25,154,606,3,263,13,22,4,3,307,61,1103,104,50,39,13,1368,167,598,197,106,104,22,1194,188,213,226,31,90,10,758,670,207,364,56,329,13,1642,3005,212,991,79,194,18,4497,8952,109,1681,74,171,38,11035,2990,9,408,4,40,11,3463,733,0,128,0,10,3,874,215,5,34,0,5,0,256,82,0,15,0,3,0,101,36,0,9,0,0,0,43,39,0,8,0,0,0,50,220,211,163,85,53,43,771,17378,3109,4566,524,1058,323,26954
303,3,0,54,97,0,48,0,14,6,170,312,261,371,57,82,83,1168,21459,4484,9187,636,1367,582,37726,48,249,460,33,35,251,1072,13,370,29,22,11,0,438,105,1618,324,55,66,24,2190,243,713,416,129,167,15,1682,248,301,327,61,101,9,1049,806,298,552,62,132,6,1861,3425,281,1267,57,164,30,5219,12001,138,2728,106,305,73,15351,5761,21,1190,32,104,16,7124,1679,14,360,7,30,11,2100,588,5,159,3,13,3,768,240,6,74,0,6,0,328,91,0,30,0,3,0,133,111,0,40,0,9,0,159,393,206,364,59,76,47,1148,25761,4221,8317,620,1221,483,40625
304,0,0,102,128,0,32,0,3,0,173,153,72,133,21,44,23,454,10234,1287,3822,223,844,273,16682,10,50,243,16,28,141,496,6,104,8,12,3,0,136,37,407,105,23,16,3,582,132,217,146,56,27,5,584,87,91,153,20,32,0,386,198,104,204,13,287,3,813,1099,69,417,24,242,8,1860,4588,41,998,10,102,17,5762,2975,11,599,0,41,7,3630,1166,6,230,3,21,0,1430,532,0,89,0,5,4,640,286,3,58,0,9,0,348,128,0,25,0,0,0,159,160,0,68,0,3,0,232,138,60,137,25,33,17,418,11546,1168,3477,207,853,203,17454
305,3,0,367,557,0,223,0,32,6,813,380,179,357,42,105,81,1136,28281,2879,11128,725,881,571,44467,63,211,445,27,61,222,1042,11,267,17,18,4,3,322,122,1074,185,79,28,14,1493,450,523,453,196,54,16,1691,398,144,405,35,35,8,1029,1455,176,654,113,80,7,2496,4817,141,1343,64,95,23,6481,10616,63,2079,33,102,37,12929,8511,22,1693,42,101,32,10390,4267,7,918,16,70,13,5282,1817,10,433,8,26,6,2294,917,3,240,5,15,8,1182,491,3,130,4,3,0,622,763,0,237,0,13,4,1025,406,149,323,53,83,62,1073,35106,2794,9553,684,776,455,49367
306,7,0,33,125,0,91,0,61,0,277,298,237,305,39,222,80,1177,16407,3667,7892,644,2369,902,31880,54,219,455,20,269,436,1443,21,256,52,30,49,4,413,148,1113,402,122,152,30,1966,1146,933,847,165,226,52,3371,1347,249,908,71,180,23,2781,3073,245,1383,67,292,29,5093,5113,186,1799,32,287,63,7480,4823,61,1190,21,137,22,6256,1235,12,273,3,32,11,1568,322,9,64,0,24,0,419,102,5,39,3,22,0,171,41,0,16,0,15,0,76,14,0,14,0,14,0,41,102,7,93,0,65,4,265,256,184,292,35,162,53,975,17793,3476,7817,569,1933,726,32318
307,0,0,14,17,0,24,0,7,0,56,136,57,210,13,322,40,770,5521,974,3899,248,2063,909,13609,30,81,540,20,743,585,2004,14,66,50,7,96,4,242,193,274,451,66,213,11,1209,973,232,628,90,199,25,2143,948,62,647,37,126,22,1836,2094,56,710,13,110,16,3002,1845,9,446,3,62,12,2381,501,0,169,0,26,4,698,62,3,31,0,12,0,106,16,0,12,0,6,0,28,7,0,8,0,7,0,13,3,0,3,0,4,0,13,3,0,3,0,3,0,5,7,0,20,0,10,0,36,112,36,200,16,304,28,701,6806,825,3908,258,1920,705,14417
308,4,0,41,64,0,39,0,31,3,133,368,183,305,49,532,72,1511,11616,2920,5405,579,3781,921,25224,88,287,542,52,1169,528,2658,44,274,48,46,213,12,635,361,896,370,94,270,13,2005,1281,553,618,131,206,30,2826,1540,196,723,104,135,25,2722,3211,200,1039,64,180,33,4720,4710,87,1206,24,157,27,6207,2587,21,634,14,92,13,3357,470,5,146,0,21,0,644,104,0,39,0,15,3,161,34,4,25,3,16,0,72,12,3,12,0,8,0,39,8,0,3,0,4,0,15,24,0,11,0,20,0,56,275,138,246,38,360,46,1099,14739,2655,5664,559,2866,724,27204
309,7,4,191,355,0,162,0,46,8,572,621,241,612,69,150,156,1848,41768,3749,17258,740,2587,1331,67435,105,199,758,28,145,545,1789,17,318,26,19,20,6,404,113,1315,288,60,87,15,1869,307,723,549,162,199,17,1953,339,255,559,33,86,12,1284,1707,278,1035,73,216,36,3353,8625,317,2999,98,465,96,12596,21222,146,5494,134,628,142,27764,10732,25,2156,35,196,55,13200,3710,5,847,10,62,14,4644,1590,7,333,0,39,3,1975,678,3,162,0,18,3,862,340,3,76,0,15,0,432,418,0,144,0,32,6,601,725,216,543,58,153,112,1808,50629,3819,15965,712,2354,1055,74534
310,0,0,3,52,3,33,3,19,0,104,287,297,260,32,121,56,1054,18719,4406,6388,554,2027,595,32689,44,167,412,14,87,276,995,15,255,29,11,22,3,332,82,1095,236,89,85,17,1608,289,835,404,117,191,18,1850,493,368,529,73,150,20,1635,3103,615,1264,125,699,25,5829,9987,443,2093,100,355,69,13051,8851,60,1169,43,164,51,10342,1096,14,196,6,43,4,1350,217,5,36,3,7,3,270,62,3,16,0,4,0,82,20,8,5,0,0,0,29,9,0,3,0,0,0,16,32,0,6,0,3,0,47,362,257,226,41,82,58,1029,24646,4123,6633,619,1895,555,38473
311,0,0,11,64,0,19,0,12,0,92,315,266,255,32,73,69,1009,17724,4287,6398,335,1083,509,30336,59,221,288,11,87,212,881,9,342,23,4,5,0,387,82,1115,144,27,66,7,1442,182,959,245,54,129,13,1599,286,317,290,21,86,17,1019,1949,397,598,56,122,29,3146,7861,310,1874,99,282,71,10505,9615,60,1767,45,181,53,11729,1596,10,374,7,24,10,2016,379,0,80,3,7,0,477,109,0,24,0,3,0,137,29,4,13,0,0,0,41,15,3,0,0,0,0,24,25,3,11,3,3,0,43,361,213,234,29,74,51,948,22547,3964,5969,360,1072,469,34383
312,8,0,84,214,0,95,0,69,0,378,230,143,243,34,474,68,1192,8343,1925,4766,414,4539,681,20672,70,154,400,10,1801,365,2800,18,144,37,19,270,3,492,204,541,251,59,258,19,1335,895,394,448,131,139,20,2028,974,138,522,31,123,15,1802,2191,142,685,56,143,20,3243,3445,84,973,27,153,25,4697,2540,12,678,36,107,22,3392,483,0,147,3,29,0,656,106,0,38,0,20,0,170,27,0,20,0,12,0,55,15,0,5,0,9,0,27,3,0,3,0,8,0,9,13,0,21,0,17,0,48,213,105,206,21,274,35,843,11200,1712,4433,386,3356,521,21617
313,0,0,17,67,0,30,0,9,0,104,275,230,190,40,63,68,870,16563,3159,5159,347,906,486,26625,34,150,235,23,65,213,710,16,247,16,18,7,6,310,93,1108,192,66,57,15,1533,255,630,308,108,134,19,1459,387,246,399,47,97,17,1185,2270,279,829,51,176,34,3633,7532,232,1671,62,178,73,9740,6767,34,958,22,62,25,7873,1013,8,224,3,12,0,1266,318,0,57,0,10,3,385,102,0,26,0,6,0,138,35,3,4,0,3,0,46,12,0,0,0,6,0,16,36,0,12,0,5,0,52,305,191,179,42,56,35,809,19157,3136,5109,437,874,439,29152
314,0,0,6,22,0,14,0,4,0,45,109,65,94,7,25,29,329,8247,1005,2779,139,721,192,13086,19,42,141,12,19,92,324,0,46,12,9,0,0,74,16,269,49,22,34,3,396,46,194,110,25,57,5,433,105,94,137,9,22,5,369,412,157,240,8,547,8,1370,2828,158,798,35,136,17,3973,7215,38,1088,51,91,24,8514,1603,0,213,6,23,3,1852,390,0,74,0,3,0,467,152,0,26,0,0,0,175,60,0,4,0,0,0,66,14,0,5,0,0,0,20,9,0,3,0,3,0,19,150,67,101,20,30,26,390,13018,1070,2997,195,965,195,18442
315,9,0,9,10,3,23,0,20,0,52,72,169,176,46,516,47,1028,1836,3343,2130,1409,3651,835,13204,37,789,235,177,1518,510,3260,14,513,33,51,132,6,752,69,1526,237,156,293,14,2291,230,935,291,107,186,19,1762,228,136,211,32,65,4,677,314,122,206,35,82,8,768,401,145,225,19,93,7,891,432,49,201,11,89,10,788,252,13,104,3,57,0,428,93,3,33,0,50,3,189,74,3,22,0,33,0,136,54,0,11,0,18,0,79,22,0,4,0,13,0,42,3,4,17,0,23,0,48,72,218,148,35,429,21,920,2292,4448,1983,621,3078,607,13022
316,4,0,67,155,0,62,0,9,0,229,312,177,332,49,118,68,1058,21139,2607,9220,370,1446,730,35510,32,120,475,25,100,449,1205,9,253,41,43,27,8,371,59,965,258,77,67,16,1444,182,482,438,82,150,17,1351,300,157,482,25,112,13,1080,1020,194,871,33,202,26,2337,4891,191,1891,39,220,39,7275,9278,77,2541,26,191,48,12163,5485,3,1006,5,63,22,6583,1591,4,286,0,24,3,1914,575,0,100,5,7,3,688,202,0,47,0,12,0,268,89,3,25,0,13,0,125,143,0,64,0,14,0,217,310,153,304,39,132,66,994,24167,2604,8820,400,1332,704,38027
317,0,0,3,30,0,21,0,3,0,58,156,108,135,36,55,42,539,9496,1458,3716,315,722,309,16022,28,69,191,23,52,111,470,13,122,28,25,15,4,211,113,477,205,25,36,3,869,514,267,340,67,50,21,1257,746,119,409,19,48,14,1353,2272,128,701,21,170,13,3302,4612,61,965,21,164,19,5841,2630,8,449,3,29,11,3139,399,0,69,3,12,0,490,70,3,22,0,3,0,97,16,4,11,0,0,0,39,5,0,5,0,0,0,19,5,0,0,0,0,0,10,13,0,7,0,3,0,21,148,99,108,23,48,26,451,11584,1357,3512,239,633,223,17549
318,0,0,20,72,0,48,0,14,3,133,244,232,230,33,220,44,1000,14952,3543,5805,533,2666,629,28127,38,240,375,12,280,367,1316,15,335,51,24,37,0,451,166,1095,374,68,94,19,1814,836,745,587,145,118,34,2462,1232,267,595,44,121,21,2277,3199,307,969,40,1030,30,5578,6047,195,1524,26,355,25,8165,4871,35,886,25,121,21,5958,787,0,202,0,48,3,1038,223,6,70,0,18,0,315,44,4,31,0,15,0,101,21,3,15,3,8,0,48,9,0,14,0,4,0,27,42,3,26,0,11,0,78,238,180,213,41,148,48,870,17759,3412,5928,427,2413,574,30514
319,5,0,15,66,3,65,0,20,0,151,258,188,327,27,230,95,1126,15513,2892,8209,728,2245,1038,30622,46,211,623,26,311,575,1786,16,320,69,45,92,7,556,214,976,543,152,238,29,2149,1279,661,1124,135,321,51,3580,1576,224,1192,57,216,33,3294,4787,260,2046,81,308,66,7545,6580,79,1803,34,199,45,8744,2205,18,447,16,51,15,2751,244,3,79,0,14,3,343,53,0,22,0,13,0,95,15,0,16,0,23,0,62,7,0,3,0,14,4,32,3,0,3,0,0,0,11,23,0,49,0,13,3,92,285,175,344,37,230,63,1131,17347,2921,8365,583,2050,894,32175
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,4,0,65,109,0,63,0,11,3,186,190,229,348,120,78,75,1043,14680,3505,10137,1334,1021,652,31333,52,246,619,71,66,320,1380,14,640,38,145,14,16,854,108,1119,361,239,59,25,1908,288,417,612,320,59,15,1717,375,136,552,93,48,7,1217,2100,200,1242,76,142,18,3788,5122,134,2357,62,163,34,7877,5159,50,1967,33,87,25,7313,2245,12,728,18,36,6,3049,774,5,246,4,28,0,1072,346,7,109,0,8,0,476,163,0,62,0,7,0,231,80,4,29,0,3,0,115,110,12,61,0,11,3,193,212,170,323,110,68,49,928,17143,3146,9310,1183,818,521,32118
402,0,0,22,58,6,33,3,12,8,111,239,699,386,129,123,102,1683,15877,11284,10062,1558,1891,696,41361,65,569,519,73,55,260,1531,17,1699,45,123,25,23,1919,160,2931,390,281,109,38,3916,740,1751,785,517,113,32,3944,1150,770,951,238,136,19,3254,4518,921,2287,226,673,46,8679,9213,555,3575,106,567,66,14081,4167,129,1256,38,130,21,5745,501,14,171,3,26,5,714,90,4,41,3,16,3,158,25,6,11,0,11,0,55,13,6,16,0,5,0,43,0,5,5,0,0,0,14,14,20,12,0,4,4,54,366,527,388,101,119,75,1566,21041,9901,10442,1714,1984,599,45679
403,0,0,36,65,3,54,0,11,4,139,188,419,299,150,66,63,1188,13470,6913,9740,1441,880,624,33065,28,355,449,55,34,292,1215,17,1123,42,129,17,20,1352,90,1805,363,290,55,25,2630,255,1074,601,421,85,32,2465,361,368,654,128,58,15,1580,2344,480,1633,155,103,39,4754,6988,286,3132,94,166,35,10693,5023,87,1821,20,108,20,7087,1039,6,348,12,13,3,1433,314,6,111,0,14,3,455,128,4,47,4,3,3,196,52,4,19,0,5,0,87,30,5,16,3,4,0,52,48,10,24,0,7,0,97,232,360,290,112,70,42,1103,16962,5975,9554,1434,746,527,35201
