SA2_MAINCODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
124051470,0,0,0,66,12,0,0,0,0,14,5,0,0,0,0,3,73,9,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,7,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0,0,65,15,0,0,0,0,21,0,0,0,0,0,3,72,7,3,0
124051580,0,0,0,62,11,0,0,0,0,12,0,0,0,0,0,0,79,9,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,93,8,4,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,66,3,0,0,0,76,15,0,3,0,0,21,5,0,0,0,0,6,98,7,4,0
124051581,0,0,0,63,13,7,8,0,0,22,0,0,0,0,0,0,103,14,8,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,28,8,0,0,0,34,3,0,0,0,0,3,3,0,0,0,0,3,45,8,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,171,26,8,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,67,12,0,0,0,79,11,10,0,0,0,23,0,3,0,0,0,3,114,24,0,0
125011473,0,0,0,16,9,3,0,0,0,8,3,0,0,0,0,3,27,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,13,0,0,0,0,12,83,10,0,0,0,100,15,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,111,23,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,26,6,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,14,8,0,0,0,0,7,0,0,0,0,0,0,18,0,3,0
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,4,3,0,28,0,0,3,0,0,4,0,0,0,0,0,3,32,8,4,9,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,6,0,3,4,0,0,5,0,0,0,0,0,0,10,3,4,0,0,16,4,0,0,0,0,5,5,0,0,0,0,5,36,12,5,7,3,61,13,10,6,11,8,52,0,0,0,0,0,3,3,0,3,0,0,7,56,28,17,16,10,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,42,29,26,10,207,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,4,17,13,6,9,8,10,56,5,10,10,3,20,46,3,4,0,3,3,22,42,27,24,16
125011583,3,0,0,17,3,3,6,0,0,11,0,0,0,0,0,0,19,13,10,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,81,44,25,14,11,171,9,13,6,3,3,36,0,0,0,0,0,0,7,5,0,0,0,14,107,62,28,13,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,80,38,16,16,277,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,13,3,5,3,3,3,24,3,5,4,8,9,21,0,3,0,0,0,10,10,17,4,13
125011584,0,0,0,15,3,3,0,0,3,10,0,0,0,0,0,0,29,4,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,20,4,7,4,5,33,5,3,7,5,6,14,0,0,3,0,3,9,27,3,14,9
125011585,0,0,0,13,3,4,3,0,0,13,0,0,0,0,0,0,26,8,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,10,3,0,0,31,3,0,0,0,0,7,0,0,0,0,0,0,4,0,3,0,0,3,24,14,7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,25,9,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,12,5,0,0,3,29,3,5,3,7,9,29,0,0,0,3,0,3,34,18,5,9
125011586,7,0,3,63,17,4,4,8,3,38,0,0,0,0,0,3,59,23,14,10,6,118,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,28,7,4,9,0,0,26,3,3,3,0,0,5,0,0,0,0,0,0,32,8,10,0,0,61,0,0,0,0,0,3,0,0,0,0,0,0,49,20,4,0,0,71,0,4,4,0,0,10,0,3,0,0,0,4,0,0,0,0,0,0,53,22,8,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,147,63,33,13,8,267,0,0,0,0,0,0,3,3,0,0,0,3,17,10,0,4,3,31,28,12,8,5,11,64,21,14,18,8,14,74,10,6,5,0,5,24,75,41,28,17
125011587,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,16,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,18,0,0,0,0,20,5,0,0,0,0,5,3,0,0,0,0,3,22,0,5,3
125021476,0,0,0,46,23,8,10,0,0,37,0,0,0,0,0,0,62,24,10,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,13,4,0,3,0,0,3,0,0,0,0,0,0,14,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,3,3,0,0,0,11,0,0,3,0,0,6,0,0,0,0,0,0,18,4,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,31,15,6,0,147,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,27,6,0,0,0,35,23,10,7,0,0,44,5,0,0,0,0,5,60,19,7,0
125021477,3,0,0,69,8,6,3,0,0,25,3,0,0,0,0,3,98,13,5,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,19,10,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,24,10,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,9,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,3,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,152,30,11,3,0,196,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,29,38,7,0,0,0,47,9,4,5,0,0,28,4,0,0,0,0,6,83,16,7,4
125021478,3,0,0,39,7,0,4,0,0,14,0,0,0,0,0,0,53,9,3,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,19,5,0,0,0,30,4,0,0,0,0,3,0,0,0,0,0,0,38,10,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,10,13,7,3,3,0,21,0,0,0,0,0,5,0,0,0,0,0,0,25,3,4,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,120,22,17,4,0,168,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,27,9,0,0,0,36,10,5,3,3,0,27,3,0,0,0,0,3,50,11,3,3
125031479,0,0,0,31,8,3,0,0,0,12,6,0,0,0,0,6,72,8,3,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,97,7,6,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,39,23,11,3,3,0,39,8,6,3,0,0,16,3,0,0,0,0,5,67,15,4,3
125031480,0,0,0,31,4,3,4,0,0,12,3,0,0,0,0,3,49,15,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18,3,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3,0,0,22,32,6,3,0,0,45,10,3,7,3,6,26,4,4,0,0,0,7,68,13,14,4
125031481,3,0,0,47,9,5,3,0,0,23,3,0,0,0,0,3,63,21,10,3,0,98,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,9,4,0,6,3,0,16,0,0,3,0,0,4,0,0,0,0,0,7,16,4,4,4,0,31,0,0,0,0,0,0,3,0,0,0,0,4,35,15,12,3,0,68,3,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,7,41,20,11,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,123,51,28,10,3,219,0,0,0,0,0,0,5,0,0,0,0,6,17,9,0,0,0,29,19,14,12,4,6,62,4,13,14,9,12,55,10,0,0,7,3,21,59,35,34,19
125031482,0,0,0,59,13,8,0,0,0,21,0,0,0,0,0,0,72,13,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,13,3,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,8,0,0,0,46,13,4,0,0,0,22,0,0,0,0,0,0,53,14,3,0
125031483,0,0,0,30,3,0,4,0,3,12,0,0,0,0,3,3,50,6,5,0,4,71,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,10,10,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,19,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,13,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,11,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,14,11,0,4,116,0,0,0,0,0,0,3,0,0,0,0,3,15,3,0,0,0,21,23,10,3,3,0,42,7,7,4,4,6,24,5,0,0,0,4,12,48,23,8,6
125031484,0,0,0,29,17,4,6,0,0,20,0,0,0,0,0,0,54,7,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,3,0,0,0,10,3,0,0,0,0,6,0,0,0,0,0,3,14,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,61,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,131,25,8,0,0,156,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,13,31,10,10,0,3,47,8,5,10,7,3,26,5,0,0,0,0,9,50,16,17,7
125031485,0,5,0,56,8,3,5,3,0,16,3,0,0,0,0,4,68,18,6,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,10,3,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,23,5,3,0,0,30,0,0,0,0,0,0,9,0,0,0,0,9,75,17,10,0,0,105,6,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,4,95,23,14,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,186,47,22,7,4,269,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,3,29,29,14,10,4,7,55,7,3,8,5,11,41,10,3,0,0,0,10,66,22,20,14
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,0,0,0,31,6,3,0,4,3,17,0,0,0,0,0,0,43,20,3,4,3,64,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,26,17,0,0,0,40,0,0,0,0,0,8,3,0,0,0,0,3,43,20,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,187,24,6,0,0,221,54,24,7,0,0,95,0,0,0,0,0,3,6,0,0,0,0,6,246,50,13,0,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,89,17,7,10,451,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,18,14,3,0,0,30,5,4,3,3,3,23,5,0,0,0,0,8,39,17,7,3
125041490,0,0,0,14,8,0,0,0,0,13,0,0,0,0,0,0,18,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,0,0,12,7,0,0,0,0,11,0,0,0,0,0,0,21,6,0,0
