SA4_NAME16	Year	CoupleFamily	HasChild	HasDependantStudent	HasNonDependentChild	Rent.min	occupied_private_dwellings_being_rented
Capital Region	2006	0	0	1	0		9
Capital Region	2006	0	0	1	0	0	18
Capital Region	2006	0	0	1	0	3937	21
Capital Region	2006	0	0	1	0	5250	55
Capital Region	2006	0	0	1	0	7875	94
Capital Region	2006	0	0	1	0	10500	37
Capital Region	2006	0	0	1	0	11812	30
Capital Region	2006	0	0	1	0	14437	14
Capital Region	2006	0	0	1	0	18375	4
Capital Region	2006	0	0	1	0	23625	0
Capital Region	2006	0	0	1	0	28875	0
Capital Region	2006	0	0	1	0	34125	0
Capital Region	2006	0	0	1	0	39375	0
Capital Region	2006	0	0	1	0	44625	0
Capital Region	2006	0	0	1	0	49875	0
Capital Region	2006	0	1	0	0		73
Capital Region	2006	0	1	0	0	0	122
Capital Region	2006	0	1	0	0	3937	272
Capital Region	2006	0	1	0	0	5250	451
Capital Region	2006	0	1	0	0	7875	788
Capital Region	2006	0	1	0	0	10500	307
Capital Region	2006	0	1	0	0	11812	281
Capital Region	2006	0	1	0	0	14437	108
Capital Region	2006	0	1	0	0	18375	30
Capital Region	2006	0	1	0	0	23625	11
Capital Region	2006	0	1	0	0	28875	0
Capital Region	2006	0	1	0	0	34125	0
Capital Region	2006	0	1	0	0	39375	0
Capital Region	2006	0	1	0	0	44625	0
Capital Region	2006	0	1	0	0	49875	12
Capital Region	2006	0	1	1	0		14
Capital Region	2006	0	1	1	0	0	10
Capital Region	2006	0	1	1	0	3937	17
Capital Region	2006	0	1	1	0	5250	57
Capital Region	2006	0	1	1	0	7875	63
Capital Region	2006	0	1	1	0	10500	58
Capital Region	2006	0	1	1	0	11812	45
Capital Region	2006	0	1	1	0	14437	19
Capital Region	2006	0	1	1	0	18375	5
Capital Region	2006	0	1	1	0	23625	0
Capital Region	2006	0	1	1	0	28875	0
Capital Region	2006	0	1	1	0	34125	0
Capital Region	2006	0	1	1	0	39375	0
Capital Region	2006	0	1	1	0	44625	0
Capital Region	2006	0	1	1	0	49875	8
Capital Region	2006	0	1	1	1		16
Capital Region	2006	0	1	1	1	0	75
Capital Region	2006	0	1	1	1	3937	34
Capital Region	2006	0	1	1	1	5250	150
Capital Region	2006	0	1	1	1	7875	174
Capital Region	2006	0	1	1	1	10500	66
Capital Region	2006	0	1	1	1	11812	55
Capital Region	2006	0	1	1	1	14437	19
Capital Region	2006	0	1	1	1	18375	6
Capital Region	2006	0	1	1	1	23625	3
Capital Region	2006	0	1	1	1	28875	0
Capital Region	2006	0	1	1	1	34125	0
Capital Region	2006	0	1	1	1	39375	0
Capital Region	2006	0	1	1	1	44625	0
Capital Region	2006	0	1	1	1	49875	12
Capital Region	2006	1	0	1			109
Capital Region	2006	1	0	1		0	436
Capital Region	2006	1	0	1		3937	124
Capital Region	2006	1	0	1		5250	592
Capital Region	2006	1	0	1		7875	879
Capital Region	2006	1	0	1		10500	346
Capital Region	2006	1	0	1		11812	379
Capital Region	2006	1	0	1		14437	238
Capital Region	2006	1	0	1		18375	99
Capital Region	2006	1	0	1		23625	23
Capital Region	2006	1	0	1		28875	6
Capital Region	2006	1	0	1		34125	4
Capital Region	2006	1	0	1		39375	4
Capital Region	2006	1	0	1		44625	3
Capital Region	2006	1	0	1		49875	9
Capital Region	2006	1	0	1	0		16
Capital Region	2006	1	0	1	0	0	21
Capital Region	2006	1	0	1	0	3937	3
Capital Region	2006	1	0	1	0	5250	38
Capital Region	2006	1	0	1	0	7875	61
Capital Region	2006	1	0	1	0	10500	39
Capital Region	2006	1	0	1	0	11812	41
Capital Region	2006	1	0	1	0	14437	26
Capital Region	2006	1	0	1	0	18375	9
Capital Region	2006	1	0	1	0	23625	5
Capital Region	2006	1	0	1	0	28875	3
Capital Region	2006	1	0	1	0	34125	0
Capital Region	2006	1	0	1	0	39375	0
Capital Region	2006	1	0	1	0	44625	0
Capital Region	2006	1	0	1	0	49875	3
Capital Region	2006	1	1	0	0		98
Capital Region	2006	1	1	0	0	0	398
Capital Region	2006	1	1	0	0	3937	73
Capital Region	2006	1	1	0	0	5250	405
Capital Region	2006	1	1	0	0	7875	867
Capital Region	2006	1	1	0	0	10500	439
Capital Region	2006	1	1	0	0	11812	476
Capital Region	2006	1	1	0	0	14437	295
Capital Region	2006	1	1	0	0	18375	140
Capital Region	2006	1	1	0	0	23625	45
Capital Region	2006	1	1	0	0	28875	10
Capital Region	2006	1	1	0	0	34125	3
Capital Region	2006	1	1	0	0	39375	0
Capital Region	2006	1	1	0	0	44625	0
Capital Region	2006	1	1	0	0	49875	12
Capital Region	2006	1	1	1	0		18
Capital Region	2006	1	1	1	0	0	49
Capital Region	2006	1	1	1	0	3937	15
Capital Region	2006	1	1	1	0	5250	39
Capital Region	2006	1	1	1	0	7875	88
Capital Region	2006	1	1	1	0	10500	49
Capital Region	2006	1	1	1	0	11812	64
Capital Region	2006	1	1	1	0	14437	38
Capital Region	2006	1	1	1	0	18375	17
Capital Region	2006	1	1	1	0	23625	4
Capital Region	2006	1	1	1	0	28875	4
Capital Region	2006	1	1	1	0	34125	0
Capital Region	2006	1	1	1	0	39375	0
Capital Region	2006	1	1	1	0	44625	0
Capital Region	2006	1	1	1	0	49875	3
Capital Region	2006	1	1	1	1		23
Capital Region	2006	1	1	1	1	0	39
Capital Region	2006	1	1	1	1	3937	16
Capital Region	2006	1	1	1	1	5250	51
Capital Region	2006	1	1	1	1	7875	96
Capital Region	2006	1	1	1	1	10500	48
Capital Region	2006	1	1	1	1	11812	47
Capital Region	2006	1	1	1	1	14437	30
Capital Region	2006	1	1	1	1	18375	15
Capital Region	2006	1	1	1	1	23625	8
Capital Region	2006	1	1	1	1	28875	0
Capital Region	2006	1	1	1	1	34125	0
Capital Region	2006	1	1	1	1	39375	0
Capital Region	2006	1	1	1	1	44625	0
Capital Region	2006	1	1	1	1	49875	3
Capital Region	2011	0	0	1	0		11
Capital Region	2011	0	0	1	0	0	16
Capital Region	2011	0	0	1	0	3937	23
Capital Region	2011	0	0	1	0	5250	36
Capital Region	2011	0	0	1	0	7875	75
Capital Region	2011	0	0	1	0	10500	49
Capital Region	2011	0	0	1	0	11812	93
Capital Region	2011	0	0	1	0	14437	65
Capital Region	2011	0	0	1	0	18375	23
Capital Region	2011	0	0	1	0	23625	12
Capital Region	2011	0	0	1	0	28875	0
Capital Region	2011	0	0	1	0	34125	0
Capital Region	2011	0	0	1	0	39375	0
Capital Region	2011	0	0	1	0	44625	0
Capital Region	2011	0	0	1	0	49875	3
Capital Region	2011	0	1	0	0		58
Capital Region	2011	0	1	0	0	0	88
Capital Region	2011	0	1	0	0	3937	51
Capital Region	2011	0	1	0	0	5250	280
Capital Region	2011	0	1	0	0	7875	467
Capital Region	2011	0	1	0	0	10500	345
Capital Region	2011	0	1	0	0	11812	495
Capital Region	2011	0	1	0	0	14437	401
Capital Region	2011	0	1	0	0	18375	158
Capital Region	2011	0	1	0	0	23625	29
Capital Region	2011	0	1	0	0	28875	11
Capital Region	2011	0	1	0	0	34125	3
Capital Region	2011	0	1	0	0	39375	0
Capital Region	2011	0	1	0	0	44625	0
Capital Region	2011	0	1	0	0	49875	8
Capital Region	2011	0	1	1	0		9
Capital Region	2011	0	1	1	0	0	11
Capital Region	2011	0	1	1	0	3937	0
Capital Region	2011	0	1	1	0	5250	36
Capital Region	2011	0	1	1	0	7875	55
Capital Region	2011	0	1	1	0	10500	47
Capital Region	2011	0	1	1	0	11812	96
Capital Region	2011	0	1	1	0	14437	73
Capital Region	2011	0	1	1	0	18375	30
Capital Region	2011	0	1	1	0	23625	15
Capital Region	2011	0	1	1	0	28875	3
Capital Region	2011	0	1	1	0	34125	0
Capital Region	2011	0	1	1	0	39375	3
Capital Region	2011	0	1	1	0	44625	0
Capital Region	2011	0	1	1	0	49875	0
Capital Region	2011	0	1	1	1		33
Capital Region	2011	0	1	1	1	0	37
Capital Region	2011	0	1	1	1	3937	39
Capital Region	2011	0	1	1	1	5250	88
Capital Region	2011	0	1	1	1	7875	147
Capital Region	2011	0	1	1	1	10500	88
Capital Region	2011	0	1	1	1	11812	125
Capital Region	2011	0	1	1	1	14437	82
Capital Region	2011	0	1	1	1	18375	54
Capital Region	2011	0	1	1	1	23625	13
Capital Region	2011	0	1	1	1	28875	7
Capital Region	2011	0	1	1	1	34125	0
Capital Region	2011	0	1	1	1	39375	0
Capital Region	2011	0	1	1	1	44625	0
Capital Region	2011	0	1	1	1	49875	4
Capital Region	2011	1	0	1			106
Capital Region	2011	1	0	1		0	396
Capital Region	2011	1	0	1		3937	54
Capital Region	2011	1	0	1		5250	302
Capital Region	2011	1	0	1		7875	530
Capital Region	2011	1	0	1		10500	381
Capital Region	2011	1	0	1		11812	621
Capital Region	2011	1	0	1		14437	533
Capital Region	2011	1	0	1		18375	371
Capital Region	2011	1	0	1		23625	115
Capital Region	2011	1	0	1		28875	38
Capital Region	2011	1	0	1		34125	12
Capital Region	2011	1	0	1		39375	13
Capital Region	2011	1	0	1		44625	0
Capital Region	2011	1	0	1		49875	15
Capital Region	2011	1	0	1	0		12
Capital Region	2011	1	0	1	0	0	34
Capital Region	2011	1	0	1	0	3937	3
Capital Region	2011	1	0	1	0	5250	17
Capital Region	2011	1	0	1	0	7875	27
Capital Region	2011	1	0	1	0	10500	23
Capital Region	2011	1	0	1	0	11812	53
Capital Region	2011	1	0	1	0	14437	59
Capital Region	2011	1	0	1	0	18375	42
Capital Region	2011	1	0	1	0	23625	15
Capital Region	2011	1	0	1	0	28875	12
Capital Region	2011	1	0	1	0	34125	3
Capital Region	2011	1	0	1	0	39375	0
Capital Region	2011	1	0	1	0	44625	0
Capital Region	2011	1	0	1	0	49875	7
Capital Region	2011	1	1	0	0		106
Capital Region	2011	1	1	0	0	0	283
Capital Region	2011	1	1	0	0	3937	33
Capital Region	2011	1	1	0	0	5250	162
Capital Region	2011	1	1	0	0	7875	311
Capital Region	2011	1	1	0	0	10500	358
Capital Region	2011	1	1	0	0	11812	634
Capital Region	2011	1	1	0	0	14437	724
Capital Region	2011	1	1	0	0	18375	436
Capital Region	2011	1	1	0	0	23625	159
Capital Region	2011	1	1	0	0	28875	78
Capital Region	2011	1	1	0	0	34125	33
Capital Region	2011	1	1	0	0	39375	7
Capital Region	2011	1	1	0	0	44625	0
Capital Region	2011	1	1	0	0	49875	14
Capital Region	2011	1	1	1	0		17
Capital Region	2011	1	1	1	0	0	38
Capital Region	2011	1	1	1	0	3937	0
Capital Region	2011	1	1	1	0	5250	25
Capital Region	2011	1	1	1	0	7875	41
Capital Region	2011	1	1	1	0	10500	38
Capital Region	2011	1	1	1	0	11812	87
Capital Region	2011	1	1	1	0	14437	98
Capital Region	2011	1	1	1	0	18375	68
Capital Region	2011	1	1	1	0	23625	34
Capital Region	2011	1	1	1	0	28875	10
Capital Region	2011	1	1	1	0	34125	4
Capital Region	2011	1	1	1	0	39375	0
Capital Region	2011	1	1	1	0	44625	0
Capital Region	2011	1	1	1	0	49875	0
Capital Region	2011	1	1	1	1		21
Capital Region	2011	1	1	1	1	0	23
Capital Region	2011	1	1	1	1	3937	4
Capital Region	2011	1	1	1	1	5250	31
Capital Region	2011	1	1	1	1	7875	42
Capital Region	2011	1	1	1	1	10500	55
Capital Region	2011	1	1	1	1	11812	72
Capital Region	2011	1	1	1	1	14437	76
Capital Region	2011	1	1	1	1	18375	48
Capital Region	2011	1	1	1	1	23625	22
Capital Region	2011	1	1	1	1	28875	11
Capital Region	2011	1	1	1	1	34125	4
Capital Region	2011	1	1	1	1	39375	0
Capital Region	2011	1	1	1	1	44625	0
Capital Region	2011	1	1	1	1	49875	4
Capital Region	2016	0	0	1	0		11
Capital Region	2016	0	0	1	0	0	20
Capital Region	2016	0	0	1	0	3937	4
Capital Region	2016	0	0	1	0	5250	30
Capital Region	2016	0	0	1	0	7875	35
Capital Region	2016	0	0	1	0	10500	33
Capital Region	2016	0	0	1	0	11812	73
Capital Region	2016	0	0	1	0	14437	105
Capital Region	2016	0	0	1	0	18375	74
Capital Region	2016	0	0	1	0	23625	16
Capital Region	2016	0	0	1	0	28875	3
Capital Region	2016	0	0	1	0	34125	0
Capital Region	2016	0	0	1	0	39375	3
Capital Region	2016	0	0	1	0	44625	0
Capital Region	2016	0	0	1	0	49875	0
Capital Region	2016	0	1	0	0		55
Capital Region	2016	0	1	0	0	0	53
Capital Region	2016	0	1	0	0	3937	16
Capital Region	2016	0	1	0	0	5250	111
Capital Region	2016	0	1	0	0	7875	189
Capital Region	2016	0	1	0	0	10500	197
Capital Region	2016	0	1	0	0	11812	483
Capital Region	2016	0	1	0	0	14437	632
Capital Region	2016	0	1	0	0	18375	391
Capital Region	2016	0	1	0	0	23625	81
Capital Region	2016	0	1	0	0	28875	31
Capital Region	2016	0	1	0	0	34125	8
Capital Region	2016	0	1	0	0	39375	0
Capital Region	2016	0	1	0	0	44625	0
Capital Region	2016	0	1	0	0	49875	11
Capital Region	2016	0	1	1	0		14
Capital Region	2016	0	1	1	0	0	13
Capital Region	2016	0	1	1	0	3937	0
Capital Region	2016	0	1	1	0	5250	3
Capital Region	2016	0	1	1	0	7875	28
Capital Region	2016	0	1	1	0	10500	20
Capital Region	2016	0	1	1	0	11812	55
Capital Region	2016	0	1	1	0	14437	124
Capital Region	2016	0	1	1	0	18375	88
Capital Region	2016	0	1	1	0	23625	21
Capital Region	2016	0	1	1	0	28875	4
Capital Region	2016	0	1	1	0	34125	3
Capital Region	2016	0	1	1	0	39375	0
Capital Region	2016	0	1	1	0	44625	0
Capital Region	2016	0	1	1	0	49875	0
Capital Region	2016	0	1	1	1		40
Capital Region	2016	0	1	1	1	0	34
Capital Region	2016	0	1	1	1	3937	14
Capital Region	2016	0	1	1	1	5250	62
Capital Region	2016	0	1	1	1	7875	84
Capital Region	2016	0	1	1	1	10500	84
Capital Region	2016	0	1	1	1	11812	152
Capital Region	2016	0	1	1	1	14437	179
Capital Region	2016	0	1	1	1	18375	132
Capital Region	2016	0	1	1	1	23625	31
Capital Region	2016	0	1	1	1	28875	3
Capital Region	2016	0	1	1	1	34125	0
Capital Region	2016	0	1	1	1	39375	0
Capital Region	2016	0	1	1	1	44625	0
Capital Region	2016	0	1	1	1	49875	3
Capital Region	2016	1	0	1			141
Capital Region	2016	1	0	1		0	343
Capital Region	2016	1	0	1		3937	30
Capital Region	2016	1	0	1		5250	130
Capital Region	2016	1	0	1		7875	330
Capital Region	2016	1	0	1		10500	310
Capital Region	2016	1	0	1		11812	602
Capital Region	2016	1	0	1		14437	844
Capital Region	2016	1	0	1		18375	731
Capital Region	2016	1	0	1		23625	172
Capital Region	2016	1	0	1		28875	61
Capital Region	2016	1	0	1		34125	17
Capital Region	2016	1	0	1		39375	8
Capital Region	2016	1	0	1		44625	4
Capital Region	2016	1	0	1		49875	14
Capital Region	2016	1	0	1	0		5
Capital Region	2016	1	0	1	0	0	31
Capital Region	2016	1	0	1	0	3937	0
Capital Region	2016	1	0	1	0	5250	5
Capital Region	2016	1	0	1	0	7875	19
Capital Region	2016	1	0	1	0	10500	9
Capital Region	2016	1	0	1	0	11812	38
Capital Region	2016	1	0	1	0	14437	58
Capital Region	2016	1	0	1	0	18375	73
Capital Region	2016	1	0	1	0	23625	30
Capital Region	2016	1	0	1	0	28875	15
Capital Region	2016	1	0	1	0	34125	5
Capital Region	2016	1	0	1	0	39375	0
Capital Region	2016	1	0	1	0	44625	0
Capital Region	2016	1	0	1	0	49875	0
Capital Region	2016	1	1	0	0		91
Capital Region	2016	1	1	0	0	0	248
Capital Region	2016	1	1	0	0	3937	9
Capital Region	2016	1	1	0	0	5250	70
Capital Region	2016	1	1	0	0	7875	169
Capital Region	2016	1	1	0	0	10500	213
Capital Region	2016	1	1	0	0	11812	492
Capital Region	2016	1	1	0	0	14437	869
Capital Region	2016	1	1	0	0	18375	883
Capital Region	2016	1	1	0	0	23625	221
Capital Region	2016	1	1	0	0	28875	104
Capital Region	2016	1	1	0	0	34125	44
Capital Region	2016	1	1	0	0	39375	14
Capital Region	2016	1	1	0	0	44625	5
Capital Region	2016	1	1	0	0	49875	15
Capital Region	2016	1	1	1	0		10
Capital Region	2016	1	1	1	0	0	28
Capital Region	2016	1	1	1	0	3937	0
Capital Region	2016	1	1	1	0	5250	13
Capital Region	2016	1	1	1	0	7875	21
Capital Region	2016	1	1	1	0	10500	26
Capital Region	2016	1	1	1	0	11812	48
Capital Region	2016	1	1	1	0	14437	102
Capital Region	2016	1	1	1	0	18375	133
Capital Region	2016	1	1	1	0	23625	50
Capital Region	2016	1	1	1	0	28875	23
Capital Region	2016	1	1	1	0	34125	13
Capital Region	2016	1	1	1	0	39375	0
Capital Region	2016	1	1	1	0	44625	3
Capital Region	2016	1	1	1	0	49875	3
Capital Region	2016	1	1	1	1		26
Capital Region	2016	1	1	1	1	0	33
Capital Region	2016	1	1	1	1	3937	0
Capital Region	2016	1	1	1	1	5250	12
Capital Region	2016	1	1	1	1	7875	40
Capital Region	2016	1	1	1	1	10500	25
Capital Region	2016	1	1	1	1	11812	55
Capital Region	2016	1	1	1	1	14437	119
Capital Region	2016	1	1	1	1	18375	98
Capital Region	2016	1	1	1	1	23625	31
Capital Region	2016	1	1	1	1	28875	19
Capital Region	2016	1	1	1	1	34125	4
Capital Region	2016	1	1	1	1	39375	3
Capital Region	2016	1	1	1	1	44625	0
Capital Region	2016	1	1	1	1	49875	0
Central Coast	2006	0	0	1	0		16
Central Coast	2006	0	0	1	0	0	44
Central Coast	2006	0	0	1	0	3937	32
Central Coast	2006	0	0	1	0	5250	40
Central Coast	2006	0	0	1	0	7875	132
Central Coast	2006	0	0	1	0	10500	135
Central Coast	2006	0	0	1	0	11812	156
Central Coast	2006	0	0	1	0	14437	84
Central Coast	2006	0	0	1	0	18375	15
Central Coast	2006	0	0	1	0	23625	0
Central Coast	2006	0	0	1	0	28875	3
Central Coast	2006	0	0	1	0	34125	0
Central Coast	2006	0	0	1	0	39375	0
Central Coast	2006	0	0	1	0	44625	0
Central Coast	2006	0	0	1	0	49875	0
Central Coast	2006	0	1	0	0		102
Central Coast	2006	0	1	0	0	0	130
Central Coast	2006	0	1	0	0	3937	224
Central Coast	2006	0	1	0	0	5250	316
Central Coast	2006	0	1	0	0	7875	1059
Central Coast	2006	0	1	0	0	10500	1106
Central Coast	2006	0	1	0	0	11812	1247
Central Coast	2006	0	1	0	0	14437	454
Central Coast	2006	0	1	0	0	18375	83
Central Coast	2006	0	1	0	0	23625	10
Central Coast	2006	0	1	0	0	28875	0
Central Coast	2006	0	1	0	0	34125	0
Central Coast	2006	0	1	0	0	39375	0
Central Coast	2006	0	1	0	0	44625	0
Central Coast	2006	0	1	0	0	49875	24
Central Coast	2006	0	1	1	0		8
Central Coast	2006	0	1	1	0	0	7
Central Coast	2006	0	1	1	0	3937	45
Central Coast	2006	0	1	1	0	5250	52
Central Coast	2006	0	1	1	0	7875	85
Central Coast	2006	0	1	1	0	10500	117
Central Coast	2006	0	1	1	0	11812	213
Central Coast	2006	0	1	1	0	14437	120
Central Coast	2006	0	1	1	0	18375	21
Central Coast	2006	0	1	1	0	23625	3
Central Coast	2006	0	1	1	0	28875	0
Central Coast	2006	0	1	1	0	34125	0
Central Coast	2006	0	1	1	0	39375	0
Central Coast	2006	0	1	1	0	44625	0
Central Coast	2006	0	1	1	0	49875	7
Central Coast	2006	0	1	1	1		50
Central Coast	2006	0	1	1	1	0	119
Central Coast	2006	0	1	1	1	3937	40
Central Coast	2006	0	1	1	1	5250	142
Central Coast	2006	0	1	1	1	7875	342
Central Coast	2006	0	1	1	1	10500	242
Central Coast	2006	0	1	1	1	11812	293
Central Coast	2006	0	1	1	1	14437	112
Central Coast	2006	0	1	1	1	18375	19
Central Coast	2006	0	1	1	1	23625	3
Central Coast	2006	0	1	1	1	28875	0
Central Coast	2006	0	1	1	1	34125	0
Central Coast	2006	0	1	1	1	39375	0
Central Coast	2006	0	1	1	1	44625	0
Central Coast	2006	0	1	1	1	49875	8
Central Coast	2006	1	0	1			112
Central Coast	2006	1	0	1		0	253
Central Coast	2006	1	0	1		3937	96
Central Coast	2006	1	0	1		5250	474
Central Coast	2006	1	0	1		7875	842
Central Coast	2006	1	0	1		10500	867
Central Coast	2006	1	0	1		11812	1172
Central Coast	2006	1	0	1		14437	577
Central Coast	2006	1	0	1		18375	163
Central Coast	2006	1	0	1		23625	27
Central Coast	2006	1	0	1		28875	16
Central Coast	2006	1	0	1		34125	3
Central Coast	2006	1	0	1		39375	4
Central Coast	2006	1	0	1		44625	0
Central Coast	2006	1	0	1		49875	11
Central Coast	2006	1	0	1	0		4
Central Coast	2006	1	0	1	0	0	9
Central Coast	2006	1	0	1	0	3937	3
Central Coast	2006	1	0	1	0	5250	20
Central Coast	2006	1	0	1	0	7875	46
Central Coast	2006	1	0	1	0	10500	58
Central Coast	2006	1	0	1	0	11812	102
Central Coast	2006	1	0	1	0	14437	82
Central Coast	2006	1	0	1	0	18375	36
Central Coast	2006	1	0	1	0	23625	9
Central Coast	2006	1	0	1	0	28875	7
Central Coast	2006	1	0	1	0	34125	0
Central Coast	2006	1	0	1	0	39375	0
Central Coast	2006	1	0	1	0	44625	0
Central Coast	2006	1	0	1	0	49875	3
Central Coast	2006	1	1	0	0		72
Central Coast	2006	1	1	0	0	0	134
Central Coast	2006	1	1	0	0	3937	18
Central Coast	2006	1	1	0	0	5250	164
Central Coast	2006	1	1	0	0	7875	613
Central Coast	2006	1	1	0	0	10500	830
Central Coast	2006	1	1	0	0	11812	1591
Central Coast	2006	1	1	0	0	14437	840
Central Coast	2006	1	1	0	0	18375	278
Central Coast	2006	1	1	0	0	23625	49
Central Coast	2006	1	1	0	0	28875	9
Central Coast	2006	1	1	0	0	34125	7
Central Coast	2006	1	1	0	0	39375	3
Central Coast	2006	1	1	0	0	44625	0
Central Coast	2006	1	1	0	0	49875	12
Central Coast	2006	1	1	1	0		10
Central Coast	2006	1	1	1	0	0	17
Central Coast	2006	1	1	1	0	3937	3
Central Coast	2006	1	1	1	0	5250	24
Central Coast	2006	1	1	1	0	7875	55
Central Coast	2006	1	1	1	0	10500	73
Central Coast	2006	1	1	1	0	11812	178
Central Coast	2006	1	1	1	0	14437	149
Central Coast	2006	1	1	1	0	18375	53
Central Coast	2006	1	1	1	0	23625	20
Central Coast	2006	1	1	1	0	28875	3
Central Coast	2006	1	1	1	0	34125	0
Central Coast	2006	1	1	1	0	39375	0
Central Coast	2006	1	1	1	0	44625	0
Central Coast	2006	1	1	1	0	49875	3
Central Coast	2006	1	1	1	1		17
Central Coast	2006	1	1	1	1	0	29
Central Coast	2006	1	1	1	1	3937	10
Central Coast	2006	1	1	1	1	5250	50
Central Coast	2006	1	1	1	1	7875	111
Central Coast	2006	1	1	1	1	10500	132
Central Coast	2006	1	1	1	1	11812	202
Central Coast	2006	1	1	1	1	14437	108
Central Coast	2006	1	1	1	1	18375	41
Central Coast	2006	1	1	1	1	23625	11
Central Coast	2006	1	1	1	1	28875	4
Central Coast	2006	1	1	1	1	34125	0
Central Coast	2006	1	1	1	1	39375	0
Central Coast	2006	1	1	1	1	44625	0
Central Coast	2006	1	1	1	1	49875	3
Central Coast	2011	0	0	1	0		18
Central Coast	2011	0	0	1	0	0	15
Central Coast	2011	0	0	1	0	3937	21
Central Coast	2011	0	0	1	0	5250	45
Central Coast	2011	0	0	1	0	7875	64
Central Coast	2011	0	0	1	0	10500	71
Central Coast	2011	0	0	1	0	11812	215
Central Coast	2011	0	0	1	0	14437	305
Central Coast	2011	0	0	1	0	18375	167
Central Coast	2011	0	0	1	0	23625	29
Central Coast	2011	0	0	1	0	28875	3
Central Coast	2011	0	0	1	0	34125	0
Central Coast	2011	0	0	1	0	39375	0
Central Coast	2011	0	0	1	0	44625	0
Central Coast	2011	0	0	1	0	49875	8
Central Coast	2011	0	1	0	0		99
Central Coast	2011	0	1	0	0	0	83
Central Coast	2011	0	1	0	0	3937	45
Central Coast	2011	0	1	0	0	5250	187
Central Coast	2011	0	1	0	0	7875	312
Central Coast	2011	0	1	0	0	10500	341
Central Coast	2011	0	1	0	0	11812	1102
Central Coast	2011	0	1	0	0	14437	1633
Central Coast	2011	0	1	0	0	18375	721
Central Coast	2011	0	1	0	0	23625	129
Central Coast	2011	0	1	0	0	28875	30
Central Coast	2011	0	1	0	0	34125	0
Central Coast	2011	0	1	0	0	39375	0
Central Coast	2011	0	1	0	0	44625	0
Central Coast	2011	0	1	0	0	49875	16
Central Coast	2011	0	1	1	0		12
Central Coast	2011	0	1	1	0	0	9
Central Coast	2011	0	1	1	0	3937	3
Central Coast	2011	0	1	1	0	5250	34
Central Coast	2011	0	1	1	0	7875	38
Central Coast	2011	0	1	1	0	10500	45
Central Coast	2011	0	1	1	0	11812	115
Central Coast	2011	0	1	1	0	14437	297
Central Coast	2011	0	1	1	0	18375	185
Central Coast	2011	0	1	1	0	23625	36
Central Coast	2011	0	1	1	0	28875	8
Central Coast	2011	0	1	1	0	34125	0
Central Coast	2011	0	1	1	0	39375	0
Central Coast	2011	0	1	1	0	44625	0
Central Coast	2011	0	1	1	0	49875	5
Central Coast	2011	0	1	1	1		50
Central Coast	2011	0	1	1	1	0	42
Central Coast	2011	0	1	1	1	3937	59
Central Coast	2011	0	1	1	1	5250	96
Central Coast	2011	0	1	1	1	7875	177
Central Coast	2011	0	1	1	1	10500	153
Central Coast	2011	0	1	1	1	11812	362
Central Coast	2011	0	1	1	1	14437	522
Central Coast	2011	0	1	1	1	18375	244
Central Coast	2011	0	1	1	1	23625	39
Central Coast	2011	0	1	1	1	28875	10
Central Coast	2011	0	1	1	1	34125	0
Central Coast	2011	0	1	1	1	39375	0
Central Coast	2011	0	1	1	1	44625	0
Central Coast	2011	0	1	1	1	49875	7
Central Coast	2011	1	0	1			134
Central Coast	2011	1	0	1		0	185
Central Coast	2011	1	0	1		3937	56
Central Coast	2011	1	0	1		5250	331
Central Coast	2011	1	0	1		7875	338
Central Coast	2011	1	0	1		10500	359
Central Coast	2011	1	0	1		11812	920
Central Coast	2011	1	0	1		14437	1660
Central Coast	2011	1	0	1		18375	828
Central Coast	2011	1	0	1		23625	205
Central Coast	2011	1	0	1		28875	48
Central Coast	2011	1	0	1		34125	22
Central Coast	2011	1	0	1		39375	14
Central Coast	2011	1	0	1		44625	3
Central Coast	2011	1	0	1		49875	23
Central Coast	2011	1	0	1	0		24
Central Coast	2011	1	0	1	0	0	17
Central Coast	2011	1	0	1	0	3937	0
Central Coast	2011	1	0	1	0	5250	12
Central Coast	2011	1	0	1	0	7875	23
Central Coast	2011	1	0	1	0	10500	26
Central Coast	2011	1	0	1	0	11812	71
Central Coast	2011	1	0	1	0	14437	109
Central Coast	2011	1	0	1	0	18375	145
Central Coast	2011	1	0	1	0	23625	31
Central Coast	2011	1	0	1	0	28875	25
Central Coast	2011	1	0	1	0	34125	10
Central Coast	2011	1	0	1	0	39375	3
Central Coast	2011	1	0	1	0	44625	0
Central Coast	2011	1	0	1	0	49875	0
Central Coast	2011	1	1	0	0		97
Central Coast	2011	1	1	0	0	0	149
Central Coast	2011	1	1	0	0	3937	8
Central Coast	2011	1	1	0	0	5250	55
Central Coast	2011	1	1	0	0	7875	148
Central Coast	2011	1	1	0	0	10500	219
Central Coast	2011	1	1	0	0	11812	760
Central Coast	2011	1	1	0	0	14437	1754
Central Coast	2011	1	1	0	0	18375	1340
Central Coast	2011	1	1	0	0	23625	336
Central Coast	2011	1	1	0	0	28875	104
Central Coast	2011	1	1	0	0	34125	33
Central Coast	2011	1	1	0	0	39375	10
Central Coast	2011	1	1	0	0	44625	4
Central Coast	2011	1	1	0	0	49875	13
Central Coast	2011	1	1	1	0		9
Central Coast	2011	1	1	1	0	0	25
